Id,preco,fold_busca,log_a200_d5_i1200_bruto,log_a200_d5_i1200_calibrado_cf,log_a200_d7_i800_bruto,log_a200_d7_i800_calibrado_cf,log_a200_d6_l2_10_bruto,log_a200_d6_l2_10_calibrado_cf
2235,600000.0,5,468791.52931244497,430218.99713818205,446613.43864384864,409143.3867825381,452977.052861698,415600.50117315364
2236,650000.0,4,626438.8742604601,570414.3486745434,605356.6066551784,550617.2474176729,633778.3411627698,577332.3366882955
2237,900000.0,3,623478.1863580152,572091.4920030081,598520.4979745948,548517.2057007563,601664.6097351817,552090.9715937102
2238,260000.0,1,331056.7080789449,304117.98582647915,337113.8726964324,309451.14936777204,334224.78213574196,307269.4674065552
2239,398000.0,1,244726.07951273475,224812.24685794886,243084.47788038466,223137.57209655718,240375.694907629,220989.3332258954
2240,1150000.0,1,831299.3305371675,763654.902173368,822368.0169427893,754886.5491969851,825866.2904340143,759259.9614819214
2241,780000.0,5,608861.905096297,558764.2733015101,594442.3948541306,544569.76354375,604385.8951635637,554516.1269099715
2242,540000.0,5,597907.9527761611,548711.6207103251,588793.3816024541,539394.6921872129,594422.7851624787,545375.1042388773
2243,750000.0,3,714673.6828467388,655770.7109263636,712814.3501758189,653262.3976371095,743874.3125478709,682583.4282307513
2244,790000.0,4,736839.9984768868,670941.930774544,737328.7547295906,670655.8166009482,727542.9986523179,662746.0614740021
2245,265000.0,2,212423.55239267778,194818.53867228996,219501.7145319927,200976.66059801,215303.73076335673,197494.13959892586
2246,550000.0,2,613490.7971894165,562646.5580257387,613200.0820534091,561448.4835905809,638190.7848567022,585400.63150958
2247,630000.0,2,489707.19306661584,449121.7600682382,504125.4910435789,461579.34542011656,517199.6791885365,474417.7227214342
2248,290000.0,5,340762.7707509836,312724.54455295246,336414.5953328315,308190.0251714414,343696.8771030479,315337.3740971517
2249,165000.0,5,160249.78519691736,147064.30805211366,158020.92276624154,144763.2559365048,159576.36927561535,146409.22454539142
2250,750000.0,4,761687.071927632,693566.8472687629,754776.2007573703,686525.5776652009,774173.8740798548,705223.8656586778
2251,550000.0,2,528632.0024835254,484820.6004429702,526475.2127590635,482042.84132150386,526758.2280634801,483185.6032369192
2252,761000.0,1,596739.3168913486,548181.4888136623,580874.6155005565,533209.4937756388,584605.7280080466,537457.1255308605
2253,420000.0,5,398122.0499573434,365364.25758898316,396789.8720172327,363499.92640414345,394254.15922612464,361723.01693614654
2254,630000.0,1,509235.34344716184,467797.88230080495,493710.5495031287,453197.8935684847,498569.8863189492,458360.09662488644
2255,450000.0,5,365219.1288161305,335168.6144274046,353571.2223757085,323907.242538215,356511.9081616768,327094.99691020354
2256,635000.0,2,561735.8274547686,515180.88174284715,575502.3962993083,526932.329530982,567552.863787958,520605.7698735699
2257,650000.0,2,547660.390917746,502271.97429623664,547893.1771751557,501653.2164583497,571131.7515983774,523888.6176269918
2258,270000.0,2,300181.8068505249,275303.6576590209,295500.47586492356,270561.43488938076,300388.01715027407,275540.3855873057
2259,1003680.0,2,816886.473024658,749185.4229122221,827228.111486019,757413.41589852,852710.2396491618,782175.3692313007
2260,1300000.0,5,1318251.3620342603,1209784.6131780911,1338374.6911183142,1226087.4987795723,1356225.2596119726,1244318.8767235812
2261,350000.0,3,350532.1640569573,321641.5154823642,352470.34777392755,323023.2730668065,353364.618046192,324249.4442041882
2262,280000.0,5,294259.4265693195,270047.5317520811,285059.28968191304,261143.33587549988,289962.7606290011,266037.0274336115
2263,850000.0,2,996985.4118289418,914358.313013509,1021818.9699903687,935581.5956254442,1008775.4802078987,925331.1347917403
2264,750000.0,2,764875.7859939145,701485.2223998962,793308.2672257029,726356.268841706,779571.9794658093,715086.9926599276
2265,900000.0,4,755471.5305619538,687907.1825745043,782400.7845756781,711652.2090356579,786002.213616159,715998.7414474407
2266,1200000.0,2,1109465.9115410598,1017516.7732511748,1144840.3842711803,1048220.5017812238,1146134.0026302575,1051327.572968651
2267,340000.0,2,351591.75277217856,322452.90464630205,344312.1089268529,315253.56420617545,352794.26681515336,323611.671442299
2268,1900000.0,2,870493.4183813251,798349.5887471174,894323.1533352319,818845.9084979031,880184.955224307,807377.418884599
2269,870000.0,3,1162135.3037122053,1066352.8161165111,1165390.0165507754,1068027.707644397,1151435.824326016,1056564.2597123212
2270,320000.0,1,276579.56061804545,254073.74882696758,294932.7678705752,270731.3207663603,283741.86265021714,260858.00837493487
2271,735000.0,4,1177080.5847359481,1071810.3276592677,1183834.3349289303,1076786.1385023228,1183959.1854796878,1078512.5945492194
2272,289000.0,2,317598.4619418043,291276.8736947363,317928.5006884734,291096.625434279,315651.5778963646,289541.368227399
2273,590000.0,4,426049.66915265855,387946.6210005253,424929.95350868907,386505.6708294085,411018.1246042875,374411.74443367636
2274,330000.0,1,393607.6838063972,361579.06812896347,390775.62933286274,358709.55613523925,385262.0122543069,354190.5317759474
2275,325000.0,3,510018.7117822325,467983.2785768137,515005.4006900669,471979.362884418,525694.8590238027,482380.6831650162
2276,545000.0,3,515957.585019983,473432.6734806643,530449.839989248,486133.49915321684,526478.004173174,483099.30174323975
2277,450000.0,4,359227.33205726824,327100.4292053944,364720.91305345757,331741.0316718435,358336.4766281122,326422.06578534236
2278,390000.0,2,364327.6778097417,334133.3152058206,362245.36497255106,331673.3262175933,368545.73661120917,338060.20405137696
2279,1598000.0,1,858258.8790773437,788420.7003002389,883455.2422326268,810961.1091859496,851857.0577697436,783154.566740408
2280,680000.0,5,873471.4192928073,801601.5105651786,860542.1987059929,788344.2798250227,866051.0552105333,794590.4771845688
2281,350000.0,3,357155.87895969534,327719.3078161188,358259.0639128682,328328.3719094887,366969.78383429896,336733.6240564077
2282,1400000.0,3,897595.8933125844,823616.5836379431,888347.023864279,814130.2242305167,937556.0156752671,860306.8939778777
2283,490000.0,2,494066.0536263657,453119.3716087748,514930.8654562606,471472.7900822786,506343.3124932836,464459.37786578474
2284,350000.0,4,385180.7795051421,350732.77296649164,383006.9331662397,348373.5387759735,384024.52644217224,349822.26875994634
2285,496000.0,4,373779.21561302367,340350.88910101197,377591.0942358385,343447.4269742176,379826.33905448986,345997.98323775694
2286,499000.0,2,418947.2480392734,384226.1826641123,417890.949441203,382622.64917563397,418425.40706804296,383813.90541746083
2287,680000.0,1,513373.86333731643,471599.6428529473,530783.116086685,487228.3778304756,518624.30834826466,476797.1243543005
2288,880000.0,3,989533.4954833495,907976.7443426672,958658.6037311584,878567.6352256257,948158.9145808305,870036.1761456602
2289,170000.0,1,259084.85560190698,238002.62166869323,263940.0908750678,242281.82552152887,266254.15943696315,244780.6929282362
2290,700000.0,1,855094.5267350795,785513.837405483,871105.7205143422,799624.9584090674,861850.769526482,792342.2830709716
2291,1140000.0,1,875226.9213884854,804008.020312653,890264.2502399615,817211.3869839845,878795.5334698744,807920.4474397089
2292,450000.0,4,313526.95062130503,285487.1858674106,315923.3341375199,287355.97286856984,318884.1855342582,290483.50189700676
2293,1600000.0,2,1231688.7455180958,1129610.1529145348,1240949.327246798,1136218.239994922,1260323.7456577772,1156071.7173004064
2294,320000.0,4,312512.5906240377,284563.54348036076,312185.4418783442,283956.07944333216,309775.1616890487,282185.7522265844
2295,340000.0,2,299505.87475286366,274683.74474435207,302532.9061286256,277000.3565775356,294824.59120114037,270437.15761651803
2296,285000.0,1,342556.9384243618,314682.4202687945,337244.5296039816,309571.0848954634,340691.4627842326,313214.6085958252
2297,480000.0,1,333450.9890522205,306317.4395433982,338179.1702655108,310429.0312761409,344775.8733529083,316969.6104005597
2298,850000.0,1,1084863.9587901877,996586.488029528,1031370.6705967627,946738.9665324668,1036752.3509383514,953138.0069115893
2299,320000.0,2,220226.96668769693,201975.2298794863,222811.44496985638,204007.0632183252,226962.49125293372,208188.50547691292
2300,650000.0,3,624926.2740400069,573420.2291756446,633060.0892842967,580171.1927828295,635719.9164003119,583340.3205506797
2301,750000.0,5,572382.6358173564,525286.546712599,551469.2706325199,505202.00596340233,558524.9269944662,512439.2904897781
2302,400000.0,5,399628.28132034873,366746.5550622345,402718.7661777081,368931.3971723721,403475.3890291471,370183.374261883
2303,450000.0,3,300661.9650207466,275881.5880344294,287930.99522046285,263875.8496449522,302587.10213305394,277655.69805059885
2304,438000.0,3,272498.12937821425,250038.99866112327,280549.0470951235,257110.62510871427,276795.0179079418,253988.73042633318
2305,590000.0,1,719761.3824689216,661193.0118628882,691699.4781889903,634940.3447286149,675780.5902363522,621278.7116464567
2306,535000.0,4,423005.55308622395,385174.75042436586,423761.396798687,385442.7808368998,422646.5138741299,385004.4780647473
2307,230000.0,3,300268.57117859414,275520.61747439037,303297.24255207257,277958.32648068963,304640.581624531,279539.982865184
2308,1000000.0,1,448877.12755010714,412351.13073607057,443666.8454129261,407260.65098197473,434121.22383619606,399109.23536440224
2309,260000.0,1,308286.6542751692,283200.77517653356,301971.5559628782,277192.523468869,300392.483844501,276165.75268300954
2310,620000.0,4,460784.6076583106,419575.09767726786,461990.2690860782,420214.80810041865,459412.5865360577,418496.0653629491
2311,1000000.0,4,1201872.5496143536,1094385.0641252522,1227093.7472320064,1116133.819299658,1227892.8733853966,1118533.4299905223
2312,400000.0,4,367103.5353788354,334272.23729761067,366876.75341753865,333701.93021345034,366929.3545706937,334249.63889610255
2313,870000.0,3,1022747.1571329245,938452.9561231985,1035273.0685579088,948781.3577384539,1041778.6923253159,955942.2328075098
2314,530000.0,1,515784.17581677873,473813.82356150344,515651.4579586423,473338.3858164728,521260.3857291947,479220.60141577065
2315,500000.0,1,444857.36210743675,408658.46135319164,436200.6368101671,400407.1008297274,440645.20978042984,405107.06016255985
2316,1350000.0,4,1588534.3810982083,1446466.4336340446,1423415.0931797018,1294702.8114055411,1373127.5415424088,1250833.1077949153
2317,300000.0,4,287163.7376568036,261481.723291565,285714.0261909213,259878.34099823027,291928.72039558494,265928.76301704027
2318,980000.0,1,1099977.7995846919,1010470.4864755906,1112005.7915387512,1020757.3706263774,1098131.6091453657,1009567.0121414256
2319,700000.0,5,503133.66914969956,461735.4389604824,521566.986519643,477808.46887767134,527859.3215035917,484303.99990437
2320,350000.0,5,247799.70647859073,227410.55361796415,249912.36836638083,228945.17707024358,248235.37435692883,227752.6981552059
2321,435000.0,2,490056.4824883398,449442.10145198536,490078.8941706487,448718.22431996,490855.8105447668,450252.9780927085
2322,1000000.0,1,917487.308154439,842829.5979755501,957134.9051728862,878594.8028085929,939711.3765697515,863923.4121101102
2323,620000.0,3,459762.33991073165,421869.0064246917,456394.61988726916,418265.2097038952,451826.57385644584,414598.7118339166
2324,250000.0,2,264924.5473617808,242968.41190204606,257185.21672948278,235479.828135617,258462.5816544341,237082.95718509247
2325,680000.0,2,579468.1658146427,531443.6181842717,594745.5760930657,544551.4630419996,576880.77560133,529162.0912680251
2326,390000.0,4,364016.35539856687,331461.1541575918,361664.3832301283,328960.8884976066,359250.40538114496,327254.5975843732
2327,472900.0,4,448404.75878762786,408302.4201337543,445701.21700654784,405398.6932344533,447904.60991452547,408013.0201057159
2328,1200000.0,2,1076653.5101970246,987423.7632804313,1053310.977765463,964415.8057438465,1073593.9587850561,984787.9292064045
2329,320000.0,4,213573.48320394687,194472.8916444615,214930.38790873953,195495.31181400627,214148.47852585156,195075.83878417945
2330,630000.0,2,583291.0738306171,534949.6952871251,590028.8217645884,540232.7836375141,590911.6579614223,542032.3607691415
2331,1300000.0,2,1113450.8818899097,1021171.4814568837,1095850.2588747456,1003364.944158606,1054709.0275726125,967465.1302564607
2332,780000.0,2,888642.8635647248,814994.8634754419,891787.3658334948,816524.1311706877,904787.3589498603,829944.7498761087
2333,430000.0,5,294913.9735218255,270648.22207150736,290744.01871205145,266351.126521913,288064.1805818501,264295.1051571332
2334,510000.0,4,527185.3528264124,480037.4019224848,501354.1430777694,456019.204561474,529662.08635136,482488.9556929396
2335,700000.0,5,832468.0075197901,763971.891450465,829261.976790926,759688.4114022059,832557.4971085011,763860.5771922027
2336,175000.0,5,224110.8451829835,205670.83028104957,221586.72477631632,202996.00324684702,221461.50697178798,203188.02620701023
2337,650000.0,5,508005.1676172268,466206.10673968395,520367.0143532319,476709.1721845377,524783.019688823,481481.53336241003
2338,430000.0,4,288879.0043015032,263043.5878982188,294455.14764678705,267829.0467185594,292512.4516019671,266460.5055514415
2339,210000.0,4,224920.54628941423,204805.1488928753,223237.4872270336,203051.2418400079,218165.91680360038,198735.47319853702
2340,400000.0,3,362173.829315702,332323.68174415303,367437.9331190119,336740.39406325686,365123.7115916563,335039.6573487409
2341,320000.0,4,203894.43283522082,185659.47115170734,198440.9015740047,180496.88695641683,200698.53582832092,182823.7841752404
2342,1600000.0,2,1190546.6520675174,1091877.7902189717,1209439.9401413493,1107368.1172911192,1266732.8989515284,1161950.7153596564
2343,915000.0,3,964848.8785491607,885326.6185798169,956825.2841805755,876887.4800422271,953485.5210092374,874923.9014178029
2344,670000.0,3,541074.7762383401,496479.72101727786,540332.7496829287,495190.7428528315,553342.1883613579,507750.03457602975
2345,550000.0,4,560810.2304293801,510655.09415909933,630079.1902012367,573104.2918333592,635087.5749258414,578524.9665694596
2346,797000.0,2,844469.9529374675,774482.8684524241,840852.4983186165,769887.9597723532,873716.9320807845,801444.4205983783
2347,1750000.0,3,1285825.9011790098,1179848.9094840735,1263452.2134587553,1157897.3151429954,1326858.5094766186,1217533.1435677323
2348,525000.0,4,600552.6515010509,546843.2174729807,608168.3983892072,553174.7829395155,610229.1365525181,555880.4876083098
2349,380000.0,3,367744.0339453176,337434.79348317545,367219.0012130264,336539.75278577965,369470.40762939426,339028.2111042186
2350,5500000.0,1,2258418.029876887,2074646.203020243,2098194.957006808,1926022.3136177422,2121313.0376704023,1950228.595026321
2351,495000.0,1,485369.9848375564,445874.4939076324,476098.78583116806,437031.30728388694,476797.41257259954,438343.5784917487
2352,360000.0,3,352156.4599919821,323131.9379305831,351714.8427756075,322330.8866038969,355074.7801925609,325818.6990110933
2353,280000.0,2,249556.33886535937,228873.8734784099,244183.85993831517,223575.73309607102,256972.94341263355,235716.53951162723
2354,950000.0,1,1240184.5544534812,1139268.3475350777,1208896.0788957844,1109697.0827343003,1239484.7272995515,1139519.9649235222
2355,540000.0,4,505298.0946401064,460107.59450535703,509314.1411492225,463259.4199640459,523258.6897062904,476655.8627837413
