Id,preco,fold_busca,log_a200_d6_rs0_bruto,log_a200_d6_rs0_calibrado_cf,log_a200_d6_bt0_bruto,log_a200_d6_bt0_calibrado_cf,log_a200_d6_rs0_bt0_bruto,log_a200_d6_rs0_bt0_calibrado_cf
2235,600000.0,5,455100.4305026767,417025.3853961745,456454.6465886199,418712.9940823778,448409.23909528006,411218.2076120012
2236,650000.0,4,641492.4832026375,583154.0427157655,619862.3540693539,564877.8767917647,650645.4094632069,592403.1607614148
2237,900000.0,3,623962.8737489572,572328.575932005,600248.0774963008,552115.6116026056,610088.2101906885,560007.6927475581
2238,260000.0,1,324184.56449047505,297490.72015179275,336087.3203367959,309188.5378592945,318452.402338358,292509.3908898701
2239,398000.0,1,236193.4344381761,216744.91201200525,260697.5218665927,239832.56949027008,244508.239424611,224589.15573089616
2240,1150000.0,1,843853.4408493714,774369.280090211,821602.6107063751,755845.5631444757,856243.7965339243,786489.1253395325
2241,780000.0,5,615035.2484666709,563579.5844902784,598560.2374403283,549068.6775353933,620920.6863696034,569421.5673015323
2242,540000.0,5,595637.9411525462,545805.1131513126,586818.6007667395,538297.8903744583,589707.1246025476,540796.8562029551
2243,750000.0,3,710426.3265163254,651636.9881379879,739457.0817909925,680161.7768937007,724012.3515281888,664580.104528339
2244,790000.0,4,709893.9753337939,645334.9843613035,710121.4692588364,647130.6172826539,663588.8661913065,604187.9894336571
2245,265000.0,2,221140.37405639977,202580.70588721507,218106.81964016648,200071.05245280635,213964.51762942053,195967.24910371393
2246,550000.0,2,596213.7573664489,546175.2714416583,623890.5286838061,572299.549803346,590333.9538148685,540678.9979167631
2247,630000.0,2,530780.9170939756,486234.01907124143,499576.9666002704,458265.76928587555,543752.3602125008,498015.537366106
2248,290000.0,5,334490.6368454777,306506.16301949805,336549.8974709629,308722.4903533219,330922.40375370573,303475.7223219004
2249,165000.0,5,166923.3921744551,152958.08856146425,157585.32147525175,144555.48272204126,155582.90387896565,142678.86852033413
2250,750000.0,4,770779.7670064535,700683.716400375,766431.919184348,698446.0862513551,795482.0678042799,724274.826875467
2251,550000.0,2,528621.6811894797,484256.00155374256,524647.6212914562,481263.27242686716,522543.0721717559,478590.2332136124
2252,761000.0,1,596237.6874904444,547142.5800668661,594011.3448622264,546469.5871469838,584007.649350776,536430.9408007374
2253,420000.0,5,377619.92855283397,346027.13089961634,415537.163242485,381178.74595889053,392141.7413482157,359617.53226230445
2254,630000.0,1,520425.3624170673,477572.7557974462,493204.41843983205,453730.75321717194,535115.1700213187,491521.53128540376
2255,450000.0,5,355470.5106886804,325730.7987012551,353562.95356586034,324328.8330846866,357250.2400117725,327619.9296495376
2256,635000.0,2,573909.875309124,525743.2893104997,565653.2611934607,518878.05927869456,572501.8824714065,524346.8415119718
2257,650000.0,2,577282.8671322815,528833.1957439255,549425.1981251416,503991.9330094397,564496.4506294606,517014.773217029
2258,270000.0,2,297931.1329862487,272926.63984885457,299880.08489521244,275082.2935917634,297303.65692342696,272296.4556986303
2259,1003680.0,2,836921.6031862092,766681.2081202382,851505.4273398797,781092.4357992547,837717.3768930823,767254.1769773486
2260,1300000.0,5,1285214.7954122447,1177689.9327070722,1300608.934541295,1193068.9394490528,1290772.5297649808,1183715.9448268625
2261,350000.0,3,353967.1052454119,324675.55009272584,356653.0643488371,328053.9032698779,351763.1858422223,322887.8821235742
2262,280000.0,5,290487.2565390168,266184.2353720832,294563.2799971212,270207.50875492435,287849.90815238847,263975.65654652525
2263,850000.0,2,1015871.9326575286,930612.7571091346,1039994.5304074463,953994.9304980893,1059721.0988062117,970584.4261051591
2264,750000.0,2,847306.2910304109,776194.3393287448,839197.6000508405,769802.3717692167,855345.1502942834,783399.2196205406
2265,900000.0,4,789335.7510182979,717552.1870004552,740725.4260288093,675019.8704501644,810872.0598447141,738287.190286081
2266,1200000.0,2,1149576.1223902234,1053095.5432204553,1140362.9934145852,1046063.6886416369,1145084.4444539158,1048767.5763125366
2267,340000.0,2,352087.29225179175,322537.6302388595,351788.46727253735,322698.2494361883,358589.2647927922,328427.12688126677
2268,1900000.0,2,861877.0283118159,789542.1970248314,852332.3462075044,781850.974795934,845770.4425092166,774629.8724110131
2269,870000.0,3,1115216.894622027,1022930.2479479521,1183267.6782413172,1088384.257033836,1161205.074987723,1065884.840894365
2270,320000.0,1,288531.66381430475,264773.5329090119,282576.93755606597,259960.86394501125,285295.97891266126,262054.0853273378
2271,735000.0,4,1195599.2249956448,1086869.3551063885,1146379.310736205,1044690.4974878033,1186980.4767469387,1080728.4212872647
2272,289000.0,2,320380.4851638957,293491.88321639335,319652.97765158035,293220.1192238533,321238.0772279495,294217.6721598237
2273,590000.0,4,401184.0943777886,364699.71610839403,419542.3810115121,382327.15352710173,404928.4946141421,368681.49164332845
2274,330000.0,1,386366.95517791674,354552.9193204724,395129.15281345794,363504.95133689616,398772.7781809767,366286.39505517954
2275,325000.0,3,526686.7463040395,483102.2616190646,511267.2861712971,470269.97833010077,532663.9402190417,488938.9750355177
2276,545000.0,3,529404.6962860535,485595.29527235596,528864.3087878858,486455.9375502745,528311.744157158,484944.03916511516
2277,450000.0,4,363094.16238091496,330073.7486771764,358886.2210705809,327051.45785557316,378503.87902863574,344622.26434827363
2278,390000.0,2,363513.1608187527,333004.5589014617,353698.86131804256,324450.6684935767,356011.1378356327,326065.8547730114
2279,1598000.0,1,878224.7701234566,805910.4224465506,855188.1456651122,786743.0764356882,860491.30658538,790390.6081634234
2280,680000.0,5,874116.2891811945,800985.1407396495,914778.5723260773,839140.7071955182,821728.7852068881,753574.6562174716
2281,350000.0,3,352573.94477186137,323397.6767072771,367572.2080725645,338097.46682504757,358212.3604910536,328807.66118976736
2282,1400000.0,3,899408.4345262641,824980.4117684669,921971.8675520627,848041.1360201993,864620.0322767315,793645.6749873473
2283,490000.0,2,478745.17922486726,438565.4892794018,506186.7609579698,464328.98416298616,485079.1054476599,444277.48556379054
2284,350000.0,4,383765.3278132771,348865.04242600827,389165.3853921748,354644.7290725202,389033.8152520041,354209.6177832052
2285,496000.0,4,374611.8131037997,340543.96424089756,375151.1312029141,341873.59996735764,373650.95670476253,340203.749314157
2286,499000.0,2,418687.92082737945,383548.6618378826,414679.4314397127,380388.61148657,421771.5597359575,386294.948468004
2287,680000.0,1,519238.29934664635,476483.43728457944,521694.9846953302,479941.07413761993,525674.1858513823,482849.66538434266
2288,880000.0,3,949944.5063954551,871334.5127301348,935067.9886793556,860087.110337979,956820.5514912596,878277.6989684638
2289,170000.0,1,259008.42785956484,237681.28458068368,260637.5630426543,239777.40947683458,256252.00872543827,235376.20830048632
2290,700000.0,1,832456.758377402,763911.0175839247,887356.0311376652,816336.4019598912,833169.6944714173,765294.7757598948
2291,1140000.0,1,898948.3624776356,824927.6030555861,874122.002446856,804161.5600860626,890067.5739045886,817557.4182575283
2292,450000.0,4,304876.6793511462,277150.66465902445,306255.5027779732,279089.3123760505,305954.6357382822,278567.23589350865
2293,1600000.0,2,1209634.4633616174,1108113.3623786026,1236673.789463342,1134410.3178751126,1206254.2357890496,1104792.1726755465
2294,320000.0,4,311371.92472772923,283055.221140926,305094.6289532934,278031.41309082485,307669.4591449286,280128.55760802457
2295,340000.0,2,301583.1823700587,276272.1833538073,297314.77252837346,272729.112953256,312923.87169880443,286602.8021613721
2296,285000.0,1,325894.6939750544,299060.03500402806,348517.27330965514,320623.65829611087,327363.8149262667,300694.8272342563
2297,480000.0,1,329890.64741726714,302726.9556332853,329364.50506108016,303003.7837801651,319931.05785050534,293867.58640046517
2298,850000.0,1,1043561.4226542219,957633.006481884,1074858.6421340005,988832.2226313201,1061808.2612641787,975307.0960168609
2299,320000.0,2,231284.27211425378,211873.25609554525,218249.1258039668,200201.59098438013,229324.50512505465,210035.2568703109
2300,650000.0,3,622827.4875879294,571287.1454687313,637008.8837035338,585928.6561803891,624907.1250448497,573610.1623214374
2301,750000.0,5,554161.1661283863,507798.4075317735,558091.0544125916,511945.66231306596,542716.9646835444,497704.05691924563
2302,400000.0,5,401574.727477546,367977.80065097613,388961.69115324295,356800.6493159882,384289.518423041,352416.5721670685
2303,450000.0,3,294314.4763499129,269959.30721559364,294553.5094941898,270933.96404102724,292001.01863006473,268031.43216265197
2304,438000.0,3,291615.9416164165,267484.08215637575,282805.79795667663,260128.27355465485,293019.19465432945,268966.0288269297
2305,590000.0,1,736150.5340837191,675534.7925614358,682777.85905352,628131.664449302,756036.601085417,694445.3992184737
2306,535000.0,4,418140.98541829444,380114.5180290552,433597.55905616155,395135.57636431686,408477.3991426853,371912.7174836582
2307,230000.0,3,309038.7727566555,283465.13576503756,298935.15408792044,274964.2549747083,293969.3022220058,269838.14459305815
2308,1000000.0,1,421210.95014794066,386527.8073688589,413686.72737571615,380577.2685530576,414807.853433169,381015.15847618337
2309,260000.0,1,303752.4712074231,278741.03614220035,298752.72980374796,274842.02503363724,299708.0894489982,275292.10031314474
2310,620000.0,4,459092.54032160854,417341.8674098906,472426.2731009481,430520.01519042364,486025.98863415635,442519.5777783281
2311,1000000.0,4,1230658.0464713047,1118739.8664712477,1233942.6855587517,1124486.6214655912,1300993.185542162,1184535.3306651146
2312,400000.0,4,364763.45464065654,331591.2325997977,361370.1863513915,329315.0846505176,361289.38365490554,328948.7172487498
2313,870000.0,3,995401.8183231784,913030.1322867532,1002813.061742043,922399.8670952872,1019469.4557016002,935783.9213703519
2314,530000.0,1,525518.6537550666,482246.65787068574,529454.3203890955,487079.39061891584,529546.5996854275,486406.60954162537
2315,500000.0,1,450593.02399529057,413490.5170899076,419991.1202960209,386377.0887520647,442007.01378543203,405998.51476094156
2316,1350000.0,4,1607776.693363127,1461562.6886819277,1678757.4650887914,1529844.4022325336,1708475.8139381162,1555542.3238847952
2317,300000.0,4,288784.8124849648,262522.22011200816,294255.1077043097,268153.40435490466,295525.3912457909,269071.5608117423
2318,980000.0,1,1154895.7938628981,1059799.938212803,1108005.1015894995,1019325.8018713462,1154311.2311827065,1060274.2282717568
2319,700000.0,5,512776.610695511,469876.2061403541,529209.6455926825,485452.29380278726,508706.58284648205,466514.49381511705
2320,350000.0,5,256033.95097927045,234613.3950339287,237269.75486025537,217651.2610950957,255350.46148416452,234171.7117521381
2321,435000.0,2,478431.9068849931,438278.50897552265,487698.6062748054,447369.6585835589,474527.8112717548,434613.6958988267
2322,1000000.0,1,913680.9685399355,838447.1041893763,995858.935170461,916155.265158208,962595.2737027899,884176.5837429691
2323,620000.0,3,440998.03996494616,404504.48387333215,455123.1819331854,418627.9362954114,448595.884004393,411771.8418109263
2324,250000.0,2,263441.7831713491,241331.88081443458,256403.32916215403,235200.73330356475,260758.72709133953,238825.4416855214
2325,680000.0,2,595909.1973413659,545896.272253339,575547.8051248123,527954.4000421426,587324.0329564911,537922.2515310951
2326,390000.0,4,356373.23218454065,323964.0315449367,357566.31007617497,325848.6286868401,356707.27637213573,324776.7753618468
2327,472900.0,4,452075.9403318136,410963.36920872645,443674.3049759185,404318.4712485664,439195.8110970031,399881.3837812081
2328,1200000.0,2,1074427.3044836316,984253.7469493479,1021611.1431427845,937131.708872299,1096466.069876441,1004238.6552213155
2329,320000.0,4,215790.74693617778,196166.3616512496,205628.52910860925,187388.3873865466,223766.02847186592,203735.70705297997
2330,630000.0,2,594877.8179178294,544951.4535039401,587333.0899787616,538765.1319031445,596735.7336964811,546542.3027612604
2331,1300000.0,2,1042502.9358017975,955008.6976445102,1122807.7807709994,1029960.1579247633,982510.0355517213,899867.8426548067
2332,780000.0,2,872721.8370597507,799476.8325283788,875682.763160085,803270.4907130526,848908.5412451052,777504.0152058154
2333,430000.0,5,284063.8414298392,260298.2221276975,297470.63508944534,272874.47110193013,284347.62713684567,260763.8544777926
2334,510000.0,4,517940.32975969627,470837.9366769511,515047.9696959552,469360.9825758323,506426.0815277977,461093.5649828025
2335,700000.0,5,858993.483395931,787127.5535167477,843507.7601844986,773762.8753221618,912496.2112398794,836813.8381713263
2336,175000.0,5,231720.6111732091,212334.1809894778,226832.50139302,208077.00507223728,227578.31507983175,208702.98526253705
2337,650000.0,5,511430.3861430568,468642.610706931,521539.75450100243,478416.5826159594,499509.7171242842,458080.4155040614
2338,430000.0,4,284607.6343833771,258724.92184138263,297626.96569230163,271226.16392579343,291542.65368916054,265445.3363233877
2339,210000.0,4,217898.4013001792,198082.34226707657,220133.27738589302,200606.5016283325,213930.2318040292,194780.3575647845
2340,400000.0,3,375186.90184633975,344139.3619333356,358592.60800318694,329837.91953098436,370183.5597831827,339796.17659299244
2341,320000.0,4,211065.5674590784,191870.89820190214,195645.45294103053,178290.8533414941,212105.8650418452,193119.29822188138
2342,1600000.0,2,1261275.6846145059,1155420.4861859444,1221964.2073199789,1120917.1057627222,1227566.4398172537,1124311.7362088691
2343,915000.0,3,919244.4597147817,843174.9623193436,948849.8421864898,872763.8297867903,890889.2638952656,817758.535297086
2344,670000.0,3,533435.8894375811,489292.8983394398,539265.4046120617,496022.99423499586,528831.6005726499,485421.22195104155
2345,550000.0,4,612346.7728115205,556658.8938442644,615771.1647290468,561149.5936770795,617809.6363298774,562506.6679754634
2346,797000.0,2,874649.8707840005,801243.0519919186,882614.753588884,809629.2585084415,882321.5293687907,808106.5255635111
2347,1750000.0,3,1299146.0642069401,1191638.8749026428,1324533.7054109783,1218322.4974273315,1349128.3715379655,1238382.0141830002
2348,525000.0,4,599669.2598115203,545134.2958932134,597436.2308320428,544441.0478799941,584069.4435206121,531786.7142584326
2349,380000.0,3,364495.1985241452,334332.4205364648,366087.0213281026,336731.3736737243,361516.16922558885,331840.2690582722
2350,5500000.0,1,2364736.4034776823,2170020.4534580964,2590557.055536738,2383221.56111044,2622995.2560509634,2409310.5877696495
2351,495000.0,1,487189.27499619813,447073.37777368835,472821.3730099835,434979.066877863,482405.45973102876,443105.86496358906
2352,360000.0,3,353968.1834666655,324676.5390888033,351274.92573742534,323107.0248040464,358406.598051217,328985.95430557436
2353,280000.0,2,259323.62208680873,237559.34500760504,247113.06580826617,226678.70373180447,261212.5057702753,239241.0515277429
2354,950000.0,1,1281359.312676983,1175850.2607938997,1232842.6815340386,1134171.9935523209,1304899.4886083503,1198594.677831249
2355,540000.0,4,516901.87224795145,469893.91829478834,510182.0264294638,464926.6695659841,523173.18082778866,476341.55477048876
