Id,preco,fold_s7,especialista_s7_bruto,especialista_s7_calibrado_cf,fold_s42,especialista_s42_bruto,especialista_s42_calibrado_cf,fold_s2026,especialista_s2026_bruto,especialista_s2026_calibrado_cf
2216,598400.0,4,906672.5716837795,934585.3420245084,3,842938.3980115028,862551.4893910516,4,859164.2395426813,864755.1678838831
2217,1500000.0,2,1384066.553379706,1348112.2424563658,2,1363073.476591136,1325171.399958816,1,1402671.132703994,1375639.2629106934
2218,410000.0,5,999780.4845162152,1021862.6400597481,2,984065.5736868852,993251.677811272,4,1039252.8580474609,1036570.5486863877
2219,455000.0,1,1046201.2993981992,1053353.6598414823,2,1012817.6269588771,1018889.9049016075,3,981329.3320227637,1004236.1681464867
2220,800000.0,3,1039465.1427659851,1060176.8027501404,1,1081148.1584596797,1088413.3054058,1,955855.6897425149,985841.1662358589
2221,300000.0,4,951723.755201895,975083.7429345426,2,968540.3570965282,979372.1064155404,5,946458.9971454487,978421.4596429134
2222,170000.0,4,858628.2760680869,891117.284597585,2,883438.9018311513,902823.2608745719,5,890046.0354523385,927167.9778550308
2223,1620000.0,5,1488864.4752173235,1445356.3076241044,5,1337512.205805138,1315091.9852888593,2,1375487.5540738436,1347762.4028485552
2224,380000.0,2,706114.6516122017,742791.1876759668,5,697778.7423180112,725548.2344388468,1,730912.2871447017,780867.198832395
2225,360000.0,4,693772.2360606664,739506.1595391117,5,713853.7390865074,740811.1897718393,4,717441.4610544243,728341.7113854028
2226,399000.0,2,666552.4018994009,705812.3456220465,3,651975.7788557047,680677.4030903954,3,663164.1431870835,707401.0237060761
2227,580000.0,2,1069732.6294633187,1073094.5863176512,1,1076041.8438153563,1083826.767879658,1,1016053.757048041,1039559.3151258077
2228,2500000.0,4,2145731.7014704305,1985595.458246585,5,2174767.8001105194,2050803.8306105328,5,2037966.0551204383,1914977.5305954725
2229,570000.0,1,770727.4393235552,799891.8317418979,2,736224.9997363577,768328.1785950932,5,701678.6916856756,752901.0101268848
2230,430000.0,5,699055.6005005253,748336.5212851188,1,696744.5186600082,735516.8421382374,5,685559.7437583125,737736.1840371843
2231,670000.0,1,1066169.4754962216,1071445.9889559615,3,1023476.652679106,1031523.2819260049,5,1033052.947773668,1056366.5314505685
2232,2700000.0,3,3229662.2076636325,2754948.60200476,5,3523820.2637397246,3187924.2292874856,3,3326477.971254327,2991304.4298624215
2233,348000.0,5,685656.772353204,735832.5998613208,1,690070.8822585242,729229.5337436952,1,688102.7527543993,740979.5738542113
2234,670000.0,2,920306.688449983,939219.8825816619,3,930989.5088345804,945281.4717237421,1,909202.6641274004,943904.7621301345
2235,600000.0,5,677543.9396291331,728246.2869086466,5,678693.7117892602,707387.951117931,1,657508.5027839055,712274.3153320166
2236,650000.0,5,751564.9653214335,797046.4263662793,4,771039.1639580294,799105.5284719235,1,756452.5369455854,804517.3625378181
2237,900000.0,3,964602.4820075119,995483.0623029423,3,997085.6795971068,1006979.0064187367,4,1078112.9980241724,1073450.4012396492
2238,260000.0,5,1006800.7893258131,1028107.1658064298,1,1011071.7204388072,1025260.3588690188,5,978441.8860602578,1007309.2530223985
2239,398000.0,5,997063.8546467258,1019444.6914098862,1,973519.9510944758,991225.5888749986,4,997082.319159453,996474.4542488413
2240,1150000.0,2,965000.2209579947,979505.978716104,1,985634.426265005,1002220.6943547819,1,823764.6472933748,866356.8790466964
2241,780000.0,3,868542.1577986202,911292.79018779,5,861457.5317889331,879661.9926580137,4,855214.7257341569,860969.0191083634
2242,540000.0,5,856410.2472425526,893025.4013022475,5,886081.8947792159,902617.3681271443,4,890099.256500964,894382.2246847177
2243,750000.0,1,1081606.0725860442,1085409.3804876527,3,852897.6029356233,871941.5038885569,1,1014975.232254859,1038600.633424678
2244,790000.0,2,1339615.1314356725,1309695.2599966319,4,1422846.7516171369,1407510.0255653758,4,1285154.2789766965,1268926.6030350719
2245,265000.0,1,1003717.5042856226,1014745.8109573015,2,991255.7072334951,999671.113407297,3,971657.8429127907,995382.4072132839
2246,550000.0,4,979340.8588699047,999790.7243583708,2,944255.5827173623,957609.9052279526,2,978610.9736195311,1012566.7139384929
2247,630000.0,3,992930.5377049777,1020053.1386500166,2,948578.2796767162,961488.2497430268,3,922779.5820863512,950491.79458468
2248,290000.0,5,743043.5967248227,789172.3713398853,5,699055.9194698313,726761.9904948319,5,671325.7328426437,724307.804883522
2249,165000.0,4,944251.991114218,968383.9690256303,5,951107.6415788765,962976.676231194,5,952101.0640414105,983526.239081265
2250,750000.0,4,953522.5981777329,976695.7420939294,4,1039940.4210052624,1053550.6108583556,3,957672.4164472297,982562.9125601824
2251,550000.0,3,755712.6342767711,810495.0529348964,2,777075.9363339909,805936.5114083632,4,795064.6669082823,803201.5000889705
2252,761000.0,2,783744.1463835654,814677.7852121643,1,821065.8127796741,851520.5171802791,2,815300.573233901,868598.0734458342
2253,420000.0,3,945476.7195052439,978830.2686357732,5,925329.9866457947,939092.7344424087,1,988826.3884501816,1015316.0706331563
2254,630000.0,5,943298.8864301783,971412.130564735,1,948445.9436834364,968421.1867363531,4,969360.5918339291,970072.5430434693
2255,450000.0,1,670432.4571474736,705495.8317659613,5,641181.5283554002,671563.983326766,1,683406.0738625149,736583.9527383652
2256,635000.0,4,791879.46259906,830214.3726517602,2,779387.4116225331,808057.601416217,4,795421.2503263596,803544.5584181274
2257,650000.0,5,896801.0070612348,929585.9564142531,2,947446.5927634255,960473.0916940789,2,974525.5833707401,1009014.7658118354
2258,270000.0,4,650431.0935307577,698931.6110231429,2,657922.8870982549,695554.1128348261,1,657800.0525203033,712548.6794613424
2259,1003680.0,1,1015412.0238522172,1025389.2959847512,2,1021699.2951315669,1026792.6654636557,5,992499.3748273831,1019968.9850046538
2260,1300000.0,5,982137.5300526877,1006144.1738360075,5,1207266.4413743296,1197529.4419575199,2,1227574.117718486,1224927.2790542727
2261,350000.0,4,642281.3369761633,691264.8465910051,3,641639.9779304971,670723.883327792,4,688104.8426461916,699950.9286352602
2262,280000.0,2,637692.6622779628,678679.1563715485,5,896598.5721188495,912404.4584732001,5,618839.6122516872,674478.8406831464
2263,850000.0,2,1167401.6517788977,1159428.6941391139,2,1107007.405160816,1102306.6901050757,5,1097961.330360639,1114256.8087168273
2264,750000.0,3,993907.9972171362,1020898.9401452286,2,1027724.7978804559,1032149.5541976945,5,1035296.4038145894,1058374.821055634
2265,900000.0,5,932449.5385325423,961677.1636127884,4,978041.5004581955,995476.3133308851,5,1003712.2706357683,1030050.9625514577
2266,1200000.0,3,1187691.2638546897,1186166.8097604732,2,1172522.5479101753,1159844.1439037668,5,1245412.1408235827,1244228.2998452964
2267,340000.0,2,934059.625365597,951639.9243373479,2,1013184.1909451745,1019216.2247597189,3,999511.3932447305,1020856.0052460266
2268,1900000.0,2,1582685.233064454,1518113.211358722,2,1554035.3029537883,1488199.4693052776,1,1550334.3582988165,1500608.9790823539
2269,870000.0,5,1680061.2193888493,1605679.2583758496,3,1748608.4546013048,1690093.9046598685,1,1606095.2636219922,1547386.8689153737
2270,320000.0,3,887399.3875513299,927931.0032292021,1,962796.7521780657,981480.8741276728,3,904919.4695882073,934026.5343545205
2271,735000.0,5,1224410.8050009247,1219076.2049544754,4,1400627.5410449286,1387189.6460065173,5,1224142.0343050077,1225603.2973950591
2272,289000.0,5,649458.1863077986,701891.4501037822,2,635534.51759599,674567.3468613515,3,913201.2102488487,941665.7199939467
2273,590000.0,5,783431.7936169861,826391.4511394086,4,799007.1630910048,825850.8554321569,3,742506.9147563677,782614.0109321235
2274,330000.0,4,678082.6568010784,724855.8130486729,1,674625.6207197879,714653.0552539587,3,661209.7969634423,705536.7918741548
2275,325000.0,1,1012571.5552287586,1022805.2358170451,3,1104269.1232179208,1106360.7016234538,2,1129332.8421353681,1142039.2140565168
2276,545000.0,2,792820.2976479046,823027.8327189783,3,776155.0229228261,799355.1062054953,3,769792.2450285105,808278.2065795131
2277,450000.0,5,693984.1702634373,743607.4893037754,4,677035.1547145703,708651.7230769708,2,684425.5059676685,749871.2372686195
2278,390000.0,2,738048.759212115,772466.9862608068,2,731601.0607958128,764056.3650174121,4,745652.8529585742,755591.3608824016
2279,1598000.0,2,1040110.4543667927,1046735.1561836508,1,1369051.2542622425,1343547.808453996,5,1365161.693387752,1348368.7544900132
2280,680000.0,2,1139840.0248111244,1135152.4367691434,5,1126300.4435683843,1123903.12827634,3,1181251.5038443701,1185319.8552272047
2281,350000.0,2,994524.5034579517,1006001.3046287457,3,965952.553195528,977958.9313832424,3,963277.6203228103,987703.1885396646
2282,1400000.0,4,1086803.419804304,1095124.5297974178,3,1057606.7222722527,1063192.0158863857,4,1128759.9924008774,1121421.7668714263
2283,490000.0,2,1070064.5308619887,1073389.4533608614,2,981611.1851623798,991059.1369345321,3,950811.0709956767,976266.3460392744
2284,350000.0,1,683509.057559484,717878.734838308,4,672670.0004515264,704429.1374374327,3,984599.311070142,1007227.5748999079
2285,496000.0,4,764858.4765833379,805379.4233033975,4,742169.7355864733,771420.6427725937,3,746385.0243863468,786267.7139659872
2286,499000.0,3,695304.7568111956,755566.0202982391,2,763388.7041638311,793361.6691111404,1,715833.7743919406,766853.7787053579
2287,680000.0,3,1086878.0875440792,1100767.591655924,1,1088608.9248445088,1095110.430094567,4,1056448.1773010492,1052897.5710298684
2288,880000.0,5,1094900.8333611125,1106007.020130295,3,1123055.2217836175,1123699.6781050211,1,1098922.6521053086,1112832.1987844282
2289,170000.0,2,964430.4733065506,978993.7794229158,1,946671.5340131538,966804.9413880261,1,929143.0192053737,961862.8990648186
2290,700000.0,5,1024952.7871867304,1044227.2904969653,1,974042.6371926703,991700.2829305239,3,1028267.3568006012,1047076.172066427
2291,1140000.0,3,921182.0349234187,957600.036194752,1,977871.7258050179,995176.9538991676,5,1036837.7816398072,1059754.3126445299
2292,450000.0,5,949406.0543249156,976885.6288845638,4,932288.7025157653,952371.3852773819,3,921768.2104743924,949560.3171781576
2293,1600000.0,4,1286566.783195204,1269309.512831457,2,1263880.5923089404,1239466.5032081583,1,1404417.3015134083,1377126.8449292278
2294,320000.0,4,643414.2006790455,692331.2972678804,4,640743.0752858585,673480.6380448964,1,656105.4258635042,710953.7202613937
2295,340000.0,3,909056.6198674804,946971.1595118453,2,937714.324133575,951737.1670248432,3,899644.8255704889,929157.2773163612
2296,285000.0,2,1029107.8461930846,1036922.6777494926,1,1082814.9736581505,1089909.9467232323,2,1006079.4335067987,1036387.5060494985
2297,480000.0,4,1014193.7115449281,1030846.996024617,1,957106.4161392218,976305.0223672647,5,958473.1550542226,989286.9989756028
2298,850000.0,3,1070464.0995078753,1086747.5914430502,1,1142596.9838212426,1143427.1641767318,1,1115336.2643601757,1127257.4895995038
2299,320000.0,3,591715.1689401334,659560.0612942996,2,587720.465528564,629456.7203991101,2,592097.6979216837,663932.2327102709
2300,650000.0,2,741701.1846681728,775851.6507931047,3,723886.141906867,749597.8078347169,5,737465.9558469487,786416.7313825628
2301,750000.0,3,875677.7841389512,917595.3666065356,5,870766.4286985607,888346.4979595159,3,878845.5187098595,909926.8526884307
2302,400000.0,4,956366.7842504645,979243.7290110968,5,932235.8941722827,945496.8553820938,3,900657.7019842169,930092.5423112652
2303,450000.0,5,1018416.3701252865,1038426.8258622867,3,1049263.8259147215,1055458.2545760202,1,1106263.88126655,1119287.5933547127
2304,438000.0,4,963037.8480486695,985216.3380576451,3,942213.2863721177,955781.8213433228,3,931155.6930265985,958202.0840689333
2305,590000.0,1,1022386.680367887,1031731.3132741465,1,1079500.4934483194,1086933.6141617724,1,1109989.3054884076,1122561.3338905333
2306,535000.0,5,962297.3573580422,988424.446952838,4,962854.3525383382,981185.4583281181,5,966824.3365729842,996829.7689010049
2307,230000.0,4,962783.3279739091,984988.5613052571,3,965911.9117773343,977921.0010601585,1,994055.9579147284,1019979.2068985828
2308,1000000.0,3,1236424.7206314825,1227034.8558084639,1,1282359.9413068444,1267395.1084305423,3,1252019.4111446203,1248614.248576687
2309,260000.0,3,947441.1476301517,980543.1254062003,1,913874.7886296397,936871.9259154038,5,950163.2026243315,981773.3435625792
2310,620000.0,5,995311.6656846638,1017884.6958114591,4,992171.9096883277,1008757.642381228,1,950607.8887182696,981137.5679564722
2311,1000000.0,4,1604714.375636487,1539979.0738501817,4,1380066.2092191076,1368363.6213592708,2,1392471.4866401283,1361727.4365958541
2312,400000.0,5,668536.9985430761,719810.1132579043,4,687182.037206667,718459.228693702,1,675043.5566715939,728747.6329639154
2313,870000.0,1,977057.6615956249,990435.7055179696,3,1056703.3058568595,1062354.7909807914,3,1031087.5532517954,1049643.4597765582
2314,530000.0,2,781301.06073648,812428.265431247,1,794817.1300148856,827196.2024426936,4,798534.7223896885,806539.6264800042
2315,500000.0,1,935565.7201377717,952468.8682682064,1,945059.593356418,965336.3995022691,2,933058.43873135,972825.1963567077
2316,1350000.0,5,2071637.998130329,1926991.3376015937,4,2013252.5319853956,1939672.9667073397,5,2155776.0104587893,2011558.5847308864
2317,300000.0,2,924489.5365789186,942999.5727462701,4,997265.0829542057,1013541.2362933703,2,976941.4793849968,1011115.4980036526
2318,980000.0,1,1073155.5953592402,1077767.8504631538,1,1109617.2466072168,1113941.9552690582,4,1066841.3678189917,1062759.7922341311
2319,700000.0,5,967042.8982909103,992667.0656159989,5,905330.2937676668,920522.9236460916,2,912767.5550141288,955023.4534593442
2320,350000.0,3,943452.8859651296,977065.0272946659,5,927033.1412167822,940672.5174887097,5,930792.7865787944,964227.1782032464
2321,435000.0,4,791982.4487401366,830308.8218593168,2,798551.7412590482,825615.8008392004,5,752696.2513795748,800618.4273408403
2322,1000000.0,5,1114196.3599274044,1122958.207946066,1,1112343.6224427484,1116382.9975269327,3,1089761.3142934074,1102890.1152512364
2323,620000.0,5,775812.5253051373,819389.4161587119,3,767869.9442384776,791486.0634269997,1,791455.7262605183,836761.0151114862
2324,250000.0,2,621589.3691262153,663478.4985303691,2,997150.0448208369,1004929.6500497669,5,926672.981462948,960489.5318865434
2325,680000.0,1,884912.0040625322,905890.6759692942,2,930598.4098516211,945343.1462118311,5,883320.4015071464,921030.9329615962
2326,390000.0,2,986314.8339469539,998643.0234548595,4,998620.312930668,1014813.7777563726,5,968153.381417402,998029.4098865449
2327,472900.0,3,704093.3687968061,763602.8749053006,4,701710.4897405088,732482.6373783346,3,680492.8322052542,723905.4600444301
2328,1200000.0,2,1043490.678879082,1049747.3601943862,2,1087742.3820167976,1085313.8613540758,3,1047228.2136019883,1064322.4254973775
2329,320000.0,5,939553.9671896598,968053.5122332507,4,888360.6912185682,910834.0291556761,5,936114.278748785,969051.9962710618
2330,630000.0,3,791163.535037676,842406.0282488972,2,792934.9790072583,820474.8448263556,4,787400.9007534911,795826.6396461452
2331,1300000.0,5,1415636.1439281292,1383261.3199693258,2,1331903.7771493825,1298319.9279631851,1,1325836.9005790504,1309937.5451010824
2332,780000.0,4,980442.5517738322,1000774.5023884634,2,981928.4809266684,991342.6173178545,4,948563.0580011745,950241.5802945697
2333,430000.0,4,1079025.2800070764,1088265.3010606726,5,1081650.1289021126,1083107.352580621,4,1092305.7059171484,1086903.9458841598
2334,510000.0,4,698633.144948916,744036.6390498023,4,696589.1730867138,727541.8933199388,2,694045.9690126795,758715.1541713433
2335,700000.0,5,977355.2283557386,1001877.2566702523,5,950148.1943330212,962088.7192838344,2,963806.5472615227,999683.9870853946
2336,175000.0,2,989139.3760225008,1001175.4322181348,5,971823.1651856872,982130.0076936734,1,988920.2513089145,1015399.7953579098
2337,650000.0,5,775500.8085614969,819102.7626167614,5,769290.0139680457,793224.9768205596,4,804331.0088961795,812114.0018535439
2338,430000.0,3,620382.3995788344,686376.1559115258,4,641018.9067409271,673748.5107191071,3,620849.5001333763,666904.1320636555
2339,210000.0,2,949799.4171224337,965828.640400468,4,968767.278290136,986751.4467168477,1,1006070.4253269859,1030680.1817314045
2340,400000.0,1,956214.3770524629,971383.6786781702,3,979556.1907472541,990648.127737607,2,990416.2064268459,1022817.2117408698
2341,320000.0,2,668110.2820061087,707273.1533433564,4,999855.921436405,1015973.8819272718,1,703003.9767216594,754899.7113878506
2342,1600000.0,2,1299768.2929348715,1275133.7725247887,2,1262057.0653156491,1237883.8572642014,2,1306827.075586745,1291020.619746975
2343,915000.0,5,1036980.4747025263,1054888.2778619225,3,1017709.7117588151,1026164.1484356034,2,1011972.1835692052,1041484.0885864681
2344,670000.0,3,810631.7305385256,859833.9295725771,3,1006014.991506246,1015289.1119048961,3,812047.9035952316,847834.8033564315
2345,550000.0,1,990176.2092283337,1002406.1316732599,4,1060326.1310999123,1072618.463422708,3,1054423.2887065704,1070858.1772703088
