Id,xgb_caro_bruto,lightgbm_caro_bruto,preco_correspondencia,tem_correspondencia,xgb_caro_corr50,lightgbm_caro_corr50,especialista_caro_blend_bruto,especialista_caro
243,948612.5111579895,997389.1022915656,,0,948612.5111579895,997389.1022915656,962026.0737197229,976549.9862095865
244,974466.5622711182,1005984.7416360235,,0,974466.5622711182,1005984.7416360235,983134.0615964672,995955.5632464535
245,890334.963798523,1030657.1058187454,386500.0,1,638417.4818992615,708578.5529093727,657711.7764270421,691781.6479078251
246,1026332.7360153198,1234362.0802880505,,0,1026332.7360153198,1234362.0802880505,1083540.8056903207,1087746.776502013
247,988510.8470916748,1032087.8409588379,600000.0,1,794255.4235458374,816043.920479419,800247.2602025723,826419.6983419125
248,942115.843296051,1081963.372892736,,0,942115.843296051,1081963.372892736,980573.9139351394,993603.9878159517
249,1054257.2736740112,1041375.7841893893,800000.0,1,927128.6368370056,920687.8920946947,925357.4320328701,942743.5328971859
250,1707540.1544570923,1524756.7355200674,,0,1707540.1544570923,1524756.7355200674,1657274.7142494104,1598966.6742718872
251,937814.5933151245,1083297.2892975174,,0,937814.5933151245,1083297.2892975174,977822.3347102825,991075.9370124226
252,998806.4169883728,952643.9316328588,584000.0,1,791403.2084941864,768321.9658164294,785055.8667578032,812184.1097923468
253,937015.2354240417,993993.3686043412,,0,937015.2354240417,993993.3686043412,952684.2220486242,967948.9252030882
254,921784.520149231,1012994.7816147237,780000.0,1,850892.2600746155,896497.3908073618,863433.6710261208,885365.6467566313
255,966603.1002998352,1021967.2963299458,1150000.0,1,1058301.5501499176,1085983.648164973,1065914.127104058,1071692.208159199
256,930391.3116455078,1020425.8059154574,340000.0,1,635195.6558227539,680212.9029577287,647575.398784872,682109.0255898231
257,933526.5159606934,1096518.4864700553,,0,933526.5159606934,1096518.4864700553,978349.3078507679,991560.1521324425
258,2694218.158721924,2526998.0602494474,,0,2694218.158721924,2526998.0602494474,2648232.631641993,2445612.1625652676
259,1092581.1529159546,1097912.3410963484,,0,1092581.1529159546,1097912.3410963484,1094047.229665563,1097304.5175129753
260,1024878.0250549316,1115493.6838474248,,0,1024878.0250549316,1115493.6838474248,1049797.3312228674,1056991.1482370107
261,887222.0516204834,1033371.7527062225,587500.0,1,737361.0258102417,810435.8763531112,757456.6097095308,786255.0439044104
262,981041.0737991333,1020210.4339536981,,0,981041.0737991333,1020210.4339536981,991812.6478416387,1003922.8695460594
263,1325430.0355911255,1377128.7076995047,,0,1325430.0355911255,1377128.7076995047,1339647.1704209298,1318457.8283841773
264,926198.6017227173,1030657.1058187454,,0,926198.6017227173,1030657.1058187454,954924.6903491251,970012.4439900653
265,967449.8438835144,1038763.9047113109,,0,967449.8438835144,1038763.9047113109,987061.2106111585,999561.6611055013
266,999947.9055404663,1049783.1414965088,,0,999947.9055404663,1049783.1414965088,1013652.5954283781,1023944.1942345862
267,975449.26404953,1012124.1759661286,637500.0,1,806474.632024765,824812.0879830644,811517.4324132974,836964.4544667965
268,937785.6850624084,999836.3819368182,,0,937785.6850624084,999836.3819368182,954849.6267028712,969943.3161082858
269,1214761.49559021,1203769.7053246838,1200000.0,1,1207380.747795105,1201884.852662342,1205869.3766335952,1198515.6791342578
270,938525.7959365845,1016909.7306025105,,0,938525.7959365845,1016909.7306025105,960081.3779697141,974760.1464788322
271,941417.2172546387,937451.7879178887,,0,941417.2172546387,937451.7879178887,940326.7241870324,956559.23037358
272,1012089.0140533447,986907.5998638578,680000.0,1,846044.5070266724,833453.799931929,842582.0625756179,865959.4265573227
273,948612.5111579895,997389.1022915656,517500.0,1,733056.2555789948,757444.5511457828,739763.0368598615,769585.9257272435
274,1004881.2627792358,1025324.939987496,498000.0,1,751440.6313896179,761662.469993748,754251.6370057537,783238.360287779
275,887805.0446510315,1013165.9362653287,,0,887805.0446510315,1013165.9362653287,922279.2898449632,939900.0273482805
276,892192.006111145,974712.625306695,,0,892192.006111145,974712.625306695,914885.1763899212,933065.9138974026
277,1510278.4633636475,1457337.043995562,,0,1510278.4633636475,1457337.043995562,1495719.5730374241,1456987.078860275
278,930391.3116455078,1020425.8059154574,340000.0,1,635195.6558227539,680212.9029577287,647575.398784872,682109.0255898231
279,1089549.6606826782,1042492.5846094455,,0,1089549.6606826782,1042492.5846094455,1076608.9647625391,1081436.1136161701
280,910483.8371276855,973531.4933839364,285000.0,1,597741.9185638428,629265.7466919682,606410.9712990773,642679.8665076902
281,1061773.3001708984,1142245.9807690713,930000.0,1,995886.6500854492,1036122.9903845356,1006951.643667698,1017805.5587602848
282,926292.5386428833,1016541.6225494837,349500.0,1,637896.2693214417,683020.8112747418,650305.5183585992,684715.6203952492
283,935795.7243919373,998486.632982443,360000.0,1,647897.8621959686,679243.3164912215,656517.8621271632,690643.0845506168
284,1227393.0311203003,1433402.830350877,,0,1227393.0311203003,1433402.830350877,1284045.725908709,1268749.4376396048
285,2193822.8607177734,1884315.4938749713,,0,2193822.8607177734,1884315.4938749713,2108708.334836003,1989249.7677364117
286,958062.2315406799,999575.6838501141,,0,958062.2315406799,999575.6838501141,969478.4309257744,983405.7904728175
287,1057559.609413147,1074711.7379921933,850000.0,1,953779.8047065735,962355.8689960967,956138.2223861923,971129.9438581234
288,990348.3986854553,981081.1425773333,570000.0,1,780174.1993427277,775540.5712886667,778899.9516278609,806408.2077220572
289,990603.3277511597,994483.6012762865,1162500.0,1,1076551.6638755798,1078491.8006381432,1077085.2014852848,1081869.7948275825
290,1092651.9632339478,1106723.0275519476,,0,1092651.9632339478,1106723.0275519476,1096521.5059213978,1099554.127700275
291,1075367.80834198,1113755.7801008548,1200000.0,1,1137683.90417099,1156877.8900504275,1142962.2502878353,1141691.3191257552
292,1075507.5216293335,1093426.8132881909,,0,1075507.5216293335,1093426.8132881909,1080435.3268355192,1084920.0543780518
293,927146.4943885803,994991.4007920214,689000.0,1,808073.2471942902,841995.7003960107,817401.9218247633,842464.7375608609
294,2141073.46534729,2124489.4056516713,,0,2141073.46534729,2124489.4056516713,2136512.848930995,2013014.6521181015
295,869085.7887268066,1000252.5022263933,450000.0,1,659542.8943634033,725126.2511131966,677578.3174695965,710699.1174512394
296,887819.6477890015,1163460.8899156717,,0,887819.6477890015,1163460.8899156717,963620.9893738357,978017.6465710705
297,1113201.9758224487,1156596.2139876618,1425000.0,1,1269100.9879112244,1290798.1069938308,1275067.6956589413,1260704.3196559737
298,1058211.326599121,1130532.750165643,,0,1058211.326599121,1130532.750165643,1078099.7180799146,1082793.5966494835
299,1055441.0219192505,1060913.344397518,1100000.0,1,1077720.5109596252,1080456.672198759,1078472.955300387,1083133.4397774981
300,1326982.6173782349,1339852.4638834433,,0,1326982.6173782349,1339852.4638834433,1330521.8251671672,1310313.0846330235
301,916478.9915084839,977846.5087733505,800000.0,1,858239.495754242,888923.2543866753,866677.5293781611,888380.6881279707
302,1012643.4564590454,1040960.5518509784,350000.0,1,681321.7282295227,695480.2759254891,685215.3288459135,717957.4318552383
303,942941.1292076111,1019183.4914676679,500000.0,1,721470.5646038055,759591.7457338339,731953.8894145633,762217.1253202439
304,924927.6518821716,1049642.8080492052,360000.0,1,642463.8259410858,704821.4040246026,659612.1599140529,693593.5299069188
305,1020876.1692047119,1018885.7369395592,270000.0,1,645438.084602356,644442.8684697796,645164.4001658974,679806.2595603769
306,924152.7318954468,985697.7428345929,350000.0,1,637076.3659477234,667848.8714172965,645538.804951856,680163.909515989
307,902724.027633667,999202.7308984966,776000.0,1,839362.0138168335,887601.3654492483,852627.8355157475,875314.3806272142
308,947562.5157356262,1026211.0345199016,,0,947562.5157356262,1026211.0345199016,969190.858401302,983141.3293529745
309,890536.2486839294,969565.7177670663,689000.0,1,789768.1243419647,829282.8588835332,800634.676340896,826782.4071981639
310,931622.564792633,1001548.4266520274,,0,931622.564792633,1001548.4266520274,950852.1768039665,966261.2358579418
311,1682141.7808532715,1453028.3465830013,,0,1682141.7808532715,1453028.3465830013,1619135.5864289473,1565570.2502065871
312,1645438.551902771,1730292.272401195,,0,1645438.551902771,1730292.272401195,1668773.3250398375,1609021.2493451415
313,923472.8813171387,911714.7512990283,,0,923472.8813171387,911714.7512990283,920239.3955621583,938015.1392406593
314,992942.8100585938,1039276.123814725,416000.0,1,704471.4050292969,727638.0619073624,710842.2356707649,742258.9020523024
315,1488280.7731628418,1502786.0632296987,,0,1488280.7731628418,1502786.0632296987,1492269.7279312275,1453940.1257748196
316,1333470.5829620361,1416906.0227013293,1299000.0,1,1316235.291481018,1357953.0113506648,1327707.664445171,1307800.2799699784
317,1125618.9346313477,1136172.9768954648,,0,1125618.9346313477,1136172.9768954648,1128521.29625398,1128606.0128130517
318,931250.5125999451,1007342.1646835969,417500.0,1,674375.2562999725,712421.0823417985,684837.8584614747,717598.8572925045
319,978863.6565208435,1020404.1208460603,,0,978863.6565208435,1020404.1208460603,990287.2842102782,1002522.9949908986
320,978213.6678695679,968984.0612021664,330000.0,1,654106.8339347839,649492.0306010832,652837.7630180162,687132.3795658537
321,1617308.7358474731,1772224.3769038958,,0,1617308.7358474731,1772224.3769038958,1659910.5371379894,1601272.0553486208
322,1343336.1053466797,1334504.3006798879,,0,1343336.1053466797,1334504.3006798879,1340907.359063312,1319582.19030153
323,887934.9231719971,1052690.7559694413,,0,887934.9231719971,1052690.7559694413,933242.7771912942,950023.781873812
324,882208.1685066223,983820.4844233845,,0,882208.1685066223,983820.4844233845,910151.555383732,928688.0913179287
325,955791.2945747375,1069287.840165424,,0,955791.2945747375,1069287.840165424,987002.8446121763,999508.0764498683
326,944640.2192115784,1014976.0162346788,420000.0,1,682320.1096057892,717488.0081173393,691991.2816964656,724391.0591619326
327,1803386.926651001,1847110.9829238493,2350000.0,1,2076693.4633255005,2098555.4914619247,2082705.5210630172,1966998.326490929
328,1122937.798500061,1171741.601171446,1200000.0,1,1161468.8992500305,1185870.800585723,1168179.422117346,1164504.342870992
329,938005.2089691162,988764.8039689017,430000.0,1,684002.6044845581,709382.4019844509,690982.0487970286,723433.1876709583
330,973739.0279769897,994908.8136085207,800000.0,1,886869.5139884949,897454.4068042603,889780.3595128304,909823.6490810417
331,974294.3048477173,979195.2485551814,,0,974294.3048477173,979195.2485551814,975642.0643672699,989072.3122010491
332,964840.4121398926,979197.2276957615,,0,964840.4121398926,979197.2276957615,968788.5364177565,982771.3285687445
333,1261888.1464004517,1369848.719348653,,0,1261888.1464004517,1369848.719348653,1291577.3039612072,1275494.3521812677
334,1476453.9003372192,1532773.7356511783,1344500.0,1,1410476.9501686096,1438636.8678255891,1418220.927524279,1388377.7055402459
335,948612.5111579895,997389.1022915656,512500.0,1,730556.2555789948,754944.5511457828,737263.0368598615,767227.691599736
336,932854.7120094299,994400.0890461059,240000.0,1,586427.356004715,617200.0445230529,594889.8453472579,631600.2630973129
337,937099.0991592407,1130191.9627630352,,0,937099.0991592407,1130191.9627630352,990199.6366502843,1002442.5519308491
338,1220064.401626587,1412840.9038704492,,0,1220064.401626587,1412840.9038704492,1273077.939743649,1258920.6053464578
339,895925.1046180725,1040800.331527644,490000.0,1,692962.5523090363,765400.1657638219,712882.8960091023,744190.4635588581
340,931250.5125999451,1007342.1646835969,420000.0,1,675625.2562999725,713671.0823417985,686087.8584614747,718786.212843249
341,1150292.3965454102,1072721.4849834938,,0,1150292.3965454102,1072721.4849834938,1128960.3958658832,1129004.1214369556
342,1239155.1733016968,1283094.0684179126,,0,1239155.1733016968,1283094.0684179126,1251238.3694586563,1239325.3349084936
343,1214231.014251709,1224587.1001962954,1300000.0,1,1257115.5071258545,1262293.5500981477,1258539.4689432352,1245879.679206993
344,1324525.9523391724,1431756.9637055385,,0,1324525.9523391724,1431756.9637055385,1354014.4804649232,1331270.7559885336
345,1284718.7519073486,1248828.2347401245,,0,1284718.7519073486,1248828.2347401245,1274848.859686362,1260508.1571419244
346,1196030.3783416748,1376261.2933900019,,0,1196030.3783416748,1376261.2933900019,1245593.8799799648,1234255.7149354888
347,932123.7802505493,1003113.4731742513,640000.0,1,786061.8901252747,821556.7365871256,795822.9729022837,822276.4025698558
348,952847.7191925049,994991.4007920214,600000.0,1,776423.8595962524,797495.7003960107,782218.615816186,809522.5338025127
349,1226611.0181808472,1160199.7770196483,1214727.0,1,1220669.0090904236,1187463.3885098242,1211537.4634307588,1203621.8881373715
350,920025.2294540405,1001939.8471904357,450000.0,1,685012.6147270203,725969.9235952179,696275.8746657746,728456.152349548
351,1233900.547027588,1306804.4797696148,,0,1233900.547027588,1306804.4797696148,1253949.1285316453,1241759.2538541218
352,1007673.8595962524,1014450.7896775499,569500.0,1,788586.9297981262,791975.3948387749,789518.7576843046,816368.8540582955
353,1083646.6550827026,1099111.7206058572,1000000.0,1,1041823.3275413513,1049555.8603029286,1043949.7740507851,1051652.0566133868
354,944640.2192115784,1014976.0162346788,382500.0,1,663570.1096057892,698738.0081173393,673241.2816964656,706573.7448452814
355,939101.3383865356,1024079.6401820618,660000.0,1,799550.6691932678,842039.8200910309,811235.1856901527,836700.5425930242
356,985082.0302963257,1078650.824412535,,0,985082.0302963257,1078650.824412535,1010813.4486782833,1021343.7612055886
357,1280789.7329330444,1186845.6818976442,,0,1280789.7329330444,1186845.6818976442,1254955.1188983093,1242662.380940045
358,986772.1796035767,999932.3867433051,,0,986772.1796035767,999932.3867433051,990391.236567002,1002618.401755395
359,1066684.9613189697,1029202.5487250227,,0,1066684.9613189697,1029202.5487250227,1056377.2978556342,1062995.643972815
360,1032215.2376174927,989833.1370337559,360000.0,1,696107.6188087463,674916.568516878,690280.0799784826,722766.866072924
361,1085645.7948684692,1094781.5844588317,,0,1085645.7948684692,1094781.5844588317,1088158.137005819,1091948.2447713742
362,934559.6432685852,974034.0015389804,,0,934559.6432685852,974034.0015389804,945415.0917929439,961250.7747627761
363,971994.7576522827,1004181.5114272484,382500.0,1,677247.3788261414,693340.7557136242,681673.0574701992,714591.7560156176
364,1174421.6680526733,1184709.2215160767,380000.0,1,777210.8340263367,782354.6107580384,778625.3726275547,806150.4797620951
365,1034972.3100662231,1056703.4378514516,1150000.0,1,1092486.1550331116,1103351.7189257257,1095474.1851035804,1098601.96230158
366,1292392.7307128906,1179897.9593584565,1130000.0,1,1211196.3653564453,1154948.9796792283,1195728.3342952107,1189374.316555319
367,913517.7731513977,964046.9520880821,290000.0,1,601758.8865756989,627023.4760440411,608706.648679493,644885.2067280692
368,1460245.7284927368,1513751.3329194176,,0,1460245.7284927368,1513751.3329194176,1474959.7697100742,1438641.7526109004
369,1818845.510482788,1809995.4694487154,1657785.0,1,1738315.255241394,1733890.2347243577,1737098.374599209,1668633.9985793708
370,953200.8767127991,1061659.8216680938,,0,953200.8767127991,1061659.8216680938,983027.0865755051,995857.3148156257
371,1032763.9579772949,1209199.5089837995,,0,1032763.9579772949,1209199.5089837995,1081283.7345040836,1085692.3817818263
372,962236.0467910767,1015919.537646863,,0,962236.0467910767,1015919.537646863,976999.006776418,990319.3642043715
