Id,preco,fold_busca,log_a200_d6_rs025_bruto,log_a200_d6_rs025_calibrado_cf,log_a200_d6_rs050_bruto,log_a200_d6_rs050_calibrado_cf,log_a200_d7_i800_rs0_bruto,log_a200_d7_i800_rs0_calibrado_cf
2235,600000.0,5,453077.5843906228,415287.38152285916,445426.7913925186,409085.5028799751,449583.4643232962,410762.8578573173
2236,650000.0,4,622962.6418167268,566133.7257497679,629202.9904377543,573248.9167517339,660697.5157561869,599065.2073022227
2237,900000.0,3,600338.1738343408,550099.3635726629,612267.3782099441,562421.4971695927,587355.4856886333,537899.5993822928
2238,260000.0,1,332288.26556236245,304927.0807730808,333354.81548554735,306626.6014794349,325491.76293400937,298122.0482970632
2239,398000.0,1,238724.002064898,219067.0589493167,235314.23387759196,216446.8622075482,237390.05178595742,217428.56976114566
2240,1150000.0,1,836230.3981177958,767373.7551948411,832698.7155034945,765933.3698816691,837911.2741906501,767453.6003651912
2241,780000.0,5,600677.0587621402,550575.9090017447,593398.6885411019,544984.7328474629,605728.8726375172,553425.4316621333
2242,540000.0,5,583058.8247772484,534427.1730882621,578544.9663049966,531342.8896803735,581137.5349754173,530957.5053743582
2243,750000.0,3,721262.3041162374,660904.0566738632,705944.1065034966,648471.8203647363,715761.5558365904,655493.7572198781
2244,790000.0,4,717857.450413973,652371.8850538298,682906.9548540763,622177.0685482022,692051.6147861695,627494.4799833422
2245,265000.0,2,217742.4467762111,199543.66543799234,215570.1787663312,198041.11286877684,217282.36626584182,198481.92918336947
2246,550000.0,2,589356.1749328981,540098.1440954095,613331.357031276,563458.3837101774,577446.6049083368,527482.8239046634
2247,630000.0,2,523815.71114441485,480035.512429011,508855.78308180015,467478.229817992,540807.9759809523,494014.3658925505
2248,290000.0,5,338145.31122260046,309941.3559837378,339719.19750855473,312002.33447184355,334714.67006500915,305812.7474719669
2249,165000.0,5,164640.60375497132,150908.2938139717,162188.56287834307,148955.99251909263,156757.47456099698,143221.78939140827
2250,750000.0,4,769587.4021946935,699382.8426436285,775124.7646898265,706194.0875340502,787943.1342599507,714440.8837795457
2251,550000.0,2,530942.7521904759,486566.8797168954,521987.04068549833,479541.7206221716,534196.6863891237,487975.1205772147
2252,761000.0,1,585734.0966724054,537503.7481546396,602530.7285532326,554220.1312259595,594165.0478745776,544203.3294550807
2253,420000.0,5,381335.46599949466,349529.11512875766,386534.8720611066,354998.43200590316,372817.8573718206,340625.80300811003
2254,630000.0,1,519265.5632110584,476508.3475577066,535616.5040869609,492671.0541297132,525515.7888321832,481326.5993795992
2255,450000.0,5,356526.80817864905,326789.69278595416,354706.1320479926,325766.52147444466,358750.75722235435,327773.36799282953
2256,635000.0,2,572186.715770045,524363.6978922546,573345.1789584367,526723.6774060279,582057.9095297457,531695.1336886504
2257,650000.0,2,568367.2583062516,520863.46836147713,559094.4505220173,513631.74541946873,578366.9639842506,528323.5485712262
2258,270000.0,2,297897.81189411593,272999.6938649438,299782.31470943126,275405.54803634196,294492.0298458461,269010.99807342666
2259,1003680.0,2,825951.5328114788,756919.0057863212,840437.2403240697,772097.1765327404,846160.0598864213,772945.747832528
2260,1300000.0,5,1267788.8811992279,1162045.4044424787,1295402.9616191257,1189714.1847473294,1352717.3933920176,1235913.0316755604
2261,350000.0,3,353514.4727995607,323930.9025756306,354643.417943383,325771.20581568085,353148.5740304194,323413.13075620215
2262,280000.0,5,292576.04165100557,268172.9187661922,289876.5450214828,266226.22277052095,281357.6442095128,257062.99093863976
2263,850000.0,2,1027203.2699857734,941350.2451063968,1008271.6015048734,926284.1046880268,975875.0233609256,891437.0761295973
2264,750000.0,2,816107.6945540203,747897.9095464557,790004.3872891883,725765.265517341,854876.7607964169,780908.2329732393
2265,900000.0,4,785880.9917920701,714190.0717861335,763191.2468047723,695321.7994098546,789103.0750108212,715492.6209660905
2266,1200000.0,2,1120575.801811734,1026918.757482521,1138393.3868093735,1045825.0510176593,1119935.1341781213,1023032.3325913365
2267,340000.0,2,344951.0717170037,316120.270835015,355438.0716240025,326535.6630642806,353791.8571701748,323179.88591208856
2268,1900000.0,2,883856.5561645149,809984.3624873635,865839.4081271325,795433.7697934018,868522.6755268159,793373.4298859404
2269,870000.0,3,1119621.9246764597,1025927.2774089406,1187977.8046199665,1091262.215262926,1079208.4436994735,988338.074063158
2270,320000.0,1,288908.8087281491,265119.56269659294,284241.53339648887,261451.19655080346,295162.05712852324,270342.68473506725
2271,735000.0,4,1172548.5351059872,1065584.3966278771,1190929.9470020556,1085022.341631204,1197210.8782374314,1085530.6185538156
2272,289000.0,2,318419.07159698085,291805.7991565006,315029.9743235378,289413.3458491143,319950.1107310647,292266.30909678974
2273,590000.0,4,417925.17161862826,379800.5187005619,422924.9193253674,385314.84362766304,415598.4275527133,376829.86876587564
2274,330000.0,1,371988.64184176194,341358.46008761215,373358.44890183664,343422.76458090276,377223.4302411682,345503.74078726355
2275,325000.0,3,521418.56150206097,477784.0746079334,533421.2509627508,489994.3868733699,550802.8066103887,504424.6903849157
2276,545000.0,3,539809.2273843051,494635.73262075806,533864.3008561626,490401.3672111139,542130.0823369102,496482.21768154466
2277,450000.0,4,365318.4364532635,331992.76109274506,348722.8136363062,317711.41936968506,380318.0248164266,344840.552513143
2278,390000.0,2,364530.8234108881,334063.55878464907,361874.3575382492,332448.58308176004,362391.35648047423,331035.31036485336
2279,1598000.0,1,874216.9223901576,802232.4040113554,860609.1881431625,791605.9954854747,883310.2263378827,809035.0784421567
2280,680000.0,5,867516.9422284138,795159.2658226677,899687.7133976456,826284.3811428458,860655.8569246545,786339.9957427899
2281,350000.0,3,360620.7727394487,330442.517603076,353534.12383056874,324752.2214994587,353005.5855254115,323282.18201828434
2282,1400000.0,3,916122.5822815963,839457.6114473683,894169.850173752,821373.7392459759,879971.4202448431,805876.9960454437
2283,490000.0,2,470848.4812500576,431495.2514110037,498098.5258613867,457595.69781130104,493937.53506414953,451199.4072066711
2284,350000.0,4,385250.23855729256,350106.3117755816,391370.96056050155,356566.9308616991,384185.5446205782,348347.2957624615
2285,496000.0,4,374198.4171659146,340062.6776944508,373191.0906731795,340003.7694051011,378411.9651158256,343112.2971126908
2286,499000.0,2,419840.00364469143,384750.03135637846,414865.21183886577,381130.4917651348,415109.3842566938,379191.891294962
2287,680000.0,1,537351.0398404826,493104.63507230475,527779.51712771,485462.4326683624,531957.1462671434,487226.3206352587
2288,880000.0,3,968689.9927465474,887625.9610572868,960933.4444168411,882701.9791081131,950130.2299973993,870128.367793156
2289,170000.0,1,258715.07124641907,237412.02926217866,259229.11493814722,238444.26066631105,261397.60283643004,239417.39131917158
2290,700000.0,1,826290.0731709112,758251.9336256695,878695.3945531467,808242.0593655523,837575.3421900222,767145.9159703144
2291,1140000.0,1,884175.1664154001,811370.6691712886,865677.5030741355,796267.9355874893,915593.0466676704,838603.3244548019
2292,450000.0,4,311191.41193729546,282803.40045370196,309913.27388791146,282353.1535023814,304423.18135301216,276025.46081336105
2293,1600000.0,2,1209024.192949401,1107974.6858557458,1213106.9012091605,1114463.2440309415,1232442.4648449996,1125804.924872074
2294,320000.0,4,312799.3883293412,284264.6913957908,308294.79950250156,280878.6076049101,313444.58655189903,284205.3159615116
2295,340000.0,2,299988.78253202786,274915.902448018,295220.5708994372,271214.7419335519,307981.6817288008,281333.4528393376
2296,285000.0,1,339881.0869465855,311894.69624275214,332626.3596483693,305956.5528486496,331616.0746289063,303731.3833242679
2297,480000.0,1,329082.7752165276,301985.5359913308,324247.2580969415,298249.28325836896,324440.37398476875,297159.06777712895
2298,850000.0,1,1030870.9642658598,945987.28382819,1043299.4415118924,959648.2402998417,1047361.372998188,959291.6115937119
2299,320000.0,2,229987.66997863926,210765.44032890358,224970.37436555966,206676.9325740307,240159.91528574587,219379.98981522987
2300,650000.0,3,633241.6638880057,580249.3519071299,628024.5271115408,576895.8258563015,633721.5853449156,580361.6296820405
2301,750000.0,5,556653.0719792092,510223.8659407974,543402.3092876887,499067.43657276017,558687.410266548,510445.9027099929
2302,400000.0,5,403329.55074003676,369688.72172941617,399964.20441586385,367332.09779756627,397385.0844983742,363071.7006554405
2303,450000.0,3,297536.6128528516,272637.5041662508,298585.1942413385,274276.79140583647,290793.6177576993,266308.5206591799
2304,438000.0,3,292054.1380985595,267613.8258386229,284291.1156617885,261146.42163360654,293217.10584183066,268527.94875907013
2305,590000.0,1,707496.3647092724,649239.9025384096,701507.1048948171,645260.6337012729,731990.4285110309,670439.3497226419
2306,535000.0,4,414016.37139873387,376248.29344152083,419188.37609689304,381910.58555726084,422460.2167283721,383051.56486272777
2307,230000.0,3,300250.8211325546,275124.5761405882,297210.6769213237,273014.17622083606,307651.6680614605,281747.10721486376
2308,1000000.0,1,451384.84953571035,414217.0480837786,464159.5916680238,426943.51941473247,443365.2058245902,406083.83484922035
2309,260000.0,1,291157.00160973857,267182.6355265579,299429.17423135595,275421.1003210626,292562.44329250907,267961.6653366407
2310,620000.0,4,466559.9923536913,423998.6943465642,460080.40847420983,419166.15112246084,462852.8621596687,419676.2348996505
2311,1000000.0,4,1205701.3493807882,1095712.8907053836,1207031.6209159605,1099692.1179503119,1262158.5346156433,1144419.7172777238
2312,400000.0,4,360541.6242996211,327651.7071029555,360740.97949936497,328660.8278547718,362031.0831759208,328259.484439571
2313,870000.0,3,1030484.891152104,944249.6038082045,1049873.2940498427,964401.062170283,1000902.1404919008,916625.235499851
2314,530000.0,1,521968.65159055963,478988.85901133256,515667.5860577537,474321.62986962526,527184.6830192995,482855.16080606775
2315,500000.0,1,448737.47260677523,411787.66070448013,442312.5967527129,406848.20507627586,454061.3570795688,415880.57591660006
2316,1350000.0,4,1595948.584846112,1450360.3551716849,1639243.0922381242,1493467.6745011897,1509295.0784268917,1368502.4500253897
2317,300000.0,4,285047.4802857315,259044.41325587642,293644.02958846354,267530.70857957634,288756.9795481665,261820.6602684145
2318,980000.0,1,1105478.3364495868,1014451.3572303398,1093327.7315636273,1005665.2883333236,1159604.533797971,1062096.5511207134
2319,700000.0,5,531302.7275068219,486987.9378363433,520479.46470139566,478014.81112176966,533703.8767107673,487619.645836437
2320,350000.0,5,249240.2786567068,228451.6962643049,249324.55522150287,228982.77118502872,251433.76918774002,229722.98091267125
2321,435000.0,2,485949.0436850067,445333.7180171124,478800.7537817879,439867.1219924983,485916.5049606035,443872.39969865326
2322,1000000.0,1,937196.8473731481,860026.4541258537,907049.0844466666,834322.3652966022,910923.4469366701,834326.378629861
2323,620000.0,3,445481.13747061236,408201.4119492461,452626.9520599997,415777.7093745543,449737.4191829566,411869.10397561354
2324,250000.0,2,264676.4488227648,242554.95212417992,257941.91796729318,236967.3986545299,265279.7032889281,242326.2788732604
2325,680000.0,2,602005.7109669772,551690.4395972799,587334.7286941643,539575.6684098472,592621.6782855161,541344.8684468176
2326,390000.0,4,356899.56142855965,324341.8864424487,361148.310598225,329031.9356128871,365578.6428304164,331476.11460565386
2327,472900.0,4,446245.09280605265,405536.99376112124,457787.8681675141,417077.48297021847,438910.9952651705,397967.7539196076
2328,1200000.0,2,1080668.3136778101,990346.7129474893,1071997.6606538268,984828.2861922793,1047877.3379258971,957209.3638035926
2329,320000.0,4,212771.13404941958,193361.3779794506,211946.20543205147,193098.1488009687,227971.13117991996,206705.14070711046
2330,630000.0,2,590865.6704670017,541481.4769103792,589442.1956483645,541511.7669153663,605888.9739591626,553464.2064566481
2331,1300000.0,2,1063678.169479985,974776.594673589,1078748.2919589526,991029.9906389925,1047452.8153367123,956821.5731884065
2332,780000.0,2,888161.7698291832,813929.749011033,900506.3598903752,827281.7821031316,828681.115535577,756979.1756045738
2333,430000.0,5,285828.153815963,261987.85738516226,282766.4400186941,259696.21394123143,270796.6609111341,247413.92680334067
2334,510000.0,4,518709.3872880561,471390.8319612524,509421.6375282076,464119.5390374243,518749.13183670456,470358.29375856614
2335,700000.0,5,855579.8921229839,784217.858760876,865874.4059237101,795229.819182695,874371.3717787297,798871.2041290333
2336,175000.0,5,231731.16540435568,212402.97956353097,214795.23214518937,197270.6115939564,241643.9132953486,220778.45891957975
2337,650000.0,5,529581.1985597821,485409.9978250459,533368.0924521756,489851.8870829556,533146.2222347598,487110.14367623965
2338,430000.0,4,292105.33964313264,265458.4290340471,288371.39435721777,262726.96085320937,282973.8142294881,256576.97000490275
2339,210000.0,4,221788.90427259335,201556.51443179447,218767.60884280576,199312.93508674417,215909.43602902198,195768.60510092034
2340,400000.0,3,367649.18972525327,336882.76724790584,368333.150389312,338346.43045136356,377988.0351110048,346161.0857675594
2341,320000.0,4,209909.94405048445,190761.19612993987,201605.4696626827,183676.9990793464,218214.79038594782,197858.9074750048
2342,1600000.0,2,1240981.336260432,1137260.8705552514,1218722.2203227722,1119621.9540748682,1192548.8862652797,1089363.1529298292
2343,915000.0,3,927282.8362186878,849683.9286393806,908045.9466789729,834120.1556795165,936022.0967064839,857208.1526421591
2344,670000.0,3,541973.1383441362,496618.55845744966,552281.9829042209,507319.62985340453,540170.0294404889,494687.2030891177
2345,550000.0,4,606404.8554104719,551086.4007913963,642033.9861103965,584938.8713164299,632996.8542821612,573948.5660063144
2346,797000.0,2,855643.6908427691,784129.511298906,871179.0106323661,800339.183095302,881240.3970436098,804990.7458460479
2347,1750000.0,3,1286666.5251742944,1178992.8868057292,1314979.665151028,1207924.6067037955,1297866.9668267157,1188585.343148881
2348,525000.0,4,588568.8383500125,534877.4500242572,617339.1313374105,562440.092761505,617963.5286395279,560317.604593907
2349,380000.0,3,369141.4667056466,338250.1642467431,362142.4969154703,332659.77014717483,369345.2484437632,338246.02989572176
2350,5500000.0,1,2261413.0767795807,2075204.4516451743,2369159.282332585,2179201.335510909,2369015.62797725,2169811.5647968594
2351,495000.0,1,479743.9983321402,440241.05600674835,481383.30358436686,442786.24315663107,484234.5907642513,443516.6246716871
2352,360000.0,3,357734.4603177731,327797.7438814673,355277.4908109245,326353.6575747799,358539.17115045607,328349.83451048733
2353,280000.0,2,257422.29118367078,235907.09257083546,252137.43350448663,231634.90522142954,270313.3427322441,246924.38080252832
2354,950000.0,1,1229752.6770586912,1128492.735829133,1219724.0476715202,1121927.2142072092,1243845.5245789634,1139253.9467359602
2355,540000.0,4,508300.8241003745,461931.77573284105,526601.8393320959,479771.93138667755,527822.9042792658,478585.63114017376
