Id,generalista,especialista,catboost_global,blend_arvores,score_juiz,peso_juiz,previsao_lambda_0.40,previsao_lambda_0.70,previsao_lambda_1.00
195,726609.05,641269.6490787643,786281.9234651251,637099.75,0.5479391432955037,0.4820347004555778,710154.4289759495,697813.4632079116,685472.4974398736
196,256838.03,228449.8215988869,251074.74964319548,265482.96,0.4377344297178008,0.24330733508034033,254075.20626648795,252003.0884663539,249930.97066621983
197,1291070.88,1182559.6610668106,1393298.1161085202,1137730.01,0.6387573405158993,0.690807480695665,1261086.735288619,1238598.6267550832,1216110.5182215476
198,314546.78,297889.6056832954,314006.03499285923,315357.91,0.39323828876826766,0.1731131503288832,313393.3496313832,312528.27685492055,311663.2040784579
199,515120.74,429780.88665807236,511584.5307541593,520425.05,0.26320367902673286,0.05637579156230269,513196.2992864152,511752.9687512266,510309.638216038
200,1147223.21,1149415.4315948598,1151092.296457586,1141419.58,0.48927842695005536,0.3457946084999592,1147526.4333632558,1147753.8508856979,1147981.2684081397
201,295854.0,268690.0175012055,297526.07636883773,293345.88,0.4630238065092638,0.2909533952906888,292692.61882494355,290321.58294365124,287950.5470623589
202,593767.48,556346.3612693457,589438.9202317826,600260.31,0.3955482879636006,0.17632511372441267,591128.1667936491,589148.6818888858,587169.1969841226
203,1215837.29,1011007.3811554158,1153025.928468217,1310054.33,0.36713815492949675,0.13998501234511754,1204368.0430726968,1195766.107877219,1187164.1726817416
204,645565.15,610487.5620689045,629168.7033855409,670159.83,0.42027347819869526,0.21365830757181997,642567.3027715762,640318.9173502583,638070.5319289404
205,265358.04,225069.51157234228,252294.5649363989,284953.27,0.3126920353860716,0.0878273789299696,263942.6656589013,262881.13490307727,261819.60414725324
206,188500.69,150895.93178498498,185485.24881200737,193023.85,0.24962525112934475,0.04980133332504603,187751.58316061052,187189.7530310684,186627.92290152627
207,368860.94,312398.38958528277,361771.8116917447,379494.63,0.26176950259439374,0.05564455533933135,367604.2065955394,366661.65654219396,365719.10648884845
208,959104.72,779494.6952264421,928187.5238376668,1005480.52,0.2556395173570518,0.05261861351190308,955324.3878094307,952489.1386665037,949653.8895235768
209,1358494.35,1188602.6466312222,1302673.5466575131,1442225.56,0.34978164031387315,0.12102185030537792,1350270.1066827113,1344101.9241947448,1337933.7417067783
210,693953.12,614382.6407217695,720527.4202309852,654091.67,0.319351641578474,0.09311036663951149,690989.5854002889,688766.9344505057,686544.2835007223
211,2794413.84,1198139.8770233463,2655371.333218284,3002977.6,0.016652030579428618,0.005512192856387621,2790894.252025777,2788254.5610451098,2785614.8700644425
212,487593.54,451383.11735533626,491658.6196145078,481495.92,0.3210886900470171,0.09453450138327565,486224.2863001636,485197.3460252863,484170.405750409
213,571612.77,499132.52958048956,557405.9864471795,592922.93,0.22762495776216748,0.04066840597668944,570433.7076629326,569549.4109101319,568665.1141573313
214,1105246.47,939883.3352853209,1099277.3298114697,1114200.17,0.5607552445014973,0.5129215360793203,1071319.1447725021,1045873.6508518786,1020428.1569312552
215,366740.09,343567.5555589479,371376.66362368426,359785.24,0.4238892950512505,0.21957498232792147,364704.84646384517,363178.413811729,361651.9811596128
216,289952.26,270585.07688798994,295758.7954862988,281242.46,0.45998537275769996,0.28494592283651715,287744.8200541618,286089.24009478313,284433.6601354045
217,548434.28,454848.4228613278,528431.5046614611,578438.46,0.21109930587113715,0.03488644338359969,547128.3289173704,546148.8656053983,545169.4022934261
218,517109.14,461971.4081982306,520448.3529084301,512100.32,0.3278539897107173,0.10026854095750014,514897.7080322123,513239.13405637146,511580.56008053065
219,307268.91,273692.3710385328,303581.7414804717,312799.66,0.35586137669208595,0.12739838244790846,305557.87129924394,304274.5922736769,302991.3132481099
220,561886.13,510123.67669532914,555755.187867852,571082.53,0.2993302755437548,0.07803802815375138,560270.3540846811,559058.522148192,557846.6902117028
221,931933.12,772749.8540938837,924619.379017474,942903.74,0.23817778081649846,0.04482960589586728,929078.6707696847,926937.8338469482,924796.9969242117
222,2318468.23,1823765.066736287,2258307.4192610425,2408709.44,0.0188014268900363,0.005626988549560906,2317354.7543859533,2316519.6476754183,2315684.5409648833
223,313950.55,267309.841701602,315802.0881792174,311173.24,0.33059420247453114,0.10267775187579684,312034.96477041027,310598.27584821795,309161.5869260257
224,360553.11,318982.83325626777,359763.7845597655,361737.11,0.3171704707495432,0.09134939673702709,359034.1421189075,357894.91620808817,356755.6902972688
225,553013.86,478552.1826588711,533938.3209722205,581627.17,0.19146020851776316,0.02904218442971441,552148.8480934852,551500.0891635991,550851.330233713
226,376198.35,295952.4905287317,359812.61495636724,400776.95,0.12289832673843921,0.015206665159528681,375710.2412338327,375344.1596592073,374978.0780845818
227,589747.87,547512.8648546911,590653.15552015,588389.93,0.35083807769317893,0.12210974926661358,587684.9476445728,586137.7558780025,584590.5641114322
228,1764318.02,1303131.583545937,1592520.1264528926,2022014.85,0.032146477614784494,0.006394847170200701,1763138.3332887627,1762253.5682553349,1761368.8032219068
229,505659.25,451091.67646356294,508541.1938383176,501336.35,0.2715357439931347,0.06080566998056216,504332.04285276134,503336.6374923324,502341.23213190335
230,388990.93,324966.3762680321,389449.5061061738,388303.06,0.3137927668362395,0.08868149165018104,386719.81282912474,385016.47495096835,383313.1370728119
231,434130.17,368304.79379283934,425258.2851597524,447438.0,0.35882473304974805,0.13060915596518777,430691.2112689967,428111.99222074426,425532.77317249175
232,350188.05,306615.7774945117,342472.8999831102,361760.78,0.29555745118900106,0.0754602308872309,348872.8605025818,347886.46837951813,346900.0762564545
233,638795.8,558702.5005680859,635651.3555841225,643512.45,0.29469489766557316,0.074881970979031,636396.7823505299,634597.5191134273,632798.2558763246
234,510208.84,434324.8469759827,516278.12139507534,501104.93,0.3301008575904228,0.10224024875581682,507105.48067065596,504777.9611736479,502450.44167663984
235,280696.06,260846.9647648898,281627.05356474186,279299.58,0.48493429290801354,0.3363799913636678,278025.3246064948,276022.2730613659,274019.221516237
236,1025413.4,793662.1168003583,1011008.7502632271,1047020.37,0.10852012612339358,0.013263964915680493,1024183.8236441904,1023261.6413773332,1022339.4591104761
237,1206474.81,976188.9666879392,1165825.542151281,1267448.72,0.1915566314707035,0.029068416161961083,1203797.1921081587,1201788.9786892778,1199780.7652703968
238,1219215.45,1064108.0887354854,1213073.817870357,1228427.89,0.3512513596188747,0.12253762501501492,1211612.85493132,1205910.9086298102,1200208.9623283003
239,515295.32,481479.06138312345,519607.2339353059,508827.45,0.40460551757803365,0.189370670977734,512733.7969663062,510812.65469103586,508891.5124157655
240,791167.72,708477.9652066873,779455.7267906591,808735.71,0.34220547446558325,0.11346277134652764,787414.8365036744,784600.1738814302,781785.5112591858
241,247287.92,208669.21744046794,243248.15904973823,253347.55,0.45763116336602255,0.28034293956630263,242957.32776088966,239709.38358155687,236461.4394022241
242,530539.22,461145.73860985,530019.4214184636,531318.91,0.26605462705256816,0.05785629504673459,528933.2801065486,527728.8251864599,526524.3702663714
243,446018.59,418368.9516867781,456316.8019956255,430571.28,0.44573396074941424,0.2577894642858972,443167.4758206143,441029.140186075,438890.80455153575
244,665215.57,583240.6515327542,669945.0340678408,658121.37,0.36479164456559304,0.13728295396803353,660714.0664166111,657337.9387290694,653961.8110415278
245,338818.09,263618.07586339413,320032.83431448566,366995.99,0.1269351037008611,0.01580076438533271,338342.80291794153,337986.3376063977,337629.87229485385
246,551009.37,493335.0323940965,549651.2082936532,553046.6,0.5080116127093388,0.3877152637202345,542064.8815940949,535356.5152896661,528648.1489852372
247,613342.5,558314.341793012,612525.3819480059,614568.18,0.3074737936869509,0.08387869367043177,611496.2239898032,610111.5169821556,608726.809974508
248,484348.96,457690.6028574132,492088.4515511122,472739.73,0.4969022283105883,0.36260913097126424,480482.33451336203,477582.3653983835,474682.396283405
249,877258.04,820751.0685745862,891739.3648234882,855536.06,0.4747869746234146,0.31489731545567284,870140.4825574427,864802.3144755248,859464.1463936068
250,1602820.13,1254390.7914585292,1473348.5116015912,1797027.55,0.06242184493461468,0.008544449560505986,1601629.2752365726,1600736.1341640023,1599842.993091432
251,365501.93,337788.8046554561,370943.29119283153,357339.9,0.4652165285831965,0.2953348288429963,362228.06954786583,359772.6742087652,357317.27886966465
252,542136.42,478227.7765886729,540551.2229149058,544514.22,0.2814649803058874,0.06650934181421093,540436.2112761894,539161.0547333315,537885.8981904736
253,553268.63,518613.0777534714,555589.4162162843,549787.45,0.4461091610937117,0.2584823514350187,549685.4905460152,546998.1359555267,544310.7813650381
254,660247.9,544661.1342908699,654071.0426571647,669513.19,0.21032724086655008,0.03463663191669878,658646.4854966765,657445.4246191839,656244.3637416912
255,795548.02,594283.0617474205,810372.8049376851,773310.85,0.22377278216674362,0.03924358052811347,792388.676961331,790019.1696823293,787649.6624033275
256,322765.59,279122.0109843662,319138.76991015126,328205.81,0.24399277236437877,0.04729299881042749,321939.97570781235,321320.7649886716,320701.55426953087
257,819819.69,773570.1292411288,846732.0206935505,779451.19,0.558909716692345,0.508474347125122,810413.0039153236,803357.9893518165,796302.9747883093
258,1834973.94,1292478.5420597806,1744686.8795009644,1970404.52,0.10016246147647591,0.012249472755144084,1832315.826961256,1830322.2421821982,1828328.65740314
259,930883.08,780112.2082776816,894417.2039126712,985581.9,0.17629672641754454,0.025190872261103576,929363.860091899,928224.4451608234,927085.0302297478
260,524362.11,436780.6765549239,480386.2004357034,590325.98,0.17800653816543907,0.025598948451019597,523465.31295998924,522792.71517998114,522120.1173999731
261,605230.5,568761.954691703,606024.198465072,604039.94,0.43055046118699747,0.23078053753966987,601864.0078041846,599339.138657323,596814.2695104614
262,268180.56,239754.56235382205,278469.85768445424,252746.6,0.4752574234842251,0.3158768682885344,264588.9139542192,261895.17941988364,259201.44488554806
263,961658.41,786127.8803511069,953985.8148715912,973167.3,0.30740121701391265,0.08382492838882687,955772.8763688515,951358.7261454901,946944.5759221287
264,272801.04,249378.0407175727,271469.2689128912,274798.7,0.39809590691157815,0.17992158356065535,271115.3187509462,269851.0278141559,268586.73687736556
265,411954.81,396663.4875350214,434035.0589603861,378834.44,0.5245833745138809,0.4262618286472369,409347.56716945744,407392.13504655054,405436.70292364364
266,379957.01,333423.0253265395,373343.638077164,389877.06,0.3565910566423257,0.12818267373803313,377571.0697699485,375781.61459740985,373992.1594248712
267,670213.77,613404.4232188042,682062.4954378476,652440.67,0.4018873639724137,0.18537960171653556,666001.2523679702,662841.8641439477,659682.4759199254
268,348537.4,314992.0178606332,349905.7304136039,346484.91,0.3009619950187937,0.0791776890862406,347474.98166507605,346678.1679138831,345881.3541626901
269,1226684.37,1070490.563785939,1204837.7390720472,1259454.31,0.3342204390010539,0.10594467657138126,1220065.2090872794,1215100.838402739,1210136.4677181984
270,349118.52,320062.3080728807,358667.5106311936,334795.03,0.3784026935924809,0.15358093795903888,347333.5278874786,345994.7838030875,344656.03971869644
271,730225.66,663132.4259093818,743941.1491482648,709652.42,0.37032093133955046,0.14372105213004688,726368.5759222755,723475.7628639822,720582.9498056888
272,713131.95,677840.4524294455,723586.7221969354,697449.8,0.46367070560841117,0.2922420209733459,709006.4865707221,705912.3889987636,702818.2914268052
273,487358.72,433635.8805710754,484629.8390469869,491452.05,0.24867870511582543,0.04937116362795109,486297.7763615985,485502.06863279745,484706.3609039964
274,496638.22,446664.0795262641,492680.1026748376,502575.4,0.26182012197636484,0.055670211750952096,495525.39160710206,494690.7703124287,493856.1490177553
275,397452.71,370955.4242464224,404566.506585758,386782.02,0.5758081039532553,0.549055990754829,391633.3126073023,387268.764562779,382904.21651825565
276,327807.85,285246.5104051982,322466.5323351859,335819.83,0.4277760333175547,0.22606526380989272,323959.19381455943,321072.70167547907,318186.2095363987
277,1202733.22,1104558.2225976132,1250502.300918803,1131079.6,0.4951840243002303,0.35878838144216546,1188643.6006335635,1178076.3861087363,1167509.1715839088
278,322765.59,279122.0109843662,319138.76991015126,328205.81,0.24399277236437877,0.04729299881042749,321939.97570781235,321320.7649886716,320701.55426953087
279,903554.85,827121.4352588974,916309.2655014412,884423.23,0.4464720746573542,0.25915370158377543,895631.6490580621,889689.2483516088,883746.8476451554
280,261189.52,222850.14021862665,260421.24208966855,262341.94,0.3962843940061138,0.17735843232528564,258469.59508226073,256429.6513939563,254389.70770565188
281,924429.38,861662.3986050368,939563.0469081654,901728.88,0.46843034015068924,0.301825253152898,916851.5159803288,911168.1179655754,905484.719950822
282,365973.03,344417.0847260751,367300.8685433086,363981.28,0.3723955263331477,0.14620068686043078,364712.43239801057,363766.98419651843,362821.53599502635
283,372460.42,345664.435800909,369122.0450790507,377467.98,0.30462957555662135,0.08179497687865742,371583.70923679776,370926.1761643961,370268.64309199445
284,1168432.84,1040072.4167752104,1163420.0691628957,1175952.0,0.409108179540364,0.19612620099252148,1158362.903134052,1150810.4504845908,1143257.99783513
285,2252514.93,1766481.2780959923,2231225.496153768,2284449.07,0.06323855452735082,0.008611427794613038,2250840.7525203507,2249585.1194106136,2248329.486300877
286,359495.6,322111.823157561,363340.8075462637,353727.78,0.4264326344918151,0.2238067366946467,356148.9035598291,353638.881229701,351128.8588995728
287,883859.38,827001.9758552428,888604.8628966114,876741.15,0.42150733181107797,0.21566415764155047,878954.5383317743,875275.907080605,871597.2758294358
288,549063.38,480002.245911966,536517.174134271,567882.7,0.22704758641181158,0.04045173664413594,547945.9228766102,547107.8300340679,546269.7371915255
289,924779.76,767369.2956483373,920215.8961017316,931625.56,0.24746316918362807,0.048823913433399806,921705.6020459933,919399.9835804882,917094.3651149832
290,792986.02,708078.2163143614,796684.0888368494,787438.91,0.44908834385848284,0.26402694950204314,784018.8406415851,777293.4561227738,770568.0716039626
