Id,preco,fold,xgboost_alpha150_bruto,lightgbm_alpha150_bruto,blend_arvores_alpha150_corr30,catboost_alpha150_corr30,generalista_cat60_arvores40
2288,880000.0,3,880216.5625,902058.1286393497,891137.3455696749,945870.4106019944,923977.1845890665
2289,170000.0,1,222935.0,234369.90852604405,228652.45426302202,269798.3783436701,253340.00871141086
2290,700000.0,1,806840.5,753951.6919903924,765277.2671966372,859009.6318517195,821516.6859896865
2291,1140000.0,1,803354.6875,802105.1031442275,802729.8953221138,873563.9323765537,845230.3175547777
2292,450000.0,4,382396.03125,368119.28856762836,375257.6599088142,324697.3610834608,344921.48061360215
2293,1600000.0,2,1346961.125,1339292.9259053648,1343127.0254526823,1273821.8714564126,1301543.9330549203
2294,320000.0,4,299543.34375,291643.33827977005,299465.3387104195,315995.73736818315,309383.57790507766
2295,340000.0,2,381555.25,400911.69687938737,391233.4734396937,317242.6098604799,346838.9552921654
2296,285000.0,1,342417.75,347152.0457237706,344784.8978618853,348321.18098587985,346906.66773628205
2297,480000.0,1,372196.84375,360067.35327832156,366132.0985141608,349182.75151135743,355962.4903124788
2298,850000.0,1,1032722.125,1027482.565589527,1030102.3452947636,1053494.0084624938,1044137.3431954016
2299,320000.0,2,243118.421875,237753.72808576882,243305.25248626908,235905.88669286648,238865.63301022752
2300,650000.0,3,627893.9375,627022.7351362552,589220.8354226893,594592.7457615125,592443.9816259833
2301,750000.0,5,600382.875,590781.0833647004,647907.3854276452,619763.1422247103,631020.8395058843
2302,400000.0,5,419085.75,438498.0021344826,428791.8760672413,407699.40357656055,416136.3925728329
2303,450000.0,3,330623.40625,316643.323605006,323633.364927503,303185.8171435849,311364.83625715214
2304,438000.0,3,368252.0,348260.37026445335,358256.1851322267,290306.1718766945,317486.1771789073
2305,590000.0,1,668220.8125,688936.827387946,678578.819943973,674308.2106330579,676016.4543574239
2306,535000.0,4,460678.4375,457243.9020387278,458961.16976936394,418280.7858447064,434552.9394145694
2307,230000.0,3,277215.125,296522.1580086582,286868.6415043291,302114.23890062486,296015.99994210654
2308,1000000.0,1,503815.65625,468430.2762337029,486122.96624185145,480752.5811116281,482900.7351637174
2309,260000.0,1,388069.46875,369373.98114375555,378721.7249468778,321088.2273020291,344141.62635996856
2310,620000.0,4,477393.5,461833.9896694768,469613.74483473843,460514.0779401828,464153.94469800504
2311,1000000.0,4,1291273.5,1302813.3785664106,1335430.4074982437,1311495.412287189,1321069.410371611
2312,400000.0,4,355721.125,369109.44584293355,358690.69979502674,363617.59484166256,361646.83682300826
2313,870000.0,3,947297.6875,953533.0618980833,935290.7622893292,1006919.1880082928,978267.8177207073
2314,530000.0,1,541135.8125,549668.5723385157,552781.5346934805,542202.1525208747,546433.9053899171
2315,500000.0,1,465148.71875,474993.1615330452,470070.94014152256,455926.9152216457,461584.5251895964
2316,1350000.0,4,1620650.625,1807480.7769421607,1714065.7009710805,2000326.8913151368,1885822.4151775143
2317,300000.0,4,291340.0,287675.82483803184,289507.9124190159,288358.77474902035,288818.42981701856
2318,980000.0,1,1120273.0,1146619.2055126433,1127912.2719294252,1148632.277202624,1140344.2750933445
2319,700000.0,5,505727.25,529385.3011787992,517556.2755893996,510856.7896836148,513536.5840459288
2320,350000.0,5,306406.84375,301269.40842731367,303838.12608865683,253863.99165140424,273853.64542630524
2321,435000.0,2,474700.84375,477827.24195092253,491634.82999532286,505871.683077415,500176.94184457813
2322,1000000.0,1,883734.125,891473.1406826369,887603.6328413184,931001.905125198,913642.5962116462
2323,620000.0,3,481357.125,483277.89257803885,516122.25615231355,515582.25279199105,515798.2541361201
2324,250000.0,2,286891.5625,286597.8169940393,286744.6897470197,267920.8251564963,275450.37099270563
2325,680000.0,2,599774.5625,606663.3437771813,603218.9531385907,593720.8813591957,597520.1100709536
2326,390000.0,4,355971.59375,351151.0083511964,353561.3010505982,366661.1467264391,361421.20845610276
2327,472900.0,4,440268.78125,443687.31717020704,451134.63444707246,451216.0804606731,451183.5020552328
2328,1200000.0,2,1077552.25,1029952.5507655869,1053752.4003827935,1132450.3667542655,1100971.1802056767
2329,320000.0,4,252219.703125,237679.77838901093,244949.74075700546,231240.10415978057,236723.95879867053
2330,630000.0,2,637714.375,628623.805229577,620218.3630803518,610763.3282756126,614545.3421975083
2331,1300000.0,2,1362305.875,1266551.751407823,1314428.8132039115,1145456.0362040878,1213045.1470040174
2332,780000.0,2,837517.6875,845943.0482319067,841730.3678659534,876326.0876817871,862487.7997554536
2333,430000.0,5,319991.875,318949.24311317876,319470.5590565894,292164.0273336749,303086.6400228407
2334,510000.0,4,497146.0,504137.983560316,472249.3942461106,492005.53140008217,484103.0765384935
2335,700000.0,5,825435.5625,820845.6402103755,823140.6013551878,839236.1037950477,832797.9028191038
2336,175000.0,5,229760.078125,249417.10767396566,239588.5928994828,220118.4269943144,227906.49335638175
2337,650000.0,5,589439.5625,593532.7760991978,604540.3185097192,554803.1946069573,574698.044168062
2338,430000.0,4,269966.75,274179.5280353301,290951.1973123655,306683.02713336627,300390.295204966
2339,210000.0,4,218681.0,228610.7227209411,223645.86136047053,227311.75457002711,225845.3972862045
2340,400000.0,3,490378.5,494997.69597628096,492688.0979881405,378407.1541572214,424119.531689589
2341,320000.0,4,230396.390625,221580.02006796128,225988.20534648065,200057.34198749653,210429.6873310902
2342,1600000.0,2,1357581.125,1348190.2757948881,1352885.700397444,1246622.948571171,1289128.0493016802
2343,915000.0,3,1049292.25,950379.0050668835,954884.9392734092,955584.4856055572,955304.667072698
2344,670000.0,3,575882.375,562324.0777511882,569103.226375594,556024.4830489929,561255.9803796334
2345,550000.0,4,735326.25,730158.5702881506,732742.4101440753,577760.6319502466,639753.3432277781
2346,797000.0,2,872757.1875,822491.9295605248,847624.5585302624,869258.6123999321,860604.9908520642
2347,1750000.0,3,1255842.25,1263648.406201878,1259745.328100939,1329562.2655698317,1301635.4905822747
2348,525000.0,4,723035.3125,734208.6513817814,855035.3873586234,779992.1813358243,810009.463744944
2349,380000.0,3,358075.78125,352047.8925898575,355061.8369199288,373650.8600353773,366215.2507891979
2350,5500000.0,1,3174161.5,3414053.7829671884,3294107.641483594,2837307.837617431,3020027.759163896
2351,495000.0,1,474804.53125,468594.0926619391,471699.31195596955,481283.99573520577,477450.1222235113
2352,360000.0,3,347205.90625,353185.5343287965,360637.00420257874,364823.1586491839,363148.69687054184
2353,280000.0,2,263075.40625,260667.78644053984,261871.59634526994,252558.9395140503,256284.00224653815
2354,950000.0,1,1159796.125,1156406.063898624,1110670.7661145183,1167704.1409944198,1144890.7910424592
2355,540000.0,4,521695.6875,521733.46578235953,521714.57664117974,521919.92134711583,521837.78346474137
2356,160000.0,1,232505.453125,226105.27060246698,229305.3618637335,186114.8671299327,203391.06502345303
2357,260000.0,5,244858.90625,266743.81710555934,255801.36167777967,314640.023821422,291104.5589639651
2358,1150000.0,2,1440585.75,1512877.2516333067,1476731.5008166535,1351278.8356978642,1401459.90174538
2359,385000.0,5,307632.5,307498.9808293536,323296.0182902738,326654.0561934252,325310.84103216464
2360,570000.0,2,611283.375,603050.5707321201,612516.881006242,614337.4000981265,613609.1924613727
2361,330000.0,3,383122.4375,393548.8717029317,391834.95822102606,379083.70144486264,384184.204155328
2362,160000.0,4,185969.5625,208390.596582168,197180.079541084,180792.9892203484,187347.82534864265
2363,550000.0,4,575616.0625,563708.56838656,557763.6208102959,576563.2969712894,569043.4265068921
2364,440000.0,5,371214.21875,376255.48845031735,374864.39752011106,387043.26648955734,382171.7189017788
2365,360000.0,3,399197.84375,405398.4029642345,391108.6863499821,395493.89871966775,393739.8137717935
2366,780000.0,1,466745.3125,475174.6663781676,470959.9894390838,460725.4702361899,464819.2779173475
2367,1100000.0,1,833637.75,830528.3559058512,832083.0529529257,857547.348436431,847361.630243029
2368,1150000.0,2,919699.125,887868.2325898291,932648.5751564401,937787.7429750136,935732.0758475842
2369,1118000.0,3,763811.5625,771210.7975645578,869207.8260225952,880879.4953774381,876210.827635501
2370,261000.0,3,282281.3125,279742.2477930016,286256.2961025505,273957.4055016775,278876.96174202673
2371,800000.0,1,647611.75,602081.906400327,624846.8282001636,640651.1062204324,634329.3950123249
2372,650000.0,3,613290.875,590617.4150459506,601954.1450229753,607968.4310425955,605562.7166347473
2373,395000.0,1,369606.5625,383929.6499472695,376768.1062236348,365850.9759692153,370217.82807098306
2374,580000.0,3,650792.1875,644131.5196753526,631723.2975113734,622508.4597686569,626194.3948657435
2375,1200000.0,5,737588.5,746093.4173678263,741840.9586839131,837362.5919279695,799153.9386303469
2376,900000.0,1,1125393.625,1156899.4096096025,1141146.5173048014,1070240.7597050874,1098603.062744973
2377,1450000.0,4,1269629.375,1259687.0745153374,1264658.2247576686,1135361.3257056416,1187080.0853264525
2378,710000.0,3,639377.4375,644198.1839032824,671251.4674911489,632871.4906269866,648223.4813726515
2379,425000.0,5,507527.0,497083.6687780611,530113.7340723213,523082.92918383976,525895.2511392324
2380,640000.0,3,731133.5,743476.1931022468,737304.8465511234,715381.1301061722,724150.6166841527
2381,1100000.0,2,653809.3125,642897.7609274376,648353.5367137188,537531.2487448077,581860.1639323721
2382,291000.0,3,285912.09375,281184.44003721524,283548.2668936076,295374.7121676931,290644.13405805896
2383,270000.0,3,210982.421875,198592.5630282882,204787.4924516441,194567.6260269308,198655.5725968161
2384,180000.0,5,299354.3125,298445.0138445326,311229.7642205864,269120.1265651822,285963.98162734386
2385,790000.0,4,545293.1875,503778.2791711522,524535.7333355761,497246.92126083525,508162.44609073165
2386,375682.0,2,384824.46875,330314.88195106806,357569.67535053403,296849.8673295201,321137.79053792567
2387,495000.0,1,424171.8125,427914.4118430038,426043.1121715019,349899.439395254,380356.90850575315
2388,250000.0,5,411372.78125,411148.92387962,421382.59679536696,410959.44180493226,415128.70380110614
2389,800000.0,3,912571.5625,901322.376163696,906946.969331848,794569.7389779888,839520.6311195325
2390,510000.0,4,442527.15625,434329.1755054085,460649.71611439297,440905.4975815913,448803.184994712
2391,1500000.0,5,1317002.875,1384874.936592232,1350938.905796116,1158642.0031982977,1235560.764237425
2392,1700000.0,3,1290358.875,1331581.5731461127,1310970.2240730564,1240521.3718559588,1268700.9127427978
2393,600000.0,1,578303.375,572412.4283418054,575357.9016709027,527902.368951502,546884.5820392624
2394,275000.0,4,252201.421875,254341.05805487518,252289.8679754563,275133.5486951921,265996.07640729775
2395,400000.0,5,339012.15625,349059.8280792103,344035.9921646052,289043.1964004748,311040.3147061269
2396,710000.0,2,470613.375,451762.9537208782,532831.7150523074,533009.7777355837,532938.5526622732
2397,259800.0,2,219865.859375,231566.41694656314,211101.2967125471,223335.82061002796,218442.01105103563
2398,700000.0,4,769589.375,770608.480449617,827369.2494073659,758449.03205887,786017.1189982684
2399,1300000.0,3,1158068.625,1227989.2568362667,1193028.9409181334,797675.2572636798,955816.7307254612
2400,767000.0,4,730113.4375,673124.938484619,744633.4315946165,765808.0204004729,757338.1848781304
2401,265000.0,4,221086.4375,209562.2282736805,215324.33288684025,206103.63594987735,209791.91472466252
2402,319000.0,1,378973.21875,360641.2466920563,369807.23272102815,378305.38056334766,374906.1214264199
2403,530000.0,3,649716.875,650331.3919883679,605016.8934459287,602150.9417149232,603297.3224073255
2404,320000.0,5,468141.09375,435783.6784562766,451962.3861031383,414563.3247306234,429522.9492796294
2406,700000.0,4,647088.875,634789.6122221128,661657.4705277395,640047.8169694268,648691.6783927518
2407,1289924.0,3,1046803.5625,1056546.8990382897,1051675.2307691448,956371.5447361892,994493.0191493714
2408,1500000.0,3,1643607.375,1573659.4180022762,1540043.3775507966,1355231.277718483,1429156.1176514085
2409,1050000.0,2,1247020.25,1271265.2951606524,1181399.9408062282,1077605.8936332078,1119123.512502416
2410,1200000.0,4,1172615.0,1151802.1854154707,1162208.5927077355,1172659.3372631946,1168479.039441011
2411,475000.0,1,498637.90625,420103.3048766129,459370.6055633065,390309.4419140488,417933.90737375186
2412,1650000.0,2,967137.375,985575.370434485,976356.3727172425,920746.3310034948,942990.3476889939
2413,580000.0,5,729856.5,724351.6943641814,727104.0971820906,674379.0548298238,695469.0717707304
2414,530000.0,2,549696.3125,557358.6557197608,553527.4841098804,541249.8280252041,546160.8904590746
2415,300930.0,1,340683.5625,343584.1340906036,329493.69380671124,321793.6451265442,324873.66459861095
2416,360000.0,1,358368.5625,370321.9380104438,356798.6751786553,356859.20332644554,356834.99206732947
2417,520000.0,1,503116.5625,520774.7966897838,511945.6795948919,508968.0234945247,510159.0859346716
2418,1100000.0,5,1386660.125,1462992.1078464664,1351348.281496263,1280763.0339278213,1308997.1329551982
2419,600000.0,2,560168.3125,556959.8478637284,558564.0801818642,541541.507525087,548350.5365877978
2420,1349000.0,4,838472.6875,957449.286902649,897960.9872013244,1008376.1081386534,964210.0597637219
2421,570000.0,2,546954.0625,554647.389261869,549360.5081166541,528225.5113724209,536679.5100701142
2422,560000.0,3,554917.125,567530.1290734216,568356.5389256976,535211.8788340098,548469.7428706848
2423,160000.0,3,184950.09375,181719.10586568617,183334.5998078431,195479.08189285823,190621.28905885218
2424,900000.0,2,629380.1875,700767.785948749,665073.9867243746,766984.7101966371,726220.420807732
2425,1450000.0,3,649888.5625,646771.2449243673,678530.9325985286,659201.5127237539,666933.2806736638
2426,440000.0,4,376086.78125,388789.7052533522,382438.2432516761,382879.5821354283,382703.04658192745
2427,1200000.0,1,848167.0625,875748.9681540651,948370.6107289228,814701.9584738464,868169.4193758769
2428,1003680.0,4,823316.0,812562.4319831401,873661.451194099,792151.2114493409,824755.3073472441
2429,350000.0,4,339110.125,340810.61622243415,360972.259427852,351650.9411521816,355379.46846244973
2430,500000.0,1,415330.15625,420339.75486276165,417834.9555563808,427882.0616961417,423863.2192402374
2431,350000.0,2,336233.46875,341030.65473323985,342042.44321913394,344957.8377983797,343791.6799666814
2432,2400000.0,4,1121868.125,1256170.9150475955,1189019.5200237976,1178314.6653954503,1182596.6072467891
2433,900000.0,1,796586.1875,810612.3761402355,803599.2818201177,734466.0362976963,762119.3345066649
2434,160000.0,2,156379.25,153620.96989231615,156500.07696231065,172973.17335425678,166383.93479747832
2435,462000.0,5,413394.625,397887.6563575189,397948.79847513157,382638.6654564367,388762.71866391465
2436,600000.0,3,515802.65625,539101.9937867479,527452.325018374,512945.1555319916,518748.02332654456
2437,553966.0,2,571642.8125,579128.7405858875,573770.0435800606,541661.6222084882,554504.990757117
2438,205000.0,2,272074.78125,283922.37993349676,277998.58059174835,270259.3308965877,273355.03077465197
2439,480000.0,1,380830.75,380262.21961499244,380546.4848074962,433808.6651179975,412503.792993797
2440,314000.0,2,344565.03125,348689.2060379164,346627.11864395824,364694.75627579546,357467.7012230606
2441,2500000.0,3,1740290.375,1630258.4729050992,1685274.4239525497,1869921.7139057,1796062.79792444
2442,3800000.0,4,2569036.25,2190488.0701424116,2379762.160071206,2042150.4519523897,2177195.135199916
2443,320000.0,2,378706.21875,406135.44419218134,392420.83147109067,413343.3517695265,404974.3436501522
2444,500000.0,1,489141.21875,457198.9571032689,473170.0879266345,460706.6741481488,465692.0396595431
2445,1400000.0,3,1246708.625,1292610.7774333213,1269659.7012166607,1169480.4857050225,1209552.1719096778
