Id,previsao_correspondencia,catboost_a100_bruto,catboost_a100_corr30,catboost_a150_bruto,catboost_a150_corr30
1479,,432962.7875430862,432962.7875430862,427141.4564374441,427141.4564374441
1480,325644.5,354846.14897132176,346085.6542799252,351425.24609409046,343691.0222658633
1481,,325316.1582112997,325316.1582112997,319164.05507308146,319164.05507308146
1482,,210800.4449442825,210800.4449442825,213508.88795090138,213508.88795090138
1483,530000.0,534748.6384101671,533324.046887117,532291.7083074664,531604.1958152264
1484,,924354.0099732435,924354.0099732435,844707.3671697703,844707.3671697703
1485,630000.0,550505.2366539609,574353.6656577727,550100.9224115601,574070.6456880921
1486,498000.0,497887.3520487916,497921.14643415407,490400.1466783395,492680.10267483763
1487,,452629.20857250923,452629.20857250923,474239.4447038437,474239.4447038437
1488,461078.0,414013.7533669333,428133.02735685324,409884.0607166441,425242.2425016508
1489,,653911.7865405981,653911.7865405981,655414.1568840856,655414.1568840856
1490,,1083729.1129780896,1083729.1129780896,891698.3972310099,891698.3972310099
1491,800000.0,748172.6247875718,763720.8373513003,765133.1903279582,775593.2332295707
1492,,306785.40187295957,306785.40187295957,304641.2359534746,304641.2359534746
1493,,974691.8406413827,974691.8406413827,935037.8720668901,935037.8720668901
1494,,759799.9643006807,759799.9643006807,755142.2021325988,755142.2021325988
1495,273000.0,296420.6836111874,289394.47852783115,289411.42944986763,284488.00061490736
1496,674500.0,652800.6320882561,659310.4424617792,649357.9137774538,656900.5396442176
1497,,1766344.7933774763,1766344.7933774763,1367738.273462433,1367738.273462433
1498,472900.0,414594.10851309774,432085.8759591684,422205.0825650015,437413.557795501
1499,,254047.3632712707,254047.3632712707,255396.4312544884,255396.4312544884
1500,,318102.91690134164,318102.91690134164,311976.4050751205,311976.4050751205
1501,585000.0,515959.0934328809,536671.3654030166,501919.41479014984,526843.5903531049
1502,,777194.3016305437,777194.3016305437,738476.5245717115,738476.5245717115
1503,1200000.0,1031534.1497585836,1082073.9048310085,1039311.7585444162,1087518.2309810913
1504,,1272776.4974705472,1272776.4974705472,1244728.654267662,1244728.654267662
1505,630000.0,677923.3788937854,663546.3652256497,697184.7684975313,677029.3379482719
1506,440000.0,418878.61314165284,425215.02919915697,416019.61854093795,423213.73297865654
1507,,459362.9739584273,459362.9739584273,448984.1659140868,448984.1659140868
1508,,1412615.9010637084,1412615.9010637084,1394598.5400890403,1394598.5400890403
1509,,443201.7488221125,443201.7488221125,433872.0459105802,433872.0459105802
1510,,816414.72551344,816414.72551344,685469.1750258298,685469.1750258298
1511,380000.0,389491.7238359168,386644.2066851417,385711.0098782641,383997.70691478485
1512,,2427189.4970771694,2427189.4970771694,2359610.396921735,2359610.396921735
1513,748000.0,650580.2622036512,679806.1835425559,646840.9873716889,677188.6911601822
1514,,1295411.5719544007,1295411.5719544007,1302736.6514210028,1302736.6514210028
1515,,500840.5725811681,500840.5725811681,490149.8438265429,490149.8438265429
1516,550000.0,585678.2607784516,574974.782544916,571492.2615831548,565044.5831082084
1517,,419037.7771990848,419037.7771990848,409729.3453620856,409729.3453620856
1518,625000.0,541111.912648674,566278.3388540717,533614.4638670102,561030.1247069072
1519,330000.0,360973.11930846353,351681.1835159245,354248.9933014453,346974.2953110117
1520,160000.0,181415.19539524213,174990.63677666947,176020.24147765213,171214.16903435648
1521,255000.0,246742.11605019262,249219.48123513482,248283.83135552035,250298.68194886422
1522,,549422.7783986545,549422.7783986545,554269.9992434534,554269.9992434534
1523,535000.0,525918.822652841,528643.1758569886,511414.83356036124,518490.38349225285
1524,430000.0,343457.5883065676,369420.3118145973,327791.95083224913,358454.3655825744
1525,242500.0,242839.3693495397,242737.55854467777,242694.64386178734,242636.25070325113
1526,,224466.58605345446,224466.58605345446,220217.40551842208,220217.40551842208
1527,558600.0,481519.9679972496,504643.9775980747,479359.24312881305,503131.4701901691
1528,360000.0,315034.8862713345,328524.4203899341,310173.3239712919,325121.3267799043
1529,1100000.0,1231050.4439656292,1191735.3107759403,1186631.7987539447,1160642.2591277612
1530,535000.0,568268.7148880004,558288.1004216003,567462.4587226746,557723.7211058722
1531,,1089959.2565990128,1089959.2565990128,1085019.6591505876,1085019.6591505876
1532,2490000.0,1878303.6102520563,2061812.5271764393,1628452.469916365,1886916.7289414555
1533,850000.0,863204.6680217807,859243.2676152465,831110.0076821559,836777.0053775092
1534,,291831.6993699062,291831.6993699062,286559.2214035958,286559.2214035958
1535,390000.0,340014.46787689195,355010.1275138244,333753.337365352,350627.33615574636
1536,,311078.79591042775,311078.79591042775,305770.0579475248,305770.0579475248
1537,,3385433.171985417,3385433.171985417,3084692.9556929856,3084692.9556929856
1538,287500.0,377192.4456095746,350284.71192670224,376738.1719464851,349966.7203625396
1539,,331167.7177245234,331167.7177245234,315714.28923366976,315714.28923366976
1540,790000.0,629289.9435106931,677502.9604574852,605600.0487733155,660920.0341413209
1541,950000.0,963822.1088774459,959675.4762142121,949385.4810365535,949569.8367255874
1542,475000.0,481453.0710040441,479517.1497028308,474717.9382069388,474802.5567448571
1543,550000.0,549161.1339112456,549412.7937378719,528660.9869226489,535062.6908458541
1544,260000.0,271924.46940154786,268347.1285810835,262273.4120080635,261591.38840564445
1545,,510575.4845126253,510575.4845126253,494514.9494053867,494514.9494053867
1546,395000.0,355513.5670034934,367359.49690244533,353019.4316510995,365613.60215576965
1547,1195000.0,1341972.1539661917,1297880.507776334,1345192.4385808127,1300134.7070065688
1548,,519703.8205617722,519703.8205617722,512919.95602650504,512919.95602650504
1549,,533791.8341876351,533791.8341876351,521237.41721259424,521237.41721259424
1550,,437450.28242868814,437450.28242868814,431728.67846745637,431728.67846745637
1551,510000.0,392807.2739186803,427965.0917430762,393063.8898160605,428144.7228712423
1552,,451851.13626592176,451851.13626592176,440354.3946816306,440354.3946816306
1553,,1484015.5613736573,1484015.5613736573,1421822.8756888795,1421822.8756888795
1554,,1122874.7297946333,1122874.7297946333,1104110.9011949205,1104110.9011949205
1555,,1386904.4596122114,1386904.4596122114,1361645.997689009,1361645.997689009
1556,320000.0,257104.18040861716,275972.926286032,249346.560553105,270542.5923871735
1557,570000.0,377043.28749398404,434930.3012457888,374925.19560258416,433447.6369218089
1558,680000.0,739873.7956583805,721911.6569608663,742266.7459956221,723586.7221969354
1559,,356390.79338322475,356390.79338322475,346618.9232189388,346618.9232189388
1560,450000.0,418875.52983741276,428212.87088618893,410444.2527680306,422310.9769376214
1561,550000.0,481892.3081632642,502324.6157142849,474871.12455461966,497409.78718823375
1562,550000.0,511282.5734193044,522897.80139351304,499871.88663947483,514910.32064763235
1563,450000.0,312809.7693156725,353966.8385209708,298848.1049778632,344193.6734845042
1564,480000.0,366952.0602243767,400866.44215706363,364866.9923649103,399406.8946554372
1565,,334240.3700779685,334240.3700779685,335219.48159456503,335219.48159456503
1566,,196628.74251934406,196628.74251934406,184983.27283078275,184983.27283078275
1567,,234273.23404999982,234273.23404999982,229542.34141242463,229542.34141242463
1568,550000.0,582634.3548951177,572844.0484265824,571754.0817668946,565227.8572368261
1569,450000.0,428381.4826674131,434867.03786718915,415087.7274890782,425561.4092423547
1570,,257050.11312958004,257050.11312958004,246282.44687423983,246282.44687423983
1571,,344369.95129820995,344369.95129820995,349753.64267586044,349753.64267586044
1572,,665652.6263739784,665652.6263739784,672317.9062147081,672317.9062147081
1573,550000.0,582062.7507443686,572443.925521058,559083.2639695839,556358.2847787087
1574,,608848.9492810937,608848.9492810937,606458.4308038546,606458.4308038546
1575,,571400.994951182,571400.994951182,544592.3767261733,544592.3767261733
1576,,449983.6704881364,449983.6704881364,458533.0010486871,458533.0010486871
1577,300000.0,412300.8714934676,378610.6100454273,415969.55584297056,381178.6890900794
1578,205000.0,239798.28833353365,229358.80183347355,242216.18601137787,231051.3302079645
1579,,412439.9242747664,412439.9242747664,414508.51930090354,414508.51930090354
1580,376250.0,381946.44338409614,380237.5103688673,374675.1185063429,375147.58295444
1581,,520244.0388860082,520244.0388860082,515313.01498914167,515313.01498914167
1582,,999718.7263542005,999718.7263542005,1022868.5568380132,1022868.5568380132
1583,416000.0,311033.43814083934,342523.4066985875,312758.5240045425,343730.9668031797
1584,565000.0,459442.0977150265,491109.4684005185,468040.08161367313,497128.05712957116
1585,,287554.1997745952,287554.1997745952,287197.27978361736,287197.27978361736
1586,340000.0,338574.90153082414,339002.4310715769,341452.4511708597,341016.7158196018
1587,350000.0,349625.54578458297,349737.88204920804,346925.47806184064,347847.8346432884
1588,1050000.0,912097.9513343946,953468.5659340762,874598.5483681636,927218.9838577145
1589,,410102.7552849758,410102.7552849758,399280.076090749,399280.076090749
1590,280000.0,303398.55231452023,296378.9866201641,300488.2158553831,294341.75109876815
1591,,774871.7872234876,774871.7872234876,737187.6613779175,737187.6613779175
1592,390000.0,376244.6254603745,380371.23782226216,367443.77122677653,374210.6398587435
1593,382500.0,384753.93399560056,384077.75379692035,371501.56286917103,374801.09400841966
1594,345000.0,322704.92582034704,329393.4480742429,309012.68784384103,319808.8814906887
1595,,225775.9381424693,225775.9381424693,222261.5091165669,222261.5091165669
1596,1100000.0,666595.5065505443,796616.854585381,664030.0188750579,794821.0132125405
1597,748000.0,625868.6414148468,662508.0489903927,616602.6704369093,656021.8693058365
1598,860000.0,940239.0213897977,916167.3149728583,949533.1059799198,922673.1741859438
1599,919900.0,1203839.5838963587,1118657.708727451,1176018.114046843,1099182.67983279
1600,,362036.1405775761,362036.1405775761,363255.64440611535,363255.64440611535
1601,1657785.0,1717667.6139808472,1699702.8297865929,1577331.9721289873,1601467.880490291
1602,566516.0,548686.4683060731,554035.3278142512,533865.2751647099,543660.492615297
1603,342121.0,327531.0841253932,331908.05888777523,325067.08999706415,330183.2629979449
1604,1200000.0,934882.3142961776,1014417.6200073243,906027.3597545854,994219.1518282098
1605,,249025.43194471768,249025.43194471768,243269.57291384228,243269.57291384228
1606,380000.0,396177.2562859521,391324.07940016646,397746.45081345685,392422.5155694198
1607,645000.0,515869.2219422807,554608.4553595965,523954.93246126204,560268.4527228834
1608,,690665.6209537658,690665.6209537658,679390.775772471,679390.775772471
1609,574500.0,528969.2503281602,542628.4752297122,511586.77602039714,530460.743214278
1610,,680135.1117408226,680135.1117408226,689269.6044396221,689269.6044396221
1611,,711156.2542795104,711156.2542795104,695593.8687252792,695593.8687252792
1612,,605151.0823944692,605151.0823944692,592245.6058769352,592245.6058769352
1613,,256668.76807723162,256668.76807723162,255699.56632816268,255699.56632816268
1614,345000.0,389318.85195169225,376023.19636618457,385566.51822254434,373396.56275578105
1615,350000.0,279921.0123803363,300944.7086662354,284273.21244875615,303991.2487141293
1616,532500.0,553721.4934408877,547355.0454086213,536316.5190623936,535171.5633436755
1617,,2350818.3893720433,2350818.3893720433,2090381.3059149575,2090381.3059149575
1618,627500.0,750934.7998909827,713904.3599236879,784467.4806372575,737377.2364460801
1619,1100000.0,1418225.5238784864,1322757.8667149404,1248264.4537055674,1203785.117593897
1620,420000.0,373412.8750947661,387389.01256633626,379071.07291438285,391349.751040068
1621,584000.0,552854.3118295172,562198.0182806621,533071.5485072281,548350.0839550598
1622,,1150277.807100637,1150277.807100637,1121683.0054894462,1121683.0054894462
1623,,497058.22732939007,497058.22732939007,487210.56682451704,487210.56682451704
1624,,505805.8560698632,505805.8560698632,502143.7179210639,502143.7179210639
1625,,541818.7351093442,541818.7351093442,518248.7673097117,518248.7673097117
1626,,199199.18285671738,199199.18285671738,190971.63027876976,190971.63027876976
1627,,886334.3308123684,886334.3308123684,868054.2225921215,868054.2225921215
1628,,290341.7472909596,290341.7472909596,289473.8789756171,289473.8789756171
1629,582500.0,593658.0995609739,590310.6696926818,571434.7549860749,574754.3284902524
1630,,463775.05788658326,463775.05788658326,441155.7983224374,441155.7983224374
1631,,1141206.2400697374,1141206.2400697374,1120483.1153316395,1120483.1153316395
1632,380000.0,396113.73178425676,391279.6122489797,390858.8090627646,387601.1663439352
1633,,801833.8652634466,801833.8652634466,722838.4382282203,722838.4382282203
1634,,516957.28545817337,516957.28545817337,514046.74465311837,514046.74465311837
1635,1600000.0,1111827.9276989908,1258279.5493892934,1075380.7545744309,1232766.5282021016
1636,650000.0,535952.415855889,570166.6910991223,515220.9197275555,555654.6438092887
1637,,433884.33814139344,433884.33814139344,424019.1279893202,424019.1279893202
1638,,2873384.2665770785,2873384.2665770785,2602823.1371378824,2602823.1371378824
1639,499000.0,648312.7618069268,603518.9332648488,641201.8836500058,598541.318555004
1640,890000.0,893205.4904280431,892243.8432996301,887197.1040575005,888037.9728402504
1641,,364979.69076001045,364979.69076001045,366780.33443024894,366780.33443024894
1642,350000.0,338580.9078788942,342006.63551522593,334781.87818806694,339347.31473164685
1643,,1323074.7564432218,1323074.7564432218,1362375.7085602642,1362375.7085602642
1644,1180000.0,1036691.3647352124,1079683.9553146488,1035523.9972049562,1078866.7980434694
1645,,1435577.6127461633,1435577.6127461633,1398595.2576599596,1398595.2576599596
1646,,861944.7632572674,861944.7632572674,910756.3901200745,910756.3901200745
1647,770000.0,810519.327998721,798363.5295991047,791253.7849857861,784877.6494900502
1648,,297729.76503853715,297729.76503853715,300510.89989476866,300510.89989476866
1649,,891264.9336959285,891264.9336959285,864709.204490387,864709.204490387
1650,,417679.48281110893,417679.48281110893,417918.5216995823,417918.5216995823
1651,800000.0,853783.0344240697,837648.1240968488,833019.8237765979,823113.8766436185
1652,1100000.0,1231050.4439656292,1191735.3107759403,1186631.7987539447,1160642.2591277612
1653,,698628.2703810841,698628.2703810841,708329.7554881454,708329.7554881454
1654,451474.0,372381.7303461754,396109.41124232276,372294.05273197417,396048.0369123819
1655,1100000.0,1231050.4439656292,1191735.3107759403,1186631.7987539447,1160642.2591277612
1656,,707600.8597662471,707600.8597662471,686082.3925584209,686082.3925584209
1657,2025000.0,1367955.4144469001,1565068.79011283,1291699.166308476,1511689.416415933
1658,,412481.7807720092,412481.7807720092,401504.06776029227,401504.06776029227
1659,1700000.0,1087447.3691259732,1271213.1583881811,956087.7990408123,1179261.4593285685
1660,360000.0,295707.5992403738,314995.3194682617,280626.8296656055,304438.78076592385
1661,431000.0,344425.1288133237,370397.5901693265,331635.9367138337,361445.1556996836
1662,,271622.48780777206,271622.48780777206,273254.23381607427,273254.23381607427
1663,1100000.0,737801.1323960111,846460.7926772078,692372.6580922994,814660.8606646096
1664,5500000.0,2803255.148656779,3612278.604059745,2605649.686427231,3473954.7804990616
1665,,393937.9216203448,393937.9216203448,397809.86799076485,397809.86799076485
1666,,419672.4748975834,419672.4748975834,414803.9111898308,414803.9111898308
1667,490000.0,594451.8713455398,563116.3099418778,576174.6668182384,550322.2667727668
1668,350000.0,338580.9078788942,342006.63551522593,334781.87818806694,339347.31473164685
1669,,456967.24928084033,456967.24928084033,454641.2150020587,454641.2150020587
1670,630000.0,541928.8016465789,568350.1611526052,555544.5340629325,577881.1738440527
1671,350000.0,289512.28683420696,307658.6007839448,280112.3054460744,301078.61381225206
1672,1400000.0,1249289.5988272675,1294502.7191790873,1237407.0021363525,1286184.9014954467
1673,510000.0,522456.85515261255,518719.7986068288,510001.14295642014,510000.80006949406
1674,,317358.8306968365,317358.8306968365,321984.73575310485,321984.73575310485
1675,1500000.0,1361891.164947675,1403323.8154633725,1297508.429338854,1358255.900537198
1676,,552349.3578303413,552349.3578303413,553119.9419121839,553119.9419121839
1677,,266049.59161941556,266049.59161941556,266777.0168470638,266777.0168470638
1678,350000.0,348536.41906001,348975.493342007,340975.4916289877,343682.8441402914
1679,415000.0,358680.3861988899,375576.27033922286,356291.9930046617,373904.3951032632
1680,395000.0,395260.1865166295,395182.1305616406,401421.2298685889,399494.8609080122
1681,325644.5,354846.14897132176,346085.6542799252,351425.24609409046,343691.0222658633
1682,440000.0,533980.6250586988,505786.43754108914,522354.70193779684,497648.29135645775
1683,,396735.2418331217,396735.2418331217,393530.9455597204,393530.9455597204
1684,330000.0,343999.3355111866,339799.5348578306,342561.5158473245,338793.0610931271
1685,1465000.0,823085.8203416395,1015660.0742391476,764901.7044544796,974931.1931181357
1686,600000.0,543725.8528319786,560608.096982385,552571.1565406756,566799.8095784729
1687,360000.0,312116.095494551,326481.26684618567,311792.9841383676,326255.0888968573
1688,410000.0,441800.399453429,432260.27961740026,437989.51076256885,429592.6575337982
1689,,317324.5420155471,317324.5420155471,311102.5287690655,311102.5287690655
1690,,770466.8025005006,770466.8025005006,666551.9282435926,666551.9282435926
1691,,960559.1238264819,960559.1238264819,946679.9873822412,946679.9873822412
1692,394500.0,379897.5190204102,384278.2633142871,377913.88908028265,382889.72235619783
1693,305000.0,315742.9946086371,312520.096226046,318772.52539633634,314640.7677774354
1694,,1102900.0628818248,1102900.0628818248,1128609.356393461,1128609.356393461
1695,550000.0,487672.2311999499,506370.56183996494,466032.7778854103,491222.9445197872
1696,,427873.36260757776,427873.36260757776,400995.1741548263,400995.1741548263
1697,325644.5,354846.14897132176,346085.6542799252,351425.24609409046,343691.0222658633
1698,,255076.0879016146,255076.0879016146,246196.0627646815,246196.0627646815
1699,,568842.8254822445,568842.8254822445,546488.5668677386,546488.5668677386
1700,451474.0,345088.6216499141,377004.2351549398,339796.9016654365,373300.0311658055
1701,,491639.2064284286,491639.2064284286,475191.8519339542,475191.8519339542
1702,861500.0,1041445.8501783102,987462.0951248171,1084492.1101686503,1017594.4771180551
1703,660000.0,546521.6109239238,580565.1276467466,541655.1848506388,577158.6293954472
1704,,643765.1392057756,643765.1392057756,683647.8366578473,683647.8366578473
1705,,1052651.996583753,1052651.996583753,1050723.6829684505,1050723.6829684505
1706,,788954.9088030803,788954.9088030803,805438.3160467683,805438.3160467683
1707,,362079.4889271705,362079.4889271705,341748.3546868131,341748.3546868131
1708,,741497.9638157362,741497.9638157362,702001.5969184226,702001.5969184226
1709,350000.0,294655.7083063844,311258.99581446906,283286.1641177418,303300.31488241925
1710,,1036213.7985111761,1036213.7985111761,973952.0779798571,973952.0779798571
1711,399000.0,398464.67181276804,398625.27026893763,395152.0298142077,396306.4208699454
1712,,274521.76133934257,274521.76133934257,271569.36102050624,271569.36102050624
1713,330000.0,249871.06858963863,273909.74801274703,241889.07428254263,268322.3519977798
1714,,349064.54011217767,349064.54011217767,348778.2575438101,348778.2575438101
1715,,291474.0984855217,291474.0984855217,284223.9609257814,284223.9609257814
1716,335000.0,272303.6704122697,291112.5692885888,269523.6121476808,289166.5285033765
1717,490000.0,451174.4275042245,462822.09925295715,441106.70582580357,455774.6940780625
1718,313489.5,374985.90560418897,356536.98392293224,367340.29062747775,351185.0534392344
1719,340000.0,352411.4937875287,348688.0456512701,357609.8159404438,352326.8711583106
1720,335000.0,374063.56933863397,362344.49853704375,371325.1114892549,360427.5780424784
1721,368512.5,382432.2292009482,378256.3104406637,373871.0530699189,372263.48714894324
1722,730000.0,754148.2639473408,746903.7847631385,699358.9730637885,708551.2811446519
1723,,255676.35868803732,255676.35868803732,248104.31285801684,248104.31285801684
1724,550000.0,540361.654738905,543253.1583172334,532161.9605620549,537513.3723934384
1725,1028000.0,968658.609783617,986461.0268485318,982769.6042679556,996338.7229875689
1726,,329719.67113087454,329719.67113087454,332590.47088380007,332590.47088380007
1727,985000.0,977889.111524978,980022.3780674845,964193.5753082643,970435.502715785
1728,945000.0,1081066.9424156789,1040246.8596909752,1095105.32450352,1050073.727152464
1729,,1453124.9700993714,1453124.9700993714,1220416.4752339243,1220416.4752339243
1730,310000.0,204362.77948344147,236053.94563840903,196995.98207790786,230897.18745453548
1731,480000.0,556154.628245551,533308.2397718857,545051.6817211708,525536.1772048195
1732,550000.0,570324.362774674,564227.0539422717,549543.0968159137,549680.1677711395
1733,1200000.0,1220532.4143271858,1214372.6900290302,1206911.05581721,1204837.7390720472
1734,,503385.68086246704,503385.68086246704,498965.3732333501,498965.3732333501
1735,,1230660.3264912087,1230660.3264912087,1176620.9522798723,1176620.9522798723
1736,540000.0,530293.4019091557,533205.3813364089,524598.4805094544,529218.9363566181
1737,495000.0,544180.1531555053,529426.1072088537,540108.6559293575,526576.0591505503
1738,415000.0,417310.55877306644,416617.3911411465,407782.9798227744,409948.0858759421
1739,605000.0,572753.0656618667,582427.1459633067,555514.3647822881,570360.0553476017
1740,,361917.3630259312,361917.3630259312,355369.2763806742,355369.2763806742
1741,575000.0,540468.2980263205,550827.8086184243,503967.4197202122,525277.1938041486
1742,1440000.0,878658.1353264516,1047060.694728516,845961.6539760118,1024173.1577832082
1743,1350000.0,1349932.6573650304,1349952.8601555212,1325231.912421988,1332662.3386953915
1744,225000.0,239928.63404505717,235450.04383154,236546.59095855645,233082.6136709895
1745,492562.0,373958.6564441474,409539.6595109032,364085.31423167227,402628.31996217056
1746,,469814.47583526646,469814.47583526646,484899.17167819984,484899.17167819984
1747,,1617599.6890464872,1617599.6890464872,1499765.7899489182,1499765.7899489182
1748,400000.0,398306.3932283527,398814.4752598469,376033.43824004434,383223.406768031
1749,1300000.0,1343194.5657383727,1330236.196016861,1363214.4695721464,1344250.1287005024
1750,,713882.6529013995,713882.6529013995,728568.9478995479,728568.9478995479
1751,,541736.1367374258,541736.1367374258,537247.7837322678,537247.7837322678
1752,,209839.50496815206,209839.50496815206,208212.10486278954,208212.10486278954
1753,,407030.805431029,407030.805431029,405206.554064699,405206.554064699
1754,239500.0,277198.82721145253,265889.1790480168,278871.0636117709,267059.7445282396
1755,448000.0,388876.67518487,406613.672629409,370964.2385673367,394074.96699713566
1756,158000.0,176479.38733871144,170935.571137098,178032.1345622752,172022.49419359263
1757,,370113.9148912284,370113.9148912284,361626.8974274508,361626.8974274508
1758,220000.0,339105.8484608903,303374.0939226232,342036.4250828755,305425.49755801284
1759,,395699.77024725114,395699.77024725114,375172.44599782646,375172.44599782646
1760,770000.0,787656.844060124,782359.7908420868,743613.508726904,751529.4561088327
1761,,753955.3863149306,753955.3863149306,716665.8979805175,716665.8979805175
1762,1094500.0,1068757.4293632307,1076480.2005542614,1021272.9051649631,1043241.0336154741
1763,320000.0,455515.7401035283,414861.0180724698,459706.78414839675,417794.7489038777
1764,,1823546.8673669435,1823546.8673669435,1730877.975153904,1730877.975153904
1765,,1039734.8448535465,1039734.8448535465,958455.0405430412,958455.0405430412
1766,580000.0,584397.8899802859,583078.5229862002,567841.4515664905,571489.0160965433
1767,,604956.6584452211,604956.6584452211,553772.4918693599,553772.4918693599
1768,,483671.5581982379,483671.5581982379,453330.5288498557,453330.5288498557
1769,,1482200.0048766125,1482200.0048766125,1366679.1079544718,1366679.1079544718
1770,,1935287.1329978658,1935287.1329978658,1757909.3227825055,1757909.3227825055
1771,395000.0,601360.6236073595,539452.4365251516,587369.4517670589,529658.6162369412
1772,594000.0,574590.159755897,580413.1118291279,563135.9414195464,572395.1589936824
1773,330000.0,295486.3605233115,305840.45236631803,284723.11916257365,298306.18341380154
1774,392791.5,367218.24149439647,374890.2190460775,362553.86088174116,371625.1526172188
1775,369000.0,369516.41223763785,369361.48856634647,359421.2122956797,362294.84860697575
1776,,998914.7994241533,998914.7994241533,973501.4740512045,973501.4740512045
1777,,425512.69784006337,425512.69784006337,416956.22704269015,416956.22704269015
1778,,1479426.2314680985,1479426.2314680985,1401066.9813056446,1401066.9813056446
1779,900000.0,936904.2449978713,925832.9714985099,926539.0626981377,918577.3438886964
1780,185000.0,204944.69684660056,198961.2877926204,202705.4570439867,197393.8199307907
1781,,381260.7327543898,381260.7327543898,381591.86573896435,381591.86573896435
1782,,413934.95308511757,413934.95308511757,418164.4811005844,418164.4811005844
1783,450000.0,398394.25647510716,413875.979532575,383876.6361982133,403713.64533874934
1784,,552315.8955078763,552315.8955078763,548481.9044848828,548481.9044848828
1785,530000.0,638412.3829522517,605888.6680665761,636266.9662590437,604386.8763813305
1786,677500.0,751610.7050497851,729377.4935348495,782452.5880483789,750966.8116338652
1787,,543595.1491900212,543595.1491900212,532066.5513838194,532066.5513838194
1788,360000.0,374382.3616457253,370067.6531520077,366685.5768880529,364679.90382163704
1789,,1395358.4589680796,1395358.4589680796,1342108.3872534062,1342108.3872534062
1790,1349000.0,930529.525502293,1056070.667851605,923783.5898938628,1051348.512925704
1791,760000.0,841021.4289575346,816715.0002702742,831208.374104852,809845.8618733963
1792,,798570.3585362333,798570.3585362333,794449.5867017697,794449.5867017697
1793,,379500.25489296904,379500.25489296904,380593.68620342517,380593.68620342517
1794,,727236.4473384173,727236.4473384173,713511.2279663987,713511.2279663987
1795,386500.0,310514.09935829375,333309.86955080566,307101.47283423645,330921.0309839655
1796,,1887961.731261008,1887961.731261008,1860521.1433805677,1860521.1433805677
1797,,2919510.714535569,2919510.714535569,2606101.58912666,2606101.58912666
1798,,438327.62361964455,438327.62361964455,420520.8715244062,420520.8715244062
1799,,1462137.8908574712,1462137.8908574712,1395366.9133512045,1395366.9133512045
1800,,277838.58075415343,277838.58075415343,273741.3069242657,273741.3069242657
1801,630000.0,530142.0048337309,560099.4033836116,519804.08154628315,552862.8570823981
1802,584000.0,547950.9468112056,558765.6627678438,525850.2554302708,543295.1788011895
1803,890000.0,745935.1672283662,789154.6170598564,757222.3727014995,797055.6608910497
1804,1450000.0,1289679.2124053792,1337775.4486837653,1157982.349680585,1245587.6447764095
1805,,364095.36483687564,364095.36483687564,356831.3138655459,356831.3138655459
1806,747750.0,575990.2757820175,627518.1930474122,565772.0228342225,620365.4159839557
1807,,750487.8060047403,750487.8060047403,736412.3584365888,736412.3584365888
1808,,569007.3047739286,569007.3047739286,571862.1773836582,571862.1773836582
1809,1700000.0,1185474.2341322796,1339831.9638925958,1147195.3368979483,1313036.7358285638
1810,287000.0,319127.55619603564,309489.2893372249,321491.582522512,311144.1077657584
1811,420000.0,484145.16141429945,464901.6129900096,456473.1744245171,445531.2220971619
1812,405000.0,374007.4126794237,383305.18887559656,379114.57421558263,386880.2019509078
1813,,847426.7860611124,847426.7860611124,826832.3647338285,826832.3647338285
1814,485000.0,396526.5748943217,423068.60242602514,390096.5148396494,418567.5603877545
1815,420000.0,397294.8004797615,404106.36033583304,395830.3826541064,403081.26785787445
1816,,320894.83810580836,320894.83810580836,314040.7477044071,314040.7477044071
1817,450000.0,474374.35489608825,467062.04842726176,468767.4344108915,463137.20408762404
1818,,519288.9157987623,519288.9157987623,508898.79152025766,508898.79152025766
1819,,487319.8857004549,487319.8857004549,469156.7131305488,469156.7131305488
1820,360000.0,397483.7333341182,386238.6133338827,388127.2658265217,379689.08607856516
1821,,255665.92663108476,255665.92663108476,235883.95931736578,235883.95931736578
1822,425000.0,485243.6269061292,467170.5388342904,476491.7618092329,461044.233266463
1823,390000.0,391868.07090260985,391307.6496318269,376076.5278165365,380253.56947157555
1824,1544962.0,1033197.16715923,1186726.617011461,1038013.0952861946,1190097.7667003362
1825,690000.0,568903.3998096371,605232.379866746,541553.9515386561,586087.7660770593
1826,,256018.0285371711,256018.0285371711,252379.69717197644,252379.69717197644
1827,472613.5,381077.30251124885,408538.1617578742,368440.84013290564,399692.6380930339
1828,590000.0,593327.0858470357,592328.960092925,578808.8065329011,582166.1645730308
1829,,1553778.000232154,1553778.000232154,1320720.5963715282,1320720.5963715282
1830,,931056.5399591618,931056.5399591618,903478.4526699994,903478.4526699994
1831,380000.0,389572.5203096085,386700.76421672595,385747.5131375685,384023.2591962979
1832,,1257271.966472272,1257271.966472272,1181149.987833071,1181149.987833071
1833,1020000.0,1094994.8688663475,1072496.4082064433,1082019.372001463,1063413.560401024
1834,,1067460.4889659642,1067460.4889659642,1087392.4234164744,1087392.4234164744
1835,215000.0,270878.9368210102,254115.25577470713,268128.21498526155,252189.75048968307
1836,350000.0,306758.7784475278,319731.14491326944,310265.0745657499,322185.5521960249
1837,,1787071.4426368244,1787071.4426368244,1661353.9333876108,1661353.9333876108
1838,539500.0,373087.789449855,423011.45261489844,367579.92007385206,419155.94405169645
