Id,preco,fold,base,xgb_raw,lgb_raw,cat_raw,media_arvores_raw,media_tres_raw
2237,900000.0,3,617059.3955180289,685805.7379722595,748832.4911643364,576221.1115967677,717319.114568298,670286.4469111213
2238,260000.0,1,319299.16187089594,326648.0565071106,328330.7635810991,354763.0857932704,327489.41004410485,336580.6352938267
2239,398000.0,1,254725.9797834488,315802.127122879,309783.5541352323,263213.36013195955,312792.84062905563,296266.3471300236
2240,1150000.0,1,811020.4797248706,816314.5017623901,832479.7711334245,822432.1808965622,824397.1364479073,823742.1512641256
2241,780000.0,5,638725.4923876092,647411.4706516266,650783.23944429,631880.2768665677,649097.3550479583,643358.3289874947
2242,540000.0,5,627031.9857171398,643434.3268871307,641165.2653460593,620226.8019071068,642299.796116595,634942.131380099
2243,750000.0,3,695968.6496761572,705686.411857605,700990.254947915,726758.0833368951,703338.33340276,711144.9167141384
2244,790000.0,4,782494.9665649754,880892.813205719,952949.5707782168,702388.340872727,916921.1919919678,845410.2416188875
2245,265000.0,2,208758.51911679297,207897.3352909088,206907.10416511312,225578.63968465297,207402.21972801097,213461.02638022497
2246,550000.0,2,620717.316846275,623941.7195320129,598123.1714088685,629435.8435284582,611032.4454704407,617166.9114897798
2247,630000.0,2,520675.88045060425,553891.5395736694,579671.0378096303,512706.93982023885,566781.2886916499,548756.5057345129
2248,290000.0,5,366531.17422947066,377189.2464160919,371219.4697262198,374296.4876871906,374204.35807115585,374235.0679431674
2249,165000.0,5,192580.3088389468,247573.49491119385,231442.19125846986,161296.35565649005,239507.84308483184,213437.34727538459
2250,750000.0,4,819304.1366941181,855336.8850231171,859943.1146801854,836411.181978854,857639.9998516513,850563.7272273855
2251,550000.0,2,549584.2450535626,552023.6487194061,550882.1053929551,538955.3594689737,551452.8770561806,547287.037860445
2252,761000.0,1,600488.7553609327,614034.7321033478,627811.4780561181,596249.4713736929,620923.105079733,612698.560511053
2253,420000.0,5,357578.13061606407,366514.8317813873,347273.4790140883,384526.0010158633,356894.1553977378,366104.77060377965
2254,630000.0,1,510114.1727032269,556756.4368247986,563116.0666824435,506354.17932137416,559936.251753621,542075.5609428721
2255,450000.0,5,346924.3785870891,341362.22863197327,345811.57513931,345781.784075296,343586.9018856416,344318.5292821931
2256,635000.0,2,621823.3156442741,626379.3559074402,636328.5418285079,586385.397061682,631353.9488679741,616364.43159921
2257,650000.0,2,608854.3180618187,595834.0764045715,599847.5378878004,559080.6301394497,597840.807146186,584920.7481439406
2258,270000.0,2,323011.02705352416,333048.88796806335,332679.50462005317,313022.9781678424,332864.19629405823,326250.4569186529
2259,1003680.0,2,886785.9589050588,907126.2148895264,900125.2663127515,883944.4087692037,903625.7406011389,897065.2966571605
2260,1300000.0,5,1222688.6420890386,1166718.213558197,1110550.5451161335,1310208.9463785673,1138634.3793371653,1195825.9016842993
2261,350000.0,3,353671.2596626041,355449.99730587006,354058.88152949355,350652.63589107554,354754.4394176818,353387.1715754797
2262,280000.0,5,294587.8110512557,296372.6222515106,300266.61125557823,302321.5783638665,298319.6167535444,299653.6039569851
2263,850000.0,2,965149.7302080718,1013824.9397277832,992384.1854749304,1105629.9530217105,1003104.5626013568,1037279.6927414747
2264,750000.0,2,790680.8784391545,734412.6105308533,735181.0592619904,805771.9418278908,734796.8348964218,758455.2038735781
2265,900000.0,4,810496.1246815202,782145.1425552368,787884.5703078907,771071.9646001392,785014.8564315637,780367.2258210889
2266,1200000.0,2,1157576.6463825358,1231060.4166984558,1231354.8330488019,1186070.6331115244,1231207.6248736288,1216161.9609529274
2267,340000.0,2,344996.43357403704,349423.885345459,345932.7719432429,352448.72659793514,347678.3286443509,349268.4612955456
2268,1900000.0,2,963023.4071812746,947871.9234466553,1053565.933074494,957056.9041684245,1000718.9282605746,986164.9202298579
2269,870000.0,3,1210395.7328337943,1372540.831565857,1184716.5439429975,1205020.3353653133,1278628.687754427,1254092.570291389
2270,320000.0,1,314251.2552461296,326518.86343955994,361891.66152767476,272157.04222101375,344205.26248361735,320189.1890627495
2271,735000.0,4,1168140.9341716734,1306145.191192627,1122573.3114115444,1250130.0512902755,1214359.2513020858,1226282.851298149
2272,289000.0,2,319014.98237922776,326499.8334646225,325298.2525798661,319859.75013252674,325899.0430222443,323885.94539233844
2273,590000.0,4,457276.7772562685,493298.00593852997,481751.74678286846,494481.64958962426,487524.8763606992,489843.8007703409
2274,330000.0,1,389453.31145562447,396039.0496826172,388040.93173691316,387569.08685029735,392039.9907097652,390549.6894232759
2275,325000.0,3,521245.7101959182,528389.3346786499,446437.2647119973,601213.5177123345,487413.29969532357,525346.7057009939
2276,545000.0,3,568594.7036812945,571428.3341884613,575703.9606541151,563439.5094244427,573566.1474212882,570190.6014223397
2277,450000.0,4,403195.4716419962,441231.4122915268,443302.5741611876,400335.0079321389,442266.99322635715,428289.66479495104
2278,390000.0,2,401750.88216044114,425431.6929101944,434470.6980720602,378634.5671499637,429951.1954911273,412845.65271073946
2279,1598000.0,1,1118533.8127332907,1139267.5828933716,1145077.121204724,1133069.2272574976,1142172.3520490478,1139137.977118531
2280,680000.0,5,823292.5457648335,846965.0149345398,822923.17278106,891865.5598750598,834944.0938577999,853917.9158635532
2281,350000.0,3,354158.503828994,357059.0913295746,352121.7791188817,366441.66067870765,354590.43522422813,358540.84370905464
2282,1400000.0,3,933092.1026346906,958531.2604904175,930134.445309409,908098.9994549123,944332.8528999132,932254.9017515796
2283,490000.0,2,481437.227728852,458292.72270202637,566279.851554616,510598.7457392908,512286.2871283212,511723.7733319777
2284,350000.0,4,365370.5084331747,366743.2358264923,371435.9470663243,376190.5547780747,369089.5914464083,371456.5792236304
2285,496000.0,4,414579.7286278035,427086.67294979095,426348.4805785985,399252.3273894995,426717.57676419476,417562.4936392964
2286,499000.0,2,425813.8035264152,425150.39026737213,428012.86331008596,436804.9432880443,426581.62678872905,429989.39895516745
2287,680000.0,1,516346.168829969,529233.8132858276,535896.0335195372,512682.96913935087,532564.9234026824,525937.6053149052
2288,880000.0,3,893313.4519444497,945110.7382774353,906932.735304546,990010.3135371038,926021.7367909907,947351.2623730283
2289,170000.0,1,244925.97176162543,224496.18577957153,231555.028955609,276433.7811647786,228025.60736759027,244161.66529998637
2290,700000.0,1,791047.3056661417,750213.0510807037,725462.1208044284,814985.0851819058,737837.585942566,763553.4190223459
2291,1140000.0,1,836039.0604022496,772634.9830627441,749335.4834792989,903910.1458655761,760985.2332710215,808626.8708025398
2292,450000.0,4,343750.6761430146,348033.45799446106,353628.1731000416,314169.5167173761,350830.8155472513,338610.3826039596
2293,1600000.0,2,1250003.844651261,1265955.090522766,1324271.2711340035,1306144.5211527185,1295113.1808283848,1298790.2942698293
2294,320000.0,4,300722.5886433739,302665.185379982,297210.4085475659,318456.60647484363,299937.79696377396,306110.73346746387
2295,340000.0,2,346430.10916776286,415505.5284500122,439780.6900551765,369049.40647133155,427643.10925259435,408111.8749921734
2296,285000.0,1,333386.99951642816,337148.9644050598,334023.3318700314,345334.14094946027,335586.1481375456,338835.4790748505
2297,480000.0,1,351138.8933432179,354334.14578437805,361706.06053901016,356032.02829894656,358020.10316169413,357357.4115407783
2298,850000.0,1,1018225.1126199316,1066217.303276062,1082324.1996360759,1038951.9642879135,1074270.7514560688,1062497.822400017
2299,320000.0,2,234613.45764789323,239401.00073814392,239020.6780540564,231556.51411010837,239210.83939610014,236659.39763410288
2300,650000.0,3,589855.7989470178,587927.7467727661,585297.798986618,585924.3568912093,586612.772879692,586383.3008835311
2301,750000.0,5,633497.8431356226,650118.070602417,644915.0831239419,619454.9527200285,647516.5768631794,638162.7021487957
2302,400000.0,5,419284.2176404625,415809.0651035309,438236.02845399437,391371.9498539746,427022.5467787626,415139.01447049994
2303,450000.0,3,309926.4985917689,343616.6048049927,339952.9300100377,317417.17619415367,341784.7674075152,333662.2370030614
2304,438000.0,3,312096.0518942513,350017.9648399353,332606.5159551962,291057.481244036,341312.24039756577,324560.65401305584
2305,590000.0,1,677397.9360939745,724754.810333252,687768.3607113071,662715.6812876347,706261.5855222796,691746.2841107313
2306,535000.0,4,435077.9131198786,447871.8340396881,446376.05442194524,405690.48240515316,447123.9442308167,433312.79028892884
2307,230000.0,3,288984.06249627605,294819.59342956543,286505.4634679781,303811.57718044973,290662.5284487718,295045.54469266447
2308,1000000.0,1,455335.3831206137,523960.7095718384,532718.047000995,461435.31750085996,528339.3782864166,506038.0246912311
2309,260000.0,1,337334.45500023325,413122.2367286682,387073.4491536778,353614.5915191668,400097.842941173,384603.4258005042
2310,620000.0,4,449869.2811574988,460674.2262840271,458652.5998941733,460417.41737812234,459663.4130891002,459914.74785210757
2311,1000000.0,4,1284369.7985096865,1374771.0967063904,1382752.3693421842,1344057.9109112122,1378761.7330242873,1367193.792319929
2312,400000.0,4,355826.5758128934,358309.1187477112,356137.5587849434,364529.84483382606,357223.3387663273,359658.84078882687
2313,870000.0,3,944989.0593946328,944008.2919597626,951431.0233742897,984208.7156791855,947719.6576670262,959882.6770044126
2314,530000.0,1,545972.1494828839,545665.4510498047,556065.3303813091,539967.2277646274,550865.3907155569,547232.6697319137
2315,500000.0,1,455460.8821966294,463481.51564598083,454497.60671953653,455512.77274265356,458989.56118275865,457830.6317027236
2316,1350000.0,4,1927024.43593128,1515331.745147705,1623499.0869068853,1692789.6692779534,1569415.4160272952,1610540.167110848
2317,300000.0,4,283217.5805245491,305255.8898925781,307445.7046877128,280228.97244582284,306350.7972901454,297643.5223420379
2318,980000.0,1,1116739.3889755546,1138317.1291351318,1149463.6923472863,1118547.3519351697,1143890.410741209,1135442.7244725293
2319,700000.0,5,508796.7206109376,509722.59044647217,527430.0409256344,508512.83107865776,518576.3156860533,515221.8208169215
2320,350000.0,5,260153.4723789269,307694.07749176025,317838.949362914,268687.3267452483,312766.51342733717,298073.4511999742
2321,435000.0,2,486726.73702573136,493758.993268013,493057.18091847806,502246.0241489408,493408.08709324553,496354.0661118107
2322,1000000.0,1,889606.6675742461,912947.7143287659,918345.0312643236,888397.3102907006,915646.3727965448,906563.3519612635
2323,620000.0,3,511723.6486026869,524420.717716217,532643.7292340599,514813.82462900906,528532.2234751384,523959.42385976197
2324,250000.0,2,273338.6101624683,303390.7115459442,288923.7643688587,266786.6136596214,296157.23795740143,286367.02985814144
2325,680000.0,2,585048.4601210622,565738.2607460022,582752.7884254544,565831.5205006211,574245.5245857283,571440.8565573592
2326,390000.0,4,351313.19424767554,350735.1875305176,353989.85951491626,365834.0381021505,352362.52352271695,356853.0283825281
2327,472900.0,4,448367.9475759068,446332.154750824,448041.5462926714,442246.09890733764,447186.8505217477,445539.93331694434
2328,1200000.0,2,1022412.6781700609,1002071.2614059448,1081592.181530941,1093738.504761813,1041831.7214684429,1059133.982566233
2329,320000.0,4,230074.2678736336,267267.97223091125,244830.66620711604,231084.07349666272,256049.31921901365,247727.57064489668
2330,630000.0,2,605307.7780591301,611803.4262657166,615004.2031545972,593684.3838719577,613403.8147101569,606830.6710974238
2331,1300000.0,2,1182014.8864190993,1304401.0400772095,1330103.487690179,1068250.4774100005,1317252.263883694,1234251.668392463
2332,780000.0,2,819029.0711271267,889093.279838562,868926.5777735884,846152.8564363443,879009.9288060751,868057.5713494982
2333,430000.0,5,306703.3986636972,343856.0962677002,332392.19011307525,303507.7149539003,338124.14319038775,326585.3337782253
2334,510000.0,4,476387.17721546267,476134.3782424927,474805.588251633,486893.13966493786,475469.98324706283,479277.7020530212
2335,700000.0,5,820267.961801789,838310.8377456665,829910.8589981612,830930.2828303162,834110.8483719139,833050.659858048
2336,175000.0,5,224820.05952631828,217461.52639389038,227577.52644784132,220843.44144977644,222519.52642086585,221960.8314305027
2337,650000.0,5,581258.6709044712,590957.2629928589,586914.6944672272,560031.2883387271,588935.978730043,579301.0819329377
2338,430000.0,4,287435.4399722045,290839.8662805557,293838.5418020651,307381.2217704882,292339.2040413104,297353.2099510363
2339,210000.0,4,218500.48131297168,227839.857339859,245363.98427108346,240022.3974169357,236601.92080547125,237742.07967595942
2340,400000.0,3,407520.7630194823,478310.10818481445,500111.2866430817,403458.801938188,489210.6974139481,460626.73225536133
2341,320000.0,4,205910.7139329445,233781.23342990875,246187.48149988873,210802.94684587643,239984.35746489873,230257.2205918913
2342,1600000.0,2,1260402.0309780063,1306957.3640823364,1333108.0805584898,1267795.1286331112,1320032.7223204132,1302620.1910913126
2343,915000.0,3,940789.4096085556,1008048.1934547424,991109.1490772297,955080.1432439003,999578.671265986,984745.8285919573
2344,670000.0,3,558431.2469459771,577323.1387138367,570108.6607497019,556236.3834495804,573715.8997317692,567889.394304373
2345,550000.0,4,618609.4382674628,816666.7222976685,835842.2129724021,611132.3173397068,826254.4676350353,754547.0842032591
2346,797000.0,2,838763.1878063745,883803.3080101013,873679.0148112486,853818.806456766,878741.1614106749,870433.7097593719
2347,1750000.0,3,1244781.4776907514,1266590.1184082031,1264356.2273379583,1328457.286136974,1265473.1728730807,1286467.8772943786
2348,525000.0,4,772150.4466592609,851940.9251213074,854700.1528047451,811601.341435241,853320.5389630263,839414.1397870978
2349,380000.0,3,354995.3093249082,361193.62711906433,359171.3291167267,372917.5407937496,360182.47811789555,364427.4990098469
2350,5500000.0,1,3014864.357773867,2764749.050140381,3123185.3374451585,2762567.946350303,2943967.1937927697,2883500.777978614
2351,495000.0,1,470066.45580603473,472819.2985057831,467426.02440815244,479555.4573601369,470122.66145696776,473266.92675802414
2352,360000.0,3,359653.6234425692,360172.34313488007,365264.10278161266,351369.69161273446,362718.22295824636,358935.37917640904
2353,280000.0,2,252792.7438550644,264138.0727291107,270776.38215046533,245862.19786773395,267457.22743978805,260258.88424910334
2354,950000.0,1,1134987.6761714856,1097416.114807129,1076685.3107648948,1109173.7482523676,1087050.7127860119,1094425.0579414638
2355,540000.0,4,511666.82333804993,515259.8023414612,516737.29788914835,535788.9749989207,515998.55011530477,522595.3584098434
2356,160000.0,1,188640.91024574373,232548.2964515686,225063.5102061284,173747.50094382965,228805.9033288485,210453.1025338422
2357,260000.0,5,274530.0747983795,263638.1983757019,283681.52928566094,311971.1371986567,273659.8638306814,286430.2882866732
