Id,rank_preco_pipeline,selecionado_top05,pipeline_atual_21_19,especialista_caro,diferenca_especialista_pipeline,previsao_w050,previsao_w100
296,1048,0,503984.8390251556,978017.6465710704,474032.80754591484,503984.8390251556,503984.8390251556
297,281,0,1087557.667492845,1260704.3196559737,173146.6521631286,1087557.667492845,1087557.667492845
298,1238,0,416284.1548332581,1082793.5966494835,666509.4418162254,416284.1548332581,416284.1548332581
299,681,0,683730.2961087957,1083133.439777498,399403.1436687022,683730.2961087957,683730.2961087957
300,528,0,814914.4235461241,1310313.0846330237,495398.6610868996,814914.4235461241,814914.4235461241
301,592,0,759336.8785792284,888380.6881279707,129043.80954874225,759336.8785792284,759336.8785792284
302,1525,0,354547.85855049087,717957.4318552383,363409.5733047474,354547.85855049087,354547.85855049087
303,960,0,535635.9014167801,762217.1253202439,226581.2239034638,535635.9014167801,535635.9014167801
304,1503,0,357126.3056856997,693593.5299069188,336467.2242212191,357126.3056856997,357126.3056856997
305,1697,0,312876.42420573113,679806.2595603769,366929.83535464574,312876.42420573113,312876.42420573113
306,1777,0,282871.4291872654,680163.909515989,397292.4803287236,282871.4291872654,282871.4291872654
307,896,0,553744.1070854366,875314.3806272142,321570.2735417776,553744.1070854366,553744.1070854366
308,1334,0,390699.9147513647,983141.3293529744,592441.4146016098,390699.9147513647,390699.9147513647
309,764,0,609395.1075765468,826782.4071981639,217387.29962161707,609395.1075765468,609395.1075765468
310,1942,0,206805.82191089093,966261.2358579418,759455.4139470509,206805.82191089093,206805.82191089093
311,124,0,1337012.7808756367,1565570.2502065871,228557.4693309504,1337012.7808756367,1337012.7808756367
312,177,0,1252573.5463679745,1609021.2493451417,356447.7029771672,1252573.5463679745,1252573.5463679745
313,1289,0,402166.9277786807,938015.1392406592,535848.2114619785,402166.9277786807,402166.9277786807
314,1479,0,362097.87550789706,742258.9020523024,380161.0265444053,362097.87550789706,362097.87550789706
315,226,0,1163558.005207238,1453940.1257748196,290382.1205675816,1163558.005207238,1163558.005207238
316,138,0,1311490.7461223258,1307800.2799699784,-3690.4661523473915,1311490.7461223258,1311490.7461223258
317,334,0,1022276.1170588468,1128606.0128130517,106329.89575420495,1022276.1170588468,1022276.1170588468
318,1272,0,406230.7323823367,717598.8572925045,311368.1249101678,406230.7323823367,406230.7323823367
319,1336,0,390582.00390090654,1002522.9949908986,611940.9910899921,390582.00390090654,390582.00390090654
320,1693,0,313644.7710972331,687132.3795658537,373487.60846862063,313644.7710972331,313644.7710972331
321,77,1,1587760.307974213,1601272.0553486208,13511.747374407714,1594516.1816614168,1601272.0553486208
322,449,0,880895.6925444248,1319582.19030153,438686.4977571053,880895.6925444248,880895.6925444248
323,1277,0,404478.5829447305,950023.781873812,545545.1989290814,404478.5829447305,404478.5829447305
324,1839,0,259306.4713266071,928688.0913179287,669381.6199913216,259306.4713266071,259306.4713266071
325,846,0,571564.3255528804,999508.0764498684,427943.750896988,571564.3255528804,571564.3255528804
326,1222,0,420762.5612466626,724391.0591619326,303628.49791527,420762.5612466626,420762.5612466626
327,64,1,1668690.0992210582,1966998.326490929,298308.2272698707,1817844.2128559935,1966998.326490929
328,346,0,1004143.4525576644,1164504.342870992,160360.89031332755,1004143.4525576644,1004143.4525576644
329,1323,0,393149.933509272,723433.1876709583,330283.25416168635,393149.933509272,393149.933509272
330,558,0,781641.4565130493,909823.6490810416,128182.19256799226,781641.4565130493,781641.4565130493
331,1555,0,349359.9679053759,989072.3122010492,639712.3442956733,349359.9679053759,349359.9679053759
332,849,0,568792.4311422686,982771.3285687444,413978.89742647577,568792.4311422686,568792.4311422686
333,479,0,858804.8298650364,1275494.3521812677,416689.5223162313,858804.8298650364,858804.8298650364
334,133,0,1322040.9962458266,1388377.705540246,66336.7092944195,1322040.9962458266,1322040.9962458266
335,1069,0,491979.3201427645,767227.691599736,275248.3714569715,491979.3201427645,491979.3201427645
336,1816,0,267352.7385206507,631600.2630973129,364247.52457666217,267352.7385206507,267352.7385206507
337,1166,0,442695.5371308397,1002442.5519308492,559747.0148000096,442695.5371308397,442695.5371308397
338,410,0,911167.7440068844,1258920.6053464578,347752.8613395734,911167.7440068844,911167.7440068844
339,1171,0,440122.51029492606,744190.4635588581,304067.9532639321,440122.51029492606,440122.51029492606
340,1214,0,423929.1479121329,718786.212843249,294857.06493111607,423929.1479121329,423929.1479121329
341,310,0,1040666.3806937994,1129004.1214369556,88337.74074315629,1040666.3806937994,1040666.3806937994
342,354,0,992812.0559872856,1239325.3349084936,246513.278921208,992812.0559872856,992812.0559872856
343,219,0,1177454.650093695,1245879.679206993,68425.02911329805,1177454.650093695,1177454.650093695
344,498,0,841238.6488635038,1331270.7559885336,490032.1071250298,841238.6488635038,841238.6488635038
345,785,0,601913.4351096381,1260508.1571419244,658594.7220322862,601913.4351096381,601913.4351096381
346,1120,0,468568.4836483676,1234255.7149354888,765687.2312871212,468568.4836483676,468568.4836483676
347,657,0,705255.0379546547,822276.4025698558,117021.36461520114,705255.0379546547,705255.0379546547
348,1027,0,511220.1374632147,809522.5338025127,298302.396339298,511220.1374632147,511220.1374632147
349,241,0,1149606.9913584692,1203621.8881373715,54014.89677890227,1149606.9913584692,1149606.9913584692
350,1332,0,391516.3200567165,728456.152349548,336939.83229283144,391516.3200567165,391516.3200567165
351,272,0,1103167.9975097724,1241759.2538541218,138591.25634434936,1103167.9975097724,1103167.9975097724
352,1035,0,507018.9321712985,816368.8540582955,309349.921886997,507018.9321712985,507018.9321712985
353,268,0,1105276.009068572,1051652.0566133868,-53623.95245518512,1105276.009068572,1105276.009068572
354,1364,0,385346.42952643824,706573.7448452814,321227.3153188431,385346.42952643824,385346.42952643824
355,755,0,617781.054755996,836700.5425930242,218919.48783702822,617781.054755996,617781.054755996
356,1142,0,453663.0851878634,1021343.7612055886,567680.6760177251,453663.0851878634,453663.0851878634
357,406,0,923321.98548657,1242662.380940045,319340.39545347495,923321.98548657,923321.98548657
358,1652,0,325276.3785146864,1002618.401755395,677342.0232407085,325276.3785146864,325276.3785146864
359,577,0,770368.0723490315,1062995.643972815,292627.57162378356,770368.0723490315,770368.0723490315
360,1589,0,342711.94079203845,722766.866072924,380054.92528088554,342711.94079203845,342711.94079203845
361,424,0,901220.9623674531,1091948.2447713742,190727.282403921,901220.9623674531,901220.9623674531
362,1890,0,241996.2774574145,961250.774762776,719254.4973053616,241996.2774574145,241996.2774574145
363,1627,0,335580.3229170505,714591.7560156176,379011.4330985671,335580.3229170505,335580.3229170505
364,1290,0,402036.9545007916,806150.4797620951,404113.5252613035,402036.9545007916,402036.9545007916
365,447,0,881871.8035406393,1098601.96230158,216730.15876094066,881871.8035406393,881871.8035406393
366,308,0,1043565.0096020136,1189374.316555319,145809.30695330526,1043565.0096020136,1043565.0096020136
367,1855,0,253419.20271093195,644885.2067280692,391466.0040171373,253419.20271093195,253419.20271093195
368,104,0,1449933.3951996423,1438641.7526109004,-11291.642588741845,1449933.3951996423,1449933.3951996423
369,85,1,1528800.089208461,1668633.9985793708,139833.90937090968,1598717.043893916,1668633.9985793708
370,1617,0,337106.62370183354,995857.3148156255,658750.691113792,337106.62370183354,337106.62370183354
371,1521,0,355191.30314634345,1085692.3817818265,730501.078635483,355191.30314634345,355191.30314634345
372,651,0,706993.016666186,990319.3642043716,283326.34753818554,706993.016666186,706993.016666186
373,175,0,1252895.331787954,1307760.8722855616,54865.54049760755,1252895.331787954,1252895.331787954
374,534,0,810176.4674187617,1018143.7447159094,207967.27729714767,810176.4674187617,810176.4674187617
375,27,1,2347159.440802491,2525497.8893884383,178338.4485859475,2436328.6650954643,2525497.8893884383
376,1649,0,325613.96835330216,1031302.2691674054,705688.3008141033,325613.96835330216,325613.96835330216
377,1193,0,431147.2977695126,733079.3426756993,301932.0449061867,431147.2977695126,431147.2977695126
378,495,0,842359.5778300099,1162876.1557301562,320516.57790014637,842359.5778300099,842359.5778300099
379,933,0,543447.6292992762,1006543.5898179268,463095.9605186506,543447.6292992762,543447.6292992762
380,1018,0,515697.7830186124,766018.0266518047,250320.24363319227,515697.7830186124,515697.7830186124
381,1675,0,319007.48867669486,697693.109093583,378685.6204168881,319007.48867669486,319007.48867669486
382,1052,0,502571.7287279733,1021424.0471845284,518852.31845655513,502571.7287279733,502571.7287279733
383,639,0,716957.7131800234,1116738.5092307313,399780.7960507079,716957.7131800234,716957.7131800234
384,814,0,585200.8247501384,1063123.934580783,477923.10983064445,585200.8247501384,585200.8247501384
385,1107,0,476063.6361070059,1077891.858825369,601828.2227183632,476063.6361070059,476063.6361070059
386,398,0,929257.3451937176,1176383.5424454666,247126.197251749,929257.3451937176,929257.3451937176
387,227,0,1160670.2018656794,1331238.9896348864,170568.78776920703,1160670.2018656794,1160670.2018656794
388,1569,0,345882.5883844845,685453.8157664667,339571.22738198214,345882.5883844845,345882.5883844845
389,520,0,824338.804187123,921364.028846286,97025.22465916304,824338.804187123,824338.804187123
390,1066,0,494852.7509295781,1072820.3414463955,577967.5905168174,494852.7509295781,494852.7509295781
391,1243,0,414928.8031579312,780599.7647158196,365670.9615578884,414928.8031579312,414928.8031579312
392,585,0,765707.945252974,1244331.6711279924,478623.7258750184,765707.945252974,765707.945252974
393,923,0,546120.4949101936,784816.1118293777,238695.6169191841,546120.4949101936,546120.4949101936
394,1480,0,362097.87550789706,742258.9020523024,380161.0265444053,362097.87550789706,362097.87550789706
395,1586,0,342880.31348394434,685211.954044216,342331.6405602716,342880.31348394434,342880.31348394434
396,1235,0,417903.979138253,733390.4462874635,315486.4671492105,417903.979138253,417903.979138253
397,1144,0,453046.0837272512,936560.557227564,483514.47350031283,453046.0837272512,453046.0837272512
398,809,0,585818.0459995742,862947.3923214778,277129.3463219035,585818.0459995742,585818.0459995742
399,733,0,640393.8398540132,873516.5337856996,233122.69393168646,640393.8398540132,640393.8398540132
400,807,0,587156.0719586912,984736.605016442,397580.5330577508,587156.0719586912,587156.0719586912
401,1343,0,388564.7197246546,731185.0073946918,342620.2876700372,388564.7197246546,388564.7197246546
402,1096,0,480817.5743199874,860738.2087340148,379920.6344140274,480817.5743199874,480817.5743199874
403,1353,0,386337.0311980985,734554.6361895477,348217.6049914492,386337.0311980985,386337.0311980985
404,579,0,769841.6332083083,1073647.9066575216,303806.27344921336,769841.6332083083,769841.6332083083
405,140,0,1310961.817133092,1624953.9954960754,313992.1783629833,1310961.817133092,1310961.817133092
406,1640,0,328321.28913038294,713649.5397101989,385328.25057981594,328321.28913038294,328321.28913038294
407,907,0,551391.507558044,748801.0889881861,197409.58143014205,551391.507558044,551391.507558044
408,454,0,879068.9163065633,1003620.4967152352,124551.58040867187,879068.9163065633,879068.9163065633
409,1007,0,521508.1030408739,728115.6838879882,206607.58084711432,521508.1030408739,521508.1030408739
410,1086,0,485796.22272203694,934789.7875129104,448993.5647908735,485796.22272203694,485796.22272203694
411,1734,0,299935.1210549296,689720.2025379244,389785.0814829948,299935.1210549296,299935.1210549296
412,1856,0,253411.56843516845,979794.6676824706,726383.0992473022,253411.56843516845,253411.56843516845
413,1292,0,401553.79055133206,915760.720026166,514206.9294748339,401553.79055133206,401553.79055133206
414,1159,0,444455.6551415807,1038105.8483103594,593650.1931687787,444455.6551415807,444455.6551415807
415,810,0,585665.8227716077,856905.0203877236,271239.1976161159,585665.8227716077,585665.8227716077
416,737,0,637291.8180041428,870108.1370746439,232816.31907050102,637291.8180041428,637291.8180041428
417,1227,0,420138.1605596715,954082.9516708284,533944.7911111568,420138.1605596715,420138.1605596715
418,1527,0,354277.8814018131,683529.7547500975,329251.8733482844,354277.8814018131,354277.8814018131
419,1783,0,280713.4878276019,1006481.285883242,725767.7980556402,280713.4878276019,280713.4878276019
420,1153,0,449148.23179597006,1041358.9098532682,592210.6780572981,449148.23179597006,449148.23179597006
421,1291,0,401745.37496069673,994778.0335022872,593032.6585415904,401745.37496069673,401745.37496069673
422,1811,0,269434.1116872845,990073.2525564196,720639.140869135,269434.1116872845,269434.1116872845
423,1833,0,260652.09029306303,646932.4016568819,386280.3113638189,260652.09029306303,260652.09029306303
424,1849,0,256145.69060935892,644418.6560085352,388272.96539917623,256145.69060935892,256145.69060935892
425,776,0,605293.5664298848,1087095.8934749104,481802.32704502565,605293.5664298848,605293.5664298848
426,451,0,879531.8658964129,1072064.692842729,192532.82694631605,879531.8658964129,879531.8658964129
427,353,0,997414.2633234314,1131526.9535265595,134112.69020312815,997414.2633234314,997414.2633234314
428,44,1,2022224.58893082,2642819.251518918,620594.6625880981,2332521.920224869,2642819.251518918
429,1474,0,363562.310275454,717348.9601099734,353786.6498345194,363562.310275454,363562.310275454
430,1901,0,236307.10279530365,967044.065429476,730736.9626341723,236307.10279530365,236307.10279530365
431,1739,0,298605.2514374815,702132.6719011153,403527.42046363384,298605.2514374815,298605.2514374815
432,343,0,1011724.6611040668,1119858.1560669837,108133.49496291694,1011724.6611040668,1011724.6611040668
433,1950,0,200293.6628853144,973737.1635417918,773443.5006564774,200293.6628853144,200293.6628853144
434,280,0,1089526.6236520377,1339377.8545286534,249851.23087661574,1089526.6236520377,1089526.6236520377
435,1064,0,497189.173398392,1138620.6222794342,641431.4488810422,497189.173398392,497189.173398392
436,95,1,1485897.7939969297,1422274.0060901863,-63623.78790674335,1454085.9000435579,1422274.0060901863
437,173,0,1256752.237752947,1320012.44960115,63260.21184820286,1256752.237752947,1256752.237752947
438,1660,0,322793.0605916827,782648.7486536712,459855.68806198856,322793.0605916827,322793.0605916827
439,1954,0,196435.7576596297,992384.5037436982,795948.7460840686,196435.7576596297,196435.7576596297
440,696,0,669531.1246269611,1041500.0857543608,371968.9611273997,669531.1246269611,669531.1246269611
441,1546,0,350464.75744108134,932426.9571564564,581962.1997153751,350464.75744108134,350464.75744108134
442,1825,0,263109.236370755,645314.345810386,382205.109439631,263109.236370755,263109.236370755
443,1249,0,412431.5554146126,1008519.0364987338,596087.4810841212,412431.5554146126,412431.5554146126
