Id,preco,fold,xgb_bruto,lgb_bruto,previsao_correspondencia,especialista_caros_calibrado_cf
2366,780000.0,1,1027396.6789245604,1235030.8442536804,,1099664.6557998376
2367,1100000.0,1,1194208.6219787598,1262247.9056292635,,1208127.3160467774
2368,1150000.0,2,1097935.1997375488,1130889.6095789657,1000000.0,1055515.5595535086
2369,1118000.0,3,1101994.276046753,1131625.8029996585,1106500.0,1110102.8297932064
2370,261000.0,3,965085.0296020508,991882.667834228,298493.5,664779.9456016767
2371,800000.0,1,954149.603843689,970591.46000518,,977231.9512304524
2372,650000.0,3,924329.9961090088,957014.816498484,,947460.9911420224
2373,395000.0,1,960507.9889297484,1103364.867403867,,1020332.220381551
2374,580000.0,3,904450.535774231,921856.041439174,595000.0,776507.2278824942
2375,1200000.0,5,986488.8787269592,933582.1799025858,,979301.9793774849
2376,900000.0,1,1191561.579704285,1144255.9407160326,,1172415.5897343291
2377,1450000.0,4,1206636.5480422974,1229417.7249162318,,1213497.7046435396
2378,710000.0,3,898919.6419715881,1024681.0900812144,740000.0,856714.3155825997
2379,425000.0,5,946257.710456848,996351.284179,595000.0,810753.2862089747
2380,640000.0,3,933206.021785736,930538.7370101768,,946669.4592313915
2381,1100000.0,2,1171758.0556869507,1198744.3210838211,,1165541.4284214221
2382,291000.0,3,966242.3133850098,955933.4850286294,,975583.3053183728
2383,270000.0,3,890277.9817581177,962393.5004859262,,925721.0774641326
2384,180000.0,5,920185.0295066832,981280.211322826,340000.0,685768.0042055078
2385,790000.0,4,1070308.0892562866,1129301.185310786,,1095475.3314619453
2386,375682.0,2,936424.970626831,1099092.9112158814,,984700.7560847424
2387,495000.0,1,898409.6646308899,1114798.5191436133,,985646.0325922029
2388,250000.0,5,927830.8749198914,1023051.118078022,445000.0,742512.7911856557
2389,800000.0,3,1208370.6855773926,1218613.5906817028,,1204746.942865588
2390,510000.0,4,1000759.482383728,1047408.1692767192,512500.0,816846.2239889805
2391,1500000.0,5,1655494.4515228271,1758702.3018249697,,1626509.3282730563
2392,1700000.0,3,1262975.0967025757,1334585.7803547345,,1270141.6005045038
2393,600000.0,1,1008936.5243911744,974209.2626698214,,1011913.2046469473
2394,275000.0,4,980121.374130249,975920.9137995356,250000.0,683648.2815442368
2395,400000.0,5,901124.6562004088,1058265.8515839414,,958573.4591374069
2396,710000.0,2,909015.8939361572,1095086.0634910108,700000.0,851626.6886800531
2397,259800.0,2,899893.4626579285,1130878.758045487,177000.0,608900.796317907
2398,700000.0,4,1100679.874420166,1089478.359449149,961000.0,1048362.5830243434
2399,1300000.0,3,1788814.902305603,1771477.569765874,,1721644.4073969868
2400,767000.0,4,992788.791656494,974389.418608476,845000.0,941747.3974302957
2401,265000.0,4,1001937.6277923584,1053556.5942289224,,1029315.690069241
2402,319000.0,1,915201.1871337892,1116520.4727086695,,996461.0129027506
2403,530000.0,3,961579.6208381652,959492.6051252588,500000.0,755911.7014880417
2404,320000.0,5,926030.7550430298,1019848.1137205986,,964057.5929564242
2406,700000.0,4,968610.5847358704,1066463.982388948,710000.0,893176.3457739899
2407,1289924.0,3,1349566.93649292,1233542.6637615669,,1302049.8356126132
2408,1500000.0,3,1618539.9293899536,1690915.742278973,1380000.0,1475602.0815398628
2409,1050000.0,2,1400730.4906845093,1355587.322743592,1000000.0,1180775.6469949305
2410,1200000.0,4,1103760.123252869,1151420.050522696,,1123890.617149041
2411,475000.0,1,955017.387866974,1043256.9819783748,,999245.997408605
2412,1650000.0,2,1229187.1309280396,1299984.438377513,,1224119.4615326007
2413,580000.0,5,956199.6459960938,1016508.0136456063,,982706.8954096026
2414,530000.0,2,921934.5450401306,984403.3570143476,,951544.3587306652
2415,300930.0,1,941923.3202934264,1145553.1060069664,300000.0,693689.611333702
2416,360000.0,1,954984.3668937684,1061218.0860770089,339190.0,703449.4049894362
2417,520000.0,1,972533.5240364076,1023252.912586367,,1004079.1952432626
2418,1100000.0,5,1429366.8270111084,1400508.2022683993,1179900.0,1286977.0577748143
2419,600000.0,2,958877.3250579834,1067123.395804634,,993812.8816767026
2420,1349000.0,4,962457.8952789308,1052045.856611437,,1001933.3847813552
2421,570000.0,2,936343.6698913574,998670.626965833,546000.0,780871.6777144787
2422,560000.0,3,925957.8585624696,1016986.2196260268,585000.0,791605.201909619
2423,160000.0,3,911864.7575378418,953607.366206289,,938123.0696232482
2424,900000.0,2,973848.9389419556,927564.1728470104,,976129.2370180531
2425,1450000.0,3,934149.5037078856,944066.930308322,749000.0,862551.489932441
2426,440000.0,4,1074324.8462677002,1055386.442978247,,1079138.1712710871
2427,1200000.0,1,1150889.51587677,1224351.4156922128,1150000.0,1160102.242942643
2428,1003680.0,4,1064502.0008087158,1087861.0766493697,1003680.0,1053598.3984805862
2429,350000.0,4,905325.2339363098,1074140.6350041218,410000.0,744647.5407999513
2430,500000.0,1,1000470.5190658568,1038194.1789437784,,1025581.1397241614
2431,350000.0,2,937795.7582473756,1122394.1828967084,350000.0,703407.0938487471
2432,2400000.0,4,2038647.6516723635,1409756.2754483554,,1811158.514861555
2433,900000.0,1,1088247.0607757568,1156521.4372739694,,1113628.4188481397
2434,160000.0,2,960359.9309921263,1067059.22965989,160000.0,616275.3633807347
2435,462000.0,5,1029224.3957519532,1167235.2686756996,380000.0,771797.9224866502
2436,600000.0,3,989809.0958595276,1028910.880830998,,1010215.0296405012
2437,553966.0,2,948303.759098053,949646.1012356672,570000.0,791106.0329511636
2438,205000.0,2,1005648.136138916,1086561.5136290102,,1029966.3225197386
2439,480000.0,1,1032107.710838318,1063248.8291125118,,1052254.0646945825
2440,314000.0,2,981723.1893539428,1053889.0053127871,,1006940.8034374925
2441,2500000.0,3,2579440.832138061,2296162.0569321318,,2351090.8961581127
2442,3800000.0,4,2450856.4472198486,2317926.2801772016,,2301781.341781245
2443,320000.0,2,1035107.4934005736,1030872.0759216824,,1039107.3127626621
2444,500000.0,1,980752.9449462892,934686.664569609,,982957.2470210599
2445,1400000.0,3,1666016.1018371582,1851528.1327157756,,1661939.6862679848
2446,410000.0,2,976035.6545448304,1016391.1270487024,,995492.5614081828
2447,300000.0,5,990729.27236557,1081469.514935871,530000.0,811070.1917987707
2448,950000.0,4,979957.103729248,1114883.9507660384,900000.0,986117.7556766244
2449,451473.0,3,922513.3657455444,1027506.4049729664,,964356.4675501517
2450,315000.0,2,937944.233417511,1046793.354959568,,975235.2758684864
2451,260000.0,1,943237.4238967896,1061218.0860770089,,997325.3112737304
2452,290000.0,4,986668.6463356018,1030129.2521358425,,1012808.5022718833
2453,630000.0,2,963774.2638587952,1068714.871952854,487500.0,770968.8397400388
2454,520000.0,4,978795.5284118652,991825.7225065348,,997481.2705783054
2455,250000.0,4,941677.5703430176,1038221.794603242,250000.0,681760.4862379786
2456,1000000.0,5,1509503.3645629885,1771769.999039,,1539255.3850367898
2457,700000.0,3,1946403.980255127,1835182.0706056133,,1838536.5133788493
2458,297000.0,1,971282.5417518616,1074492.667599208,285000.0,685015.5864728262
2459,270000.0,4,996930.5396080016,1007154.358365088,,1013866.4853736159
2460,800000.0,3,1104813.814163208,1086643.8729746116,1050000.0,1079215.4368660997
2461,420000.0,3,897553.9803504944,983284.8249861894,452096.5,713945.047025679
2462,830000.0,1,1051034.2121124268,1137899.273501535,,1085631.3428203014
2463,580000.0,3,972950.2201080322,1039845.3265638876,650000.0,841527.237192985
2464,160000.0,1,938872.2777366638,1082146.1005286947,,1000827.3901178908
2465,500000.0,3,925821.3639259338,1016892.9339198044,430000.0,717605.6291732052
2466,350000.0,1,882562.5777244568,1061218.0860770089,289000.0,656352.5144904825
2467,1800000.0,5,1451391.9353485107,1388050.8587697905,1600000.0,1469378.183664588
2468,490000.0,5,930788.278579712,978346.90664195,,955592.0023438343
2469,390000.0,1,964493.691921234,1029809.8928077916,,1001086.4021935333
2470,430000.0,3,930893.6595916748,1023259.121047714,470000.0,739340.5906309838
2471,360000.0,5,918017.3873901368,987606.9120185702,350000.0,690625.0979619658
2472,215000.0,1,1013702.2733688354,1131523.8160555323,,1061066.8417051816
2473,696000.0,1,1041418.5523986816,1079109.6461574547,487200.0,803097.8670381573
2474,750000.0,5,1003088.5934829712,969118.2869517816,,999927.5454614141
2475,296000.0,5,925781.548023224,1042279.3058194396,,970138.0088518774
2476,950000.0,3,1078621.0298538208,1163936.565088638,,1104341.3051570712
2477,1500000.0,4,922234.9524497986,1014341.0588766696,,964566.0754382957
2478,155000.0,4,1001431.2267303468,1061608.347055035,,1031055.577802657
2479,2100000.0,1,2275040.864944458,1788076.863842324,,1982882.082355939
2480,488000.0,2,1026490.9267425536,1117619.470201592,399000.0,757623.377981751
2481,420000.0,3,928969.6216583252,1022404.1453721672,,967418.7047337409
2482,5400000.0,4,3889974.355697632,3446468.088657957,,3482120.7403399656
2483,2500000.0,3,2638954.162597656,2858771.311305492,,2522003.75689982
2484,360000.0,4,1002287.745475769,1071891.1270499087,362500.0,757745.758100563
2485,950000.0,5,986262.9175186156,1008801.8027134804,1100000.0,1046886.8582650161
2486,870000.0,2,1002127.6473999023,1095953.1966876334,,1029420.0095984564
2487,255000.0,1,904031.7535400392,1009669.6874094683,265000.0,643802.4916588
2488,406000.0,3,977249.4435310364,1068700.5255062275,510000.0,780390.1286553767
2489,395000.0,5,891346.5738296509,999762.8243362964,,935902.0177644568
2490,620000.0,3,930846.2142944336,959252.2890790524,,952456.6468741809
2491,1200000.0,2,1021728.1579971312,1068386.4102785734,890000.0,974052.6590353859
2492,1557000.0,3,1362502.5749206543,1309597.145584274,,1329619.7855632699
2493,610000.0,5,892786.6220474243,895015.0058451359,570000.0,764741.6447512987
2494,350000.0,3,924450.3378868104,1023259.121047714,,964577.2657135687
2495,453600.0,1,964841.7234420776,1036008.167964623,447300.0,753697.0796130484
2496,390000.0,1,852198.4815597534,1031090.1456665284,,932338.1384571906
2497,620000.0,3,1119297.3852157593,1133685.1757993812,,1123883.047523123
2498,395000.0,1,1002333.0450057985,1062828.25968076,455000.0,773260.5348074979
2499,986557.0,2,965775.5494117736,1004491.247147389,750000.0,885054.6764145728
2500,320000.0,5,829527.3780822754,1019880.6274798532,,901200.8400051139
2501,750000.0,2,968282.4015617372,999611.1211523782,,986760.3824754915
2502,495000.0,1,977611.243724823,1000320.2244808592,,1000423.5735375091
2503,1700000.0,5,1645069.599151611,1831180.4850082295,2680000.0,2045881.0714604727
2504,500000.0,3,981546.4615821838,1084551.7208879378,,1018877.7134951676
2505,800000.0,5,987728.1785011292,1003124.8054425692,800000.0,915783.9298941902
2506,580000.0,1,933428.5259246826,913154.7649711116,,947436.8842513182
2507,1730000.0,2,1408803.105354309,1245154.9446944422,,1333574.925251744
2508,360000.0,2,973825.752735138,1059038.889669303,,1002520.5704999629
2509,450000.0,2,944412.2910499572,1009073.3271736734,,972127.2701606824
2510,1110000.0,3,1244802.8326034546,1215820.5966671254,1224000.0,1222367.6139007474
2511,340000.0,5,882319.0331459045,947651.8330721522,235000.0,619814.8825532187
2512,950000.0,1,1060518.9800262451,1146568.2085551547,1150000.0,1121522.8823173305
2513,460000.0,5,893719.6135520935,967818.6334651938,,928529.3172048574
2514,388008.0,4,1028242.2304153442,1065996.4640907678,,1050487.1385983576
2515,360000.0,4,1032887.33959198,990038.8097752832,,1033997.8162580596
2516,189000.0,4,994118.03483963,936106.575940174,208000.0,662950.3299479021
2517,330000.0,4,1027110.0997924804,1017756.0820123984,,1037230.9953259268
2518,680000.0,2,1122526.5264511108,1014337.9792951144,,1095692.1048398665
2519,220000.0,2,906468.2126045228,1052686.9458013503,,954574.3249572336
2520,380000.0,4,976799.6668815612,991191.8330041476,360000.0,732759.6180055259
2521,499000.0,4,1034323.4539031982,1037068.7713743777,497000.0,819989.0169250935
2522,607000.0,3,922167.0627593994,976891.6116614316,590000.0,787435.7015168624
2523,750000.0,3,1115818.738937378,1111455.63634293,,1115916.0331697064
2524,2000000.0,5,1912519.097328186,1898212.155965947,,1821927.3031680954
2525,580000.0,5,912033.200263977,976981.8116423636,,943013.1572161448
2526,610000.0,5,892786.6220474243,895015.0058451359,570000.0,764741.6447512987
2527,1100000.0,4,1077100.9922027588,1174875.8867813416,1075000.0,1103402.1111858767
2528,900000.0,1,1164885.640144348,1288014.4933158634,,1197979.560369578
2529,330000.0,3,977076.6496658324,1118708.4750400502,,1024598.496532177
2530,1321000.0,3,1160065.531730652,1163360.2702926968,1150000.0,1153578.981913694
2531,459900.0,1,926493.0486679076,1094195.324911174,,996793.8942107012
2532,670000.0,5,1073683.9771270752,1031844.0512008568,,1062862.3238703532
2533,900000.0,2,914352.4765968324,1031335.3428307482,900000.0,937484.5514964995
2534,315000.0,1,855084.8960876465,1069849.2196522246,335000.0,670777.1813876785
2535,550000.0,1,1157867.9084777832,1080065.1546225073,,1133468.7565687338
2536,1500000.0,1,1188485.9800338745,1190632.1587099095,,1183993.6641075872
2537,589000.0,5,994762.4802589417,1028698.51351071,500000.0,790140.4867563288
2538,226580.0,5,945167.1242713928,1046536.0244355128,,983897.7082027049
2539,350000.0,1,933572.3519325256,1043256.9819783748,380000.0,713156.4423179512
2540,670000.0,5,881415.9631729126,941628.5022752272,,913185.225793522
2541,567000.0,2,993880.1527023315,1088111.1051685072,493500.0,786495.2545052206
2542,520000.0,5,983506.977558136,979028.96465596,650000.0,844396.1763017316
2543,550000.0,3,982728.123664856,970765.6091152044,,990538.3444906606
2544,250000.0,2,962580.0251960754,1095256.3663728328,,1002015.7308684846
2545,1278000.0,1,1306282.2818756104,1254894.3560939005,1000000.0,1144388.8158481526
2546,310000.0,4,984689.1760826112,918202.2182888438,310000.0,700386.5833393843
2547,800000.0,3,902697.8611946106,951482.3494946896,770000.0,862663.1735962617
2548,980000.0,3,984749.9132156372,1083223.6234995776,,1020697.9449305991
2549,230000.0,4,953372.4784851074,934309.282058142,,965101.8330757561
2550,210000.0,2,845938.2653236389,1067914.2127429375,,915463.445418059
2551,4100000.0,2,3550216.9132232666,3475026.859762484,3790000.0,3171880.3206665725
2552,285000.0,1,1061367.0349121094,1079109.6461574547,,1074711.6385344006
2553,1239000.0,4,1520826.5781402588,1545849.222244631,1500000.0,1493575.9282581483
2554,700000.0,2,1051182.2700500488,1117619.470201592,,1067415.387314484
2555,750000.0,2,1029736.9956970216,1171557.4249340657,,1063451.7862958019
2556,330000.0,1,921554.0289878844,1021216.114348142,350000.0,691717.052860628
2557,1100000.0,4,1211490.9887313845,1165403.684928875,,1200388.0489718434
2558,1700000.0,2,1473879.8141479492,1354393.0723723967,,1397729.431823265
2559,350000.0,5,962974.8463630676,982103.3410308724,,977538.1199380939
2560,300000.0,5,898318.5887336731,952038.4632177044,320000.0,664394.4318618356
2561,830000.0,3,1040293.81275177,1030295.0288826668,,1044586.1272298151
2562,700000.0,1,1049034.3570709229,1124264.1221202323,,1080429.3345820538
2563,490000.0,5,982498.586177826,1000711.7414461687,590000.0,821224.547287293
2564,490000.0,5,1064838.409423828,1063162.3084540006,,1065808.8008313833
2565,340000.0,2,901095.9267616272,1024111.6633952514,,945066.7582069373
2566,350000.0,2,956448.73380661,1094325.214963518,,997593.0805268371
2567,570000.0,4,1034323.4539031982,1037068.7713743777,590000.0,859576.9771648623
2568,479000.0,1,1041059.2555999756,1083039.3547314934,388500.0,757420.8556888088
2569,1290000.0,2,1319121.241569519,1359594.1947340372,,1295964.8839427838
2570,370000.0,5,984242.6776885986,1062698.822813757,,1013683.0013905696
2571,820000.0,3,917025.625705719,999044.2178836104,825000.0,899604.8588723444
2572,600000.0,4,921337.8429412842,997721.126321172,,959622.8100603475
2573,1300000.0,3,1309050.9176254272,1344272.8563494475,1500000.0,1385366.175279436
2574,750000.0,2,1189193.9640045166,1206799.3350943872,,1178916.9498594715
2575,310000.0,5,955411.2553596497,1023051.118078022,376250.0,720966.0319968333
2576,575000.0,3,995425.2243041992,962856.5745141268,,997090.8233000408
2577,259000.0,2,942529.022693634,1077760.5397083964,274500.0,665026.2649373764
2578,400000.0,5,977230.0124168396,1063900.3408714174,300000.0,701090.9691935689
2579,380000.0,2,967691.2426948549,1100440.3464556308,550000.0,804404.6018590255
2580,1050000.0,4,1165145.993232727,1343944.4358493537,,1214813.4350665754
2581,1150000.0,5,1088712.453842163,1394696.322838914,945000.0,1076755.8249354432
2582,120000.0,3,952141.4637565612,973685.7900255544,,970596.2719855515
2583,300000.0,1,961299.0617752076,1107493.2230898188,300000.0,694025.9086269411
2584,295000.0,4,990862.3695373536,1058271.4235051132,,1022971.6033951037
2585,405000.0,1,958631.4558982848,1071267.0816248255,349000.0,710801.1686375536
2586,470000.0,4,1018215.6562805176,965229.529713206,,1017546.2975007786
2587,360000.0,1,961843.490600586,1054479.117053913,,1006741.3689189273
2588,340000.0,4,1034831.0470581056,1008951.3514974138,650000.0,880061.6430565901
2589,360000.0,4,972461.462020874,984097.115538113,,991136.670067349
2590,1290000.0,2,1420417.070388794,1421495.2650178766,1500000.0,1409092.3301559668
2591,324000.0,4,989845.6931114196,936106.575940174,,990575.6622749516
2592,595000.0,4,977113.1873130798,1011019.212529234,437500.0,769818.8783359709
2593,410000.0,4,979565.7992362976,1044869.6972284736,,1011774.8046639272
2594,850000.0,3,1322941.780090332,1331968.3421408294,,1309120.3683972508
2595,630000.0,1,951256.9904327393,1135052.4955982252,697500.0,880792.595833785
