Id,preco,fold_busca,log_a200_d6_bruto,log_a200_d6_calibrado_cf,log_a250_d6_bruto,log_a250_d6_calibrado_cf,log_a300_d6_bruto,log_a300_d6_calibrado_cf
2236,650000.0,4,641644.7552003772,585037.3491784659,621005.8911628722,575716.2979341678,600471.2934564761,565750.9456875903
2237,900000.0,3,600104.1547585179,550751.9624823092,614849.2262677775,573838.2939248874,575246.0443924626,545280.7492055891
2238,260000.0,1,335851.76689655177,308807.668471344,323407.38669470575,302580.8717273944,314080.9235476515,298868.2915495151
2239,398000.0,1,235150.9513471053,216215.67662225568,229611.9898675431,214825.63142185702,229436.10464227904,218323.2774524438
2240,1150000.0,1,814886.8793713729,749268.9992727463,803269.6865016846,751541.4055873492,781329.3212733993,743485.3309424088
2241,780000.0,5,596617.7311146263,547491.2040401436,587869.6890458951,549116.3302401513,569590.379323808,541130.4385678816
2242,540000.0,5,580239.0640830513,532461.1845384826,583897.8706742369,545406.3408168743,553059.951109139,525425.9635728195
2243,750000.0,3,715232.2369324691,656411.9828160182,712997.8994670016,665440.3725702708,697635.4705700871,661294.7551279768
2244,790000.0,4,749356.9006582417,683246.876400917,723098.1035313638,670362.9854923724,671087.4715908703,632283.9673253227
2245,265000.0,2,218226.01998794187,200503.91335825445,210782.19944987877,196807.48099225355,217028.60335480474,205737.55890142752
2246,550000.0,2,629763.025117208,578620.0519594775,614173.6810329194,573454.3778900596,598184.9271791093,567063.9942711198
2247,630000.0,2,501928.7431512731,461167.17536424496,505187.6407677654,471694.0390005053,484553.2036807122,459344.0299671398
2248,290000.0,5,336970.1780758012,309223.47576843447,339372.16257744463,317000.1787345794,331354.414398398,314798.08313769737
2249,165000.0,5,158914.94192117354,145829.61309220106,154584.43132889268,144393.96557653652,154087.87785475192,146388.78033811421
2250,750000.0,4,752251.1928751346,685885.8273665336,753862.1858537481,698883.4614428009,701629.3402961715,661059.8493556313
2251,550000.0,2,520693.6896616965,478408.2230152359,516256.31142296636,482028.86421472346,502022.40966176835,475904.3899332085
2252,761000.0,1,594681.7518290501,546795.6502409839,574929.830054102,537905.9858149515,541535.2379775649,515305.7675712668
2253,420000.0,5,391387.57359025034,359160.0496199589,377301.34892444214,352429.0093137864,372992.26812529215,354355.4753728119
2254,630000.0,1,503071.9189792941,462562.5995924921,494708.33165608934,462850.52352440567,453556.392659588,431588.2119308857
2255,450000.0,5,347118.64768585743,318536.3029879578,354930.87185545336,331533.2317244003,353804.06669305876,336126.02446691715
2256,635000.0,2,569378.8110012283,523139.6319986237,564779.0673164112,527334.5939353287,533653.7170388472,505890.05939808476
2257,650000.0,2,558686.6038426216,513315.7375892574,556602.2173480481,519699.8636358767,531369.8402785815,503725.002708665
2258,270000.0,2,294351.5740818998,270447.32112991903,292949.47901799186,273527.1250323656,281747.09044532164,267089.0275280247
2259,1003680.0,2,833078.3227294947,765424.14076206,803272.8466825025,750016.3956807546,768083.513249826,728123.5035646883
2260,1300000.0,5,1299462.4084351512,1192462.4453750576,1233702.3484414027,1152374.6143202002,1170901.0560221476,1112396.249945538
2261,350000.0,3,350878.74366003013,322022.6941135767,346702.4510126642,323577.12181951647,344759.0902636209,326800.1525033133
2262,280000.0,5,292183.62386342464,268124.7232309706,281270.89138696535,262729.041077892,273952.266404536,260264.0694917288
2263,850000.0,2,994270.769120486,913526.1695988148,969043.2161331653,904796.3008145272,931740.9398438553,883266.5534810149
2264,750000.0,2,801650.0469801845,736548.1511885563,804768.674308003,751413.0509378954,741051.8782029188,702498.2056929003
2265,900000.0,4,786757.9460360751,717348.3137882109,752650.3793957569,697760.0313147855,740422.0064522544,697609.4526467628
2266,1200000.0,2,1115602.0045269006,1025004.1111977219,1114411.0195138715,1040526.3163253338,1058293.6757673048,1003235.3067177577
2267,340000.0,2,352270.15532299876,323662.34194017807,337556.29016702715,315176.5345187977,335945.4680859245,318467.7017664887
2268,1900000.0,2,881443.2727283852,809861.3794776342,817142.1207462476,762966.1461758191,851952.8873077075,807629.5226724559
2269,870000.0,3,1137115.656368528,1043599.9723520273,1121142.3131203754,1046361.229261442,1024443.1213952708,971078.5814144835
2270,320000.0,1,276279.1491239856,254032.07098357746,290562.74537557556,271851.3318010304,288787.3059341461,274799.7801675808
2271,735000.0,4,1193598.420469754,1088296.3668535855,1158903.4138726285,1074385.2716898476,1085591.661183779,1022820.7670177362
2272,289000.0,2,315269.37484725483,289666.3900224999,315136.69860351156,294243.34683973144,302767.86312400654,287016.18178457307
2273,590000.0,4,422387.03796778386,385123.0622820979,417676.63611600356,387215.725486951,406656.4186304891,383142.8011917171
2274,330000.0,1,389338.4998468297,357987.4403961774,371431.74981908547,347512.6025911831,357387.8374920599,340077.61823083943
2275,325000.0,3,506856.85585974227,465173.2634224088,493869.69091365737,460928.189786285,496139.89123060746,470295.33577536745
2276,545000.0,3,534706.1993744131,490732.2942555164,512029.359313354,477876.59386248235,508071.0928032552,481605.02594338474
2277,450000.0,4,358700.5150719554,327055.1138863634,334789.7894504182,310373.767642734,334985.76773278636,315616.2783332859
2278,390000.0,2,360489.118887717,331213.84454544017,359196.10444717464,335381.64362540765,353186.0302097596,334811.3132104027
2279,1598000.0,1,863648.0462841755,794103.7262281138,846997.1430174027,792452.9383948474,833942.9368315431,793550.5855159478
2280,680000.0,5,859222.244312444,788472.4113006872,860529.1283792928,803801.6006698768,881974.6459945028,837906.2293140255
2281,350000.0,3,357552.83271033305,328147.9102332937,362132.65266441065,337978.1167504248,366668.89103980706,347568.64400124556
2282,1400000.0,3,881544.7676903692,809047.0745313413,898419.7344060121,838494.4236645531,846985.8664824915,802865.2997169042
2283,490000.0,2,522629.01565590437,480186.3814377928,494969.8183934509,462153.6513967916,501956.17093690974,475841.5973181039
2284,350000.0,4,386633.8890487115,352524.1400609306,386427.6441785776,358245.70409359335,380082.46629740717,358105.40335616545
2285,496000.0,4,382010.9750375237,348309.0703721887,371640.0619237525,344536.57148745505,364436.005875552,343363.6498755395
2286,499000.0,2,415823.14027074614,382054.1972667138,407399.0625599994,380388.7779437682,401973.0516278435,381060.1603092293
2287,680000.0,1,521597.5500638987,479596.4743732049,530438.2205363355,496279.50928320497,534765.7991054684,508864.2091104729
2288,880000.0,3,942965.251007722,865416.3755191943,964956.8763171356,900593.4852974103,956013.2286488186,906213.2884697025
2289,170000.0,1,259100.29158740627,238236.52227501146,253679.5597053059,237343.31828206696,244605.43208445876,232757.87260515324
2290,700000.0,1,859904.5180512384,790661.6415365479,869036.9875445698,813073.4796815615,828776.2533992335,788634.15241027
2291,1140000.0,1,886004.8623089801,814660.2839465943,839801.5621804676,785720.7324781037,825813.410343833,785814.8158135265
2292,450000.0,4,320791.0295045652,292490.09209616855,306248.4503456156,283913.93155852036,295339.0336338493,278261.99086887797
2293,1600000.0,2,1257080.931467672,1154993.55292845,1208927.7288714855,1128776.6312423302,1145679.945643123,1086075.2530098148
2294,320000.0,4,305861.82761200215,278877.9794282365,307062.87708298885,284668.9626344754,292482.2763652227,275570.4165272936
2295,340000.0,2,289498.67511741736,265988.525457594,302801.3893128228,282725.8602820581,291566.5816389942,276397.65374876995
2296,285000.0,1,337705.1415062727,310511.80210541893,334781.55724893266,313222.57808001677,331813.196993803,315741.6954171527
2297,480000.0,1,337182.30598946783,310031.06735023076,329162.64814628643,307965.5107266336,327787.12218565395,311910.62511217926
2298,850000.0,1,1043081.4193763365,959088.422013878,1037834.7454632391,971001.1425548744,1012056.075272992,963036.7446472961
2299,320000.0,2,221162.719806377,203202.12416733784,214510.92014933407,200288.99001008674,213298.21076005924,202201.24223936893
2300,650000.0,3,636126.0378155959,583811.428291169,597633.0961955022,557770.4934193358,605074.0264116954,573554.9538546897
2301,750000.0,5,550670.522579728,505327.3674473926,534128.2993481599,498917.6633540918,517338.22945067694,491489.10015460086
2302,400000.0,5,407024.2830247526,373509.20558541705,394604.57099464175,368591.5738779489,401037.301031713,380999.2206100796
2303,450000.0,3,292336.27144092997,268294.71838208084,291765.22505738883,272304.2525235705,283219.12488644896,268465.8818828337
2304,438000.0,3,282914.69021692587,259647.9621354177,278513.83030088455,259936.73633532395,269585.1075151366,255542.07774826916
2305,590000.0,1,678949.3103891459,624277.6552552108,709961.6477631211,664242.138897006,668477.5880323247,636099.6154038956
2306,535000.0,4,414636.6618011243,378056.44248831103,427057.9647327177,395912.8793429392,421427.29525972775,397059.5987350658
2307,230000.0,3,300317.13738380605,275619.2428758597,295935.46551218396,276196.33462370146,291729.1267303215,276532.58694999956
2308,1000000.0,1,460287.1447850174,423223.02282892214,409620.33018227364,383241.94710127957,393418.38079229183,374363.00811733276
2309,260000.0,1,305848.12885816616,281220.04076907295,274535.0813807954,256855.80373700257,265160.2344874921,252317.09513908857
2310,620000.0,4,455998.65769875265,415769.3860455638,446093.36215474986,413560.0364624901,447914.81299097487,422015.55977545155
2311,1000000.0,4,1206316.642804897,1099892.5577690569,1171221.0979946349,1085804.6343766728,1136160.1769793716,1070465.3187975427
2312,400000.0,4,362639.8218580383,330646.88578358863,363295.8601444699,336800.90742058336,360496.9083915059,339652.31820816436
2313,870000.0,3,1017840.971490198,934134.3633401496,962640.8475208861,898431.9374636622,936001.1868208149,887243.6992522187
2314,530000.0,1,518170.4678802496,476445.3542568164,513564.350042341,480492.2680093754,508480.38458666875,483851.9388930726
2315,500000.0,1,438979.44064907735,403631.0984049437,433253.0679659372,405352.80385371414,429409.07414613425,408610.4782051282
2316,1350000.0,4,1561879.8363023098,1424087.1319523915,1260602.3991287085,1168667.4099569318,978356.8490092014,921786.4676939904
2317,300000.0,4,296734.39896497194,270555.79395536287,285184.50318991265,264386.16564046446,286662.6695173913,270087.309984867
2318,980000.0,1,1085982.64189168,998535.0702240517,1050796.4628596692,983128.1622527834,1015102.0540857788,965935.1902886006
2319,700000.0,5,524022.1410917721,480873.25938844355,511689.824636729,477958.3706412378,505423.22121534334,480169.43278314656
2320,350000.0,5,248440.59527044278,227983.57062393747,247826.13578872493,231489.0200288551,240485.4853154053,228469.47712218095
2321,435000.0,2,488368.6182664174,448708.2664532432,468370.0893152954,437317.4665168013,457330.6102047566,433537.70839415886
2322,1000000.0,1,947635.9451870885,871328.5908750348,954373.9890573736,892915.021250064,953992.4223166469,907785.4273620106
2323,620000.0,3,449843.61902855145,412848.7597120779,428372.15818386566,399799.39457562915,409461.6873644354,388132.3093544588
2324,250000.0,2,263307.317608868,241924.16467733777,256897.7432334653,239865.59515143218,247061.75093523457,234208.2138004153
2325,680000.0,2,580777.5310109865,533612.6634426186,556301.720779162,519419.2897879728,557339.8562017689,528343.9128342251
2326,390000.0,4,363093.6623714429,331060.6874218941,357554.8826527288,331478.6160299503,349919.43448781985,329686.4531797974
2327,472900.0,4,452173.10201020766,412281.3298571172,457140.41446975793,423801.4337702871,451093.99486139225,425010.91553900205
2328,1200000.0,2,1095890.9429833824,1006893.782392114,1070257.6063059075,999300.2448005617,1008963.0961238634,956471.1803392547
2329,320000.0,4,223951.82213500785,204194.26684885222,205198.88757711565,190233.85378017728,196916.59734752149,185530.51975167857
2330,630000.0,2,585286.5758485479,537755.5293368361,581959.2195813877,543375.7136273992,562155.5932966736,532909.1082918809
2331,1300000.0,2,1072359.794137167,985273.5950755766,1036609.5524941528,967883.0343896896,1006390.159524192,954032.1023235375
2332,780000.0,2,896414.8285763009,823617.0972272162,884353.8705863436,825721.8020786137,884500.0237924453,838483.3746813289
2333,430000.0,5,292463.24830564804,268381.3229171146,295537.3851943874,276055.063614689,285335.74012629513,271078.76080514997
2334,510000.0,4,536659.1827117553,489313.85025958787,529904.7171227464,491259.07876411354,504730.8136870696,475546.3554592459
2335,700000.0,5,830935.5016843448,762514.8475673756,817025.7466550489,763166.0350495029,823909.3524694772,782742.2046195224
2336,175000.0,5,228172.37564778232,209384.27096143973,219036.2891385708,204597.04849964238,210183.89467408464,199681.92447336658
2337,650000.0,5,522035.0288644401,479049.7693894581,500221.88473220647,467246.416626384,478328.6334021188,454428.6430535309
2338,430000.0,4,293855.31710312935,267930.7114515806,284882.0926159223,264105.80969120306,290149.34907169174,273372.3833541538
2339,210000.0,4,224318.738799993,204528.81326462596,213492.71294271725,197922.815355494,202171.6609245581,190481.72594713737
2340,400000.0,3,362104.00627905555,332324.79811966437,353419.8683591453,329846.48208704876,337543.7224821814,319960.6423701972
2341,320000.0,4,200011.52389140474,182366.03789589278,198985.76662960465,184473.8520774235,200674.76711291654,189071.38527180668
2342,1600000.0,2,1174620.9442934375,1079230.130561039,1160955.4981183128,1083984.9272144195,1152690.2632132345,1092720.8545651115
2343,915000.0,3,951647.4527815296,873384.5584215708,887891.3844159773,828668.3229913866,838519.1528732706,794839.6279454085
2344,670000.0,3,555529.1353328796,509842.7649177028,543686.4989490036,507422.1771095067,525880.733364143,498486.9397658075
2345,550000.0,4,593723.243318785,541343.585530268,610797.6369389833,566252.5256676229,578781.0270042089,545314.8500885
2346,797000.0,2,855994.6261106315,786479.414133571,836355.2764166387,780905.4825110056,822060.4733773685,779292.2796702293
2347,1750000.0,3,1274775.2687666733,1169938.543884399,1250019.2040890332,1166641.9291148235,1159703.8564164457,1099293.413397101
2348,525000.0,4,598244.5050250025,545465.9709189269,559200.0073641252,518417.8807733688,546929.1292497645,515304.6872832275
2349,380000.0,3,364494.88610513427,334519.05347655667,374182.73231714504,349224.4465076531,358952.2818615715,340254.0027706762
2350,5500000.0,1,2346178.761118988,2157255.266908586,1744222.656076728,1631899.6828003102,1423281.9570060228,1354344.740453821
2351,495000.0,1,478560.09508246457,440024.56366817426,483907.5111055071,452745.24506751186,480488.7834961913,457216.12191586837
2352,360000.0,3,360139.7676073688,330522.09721410164,346762.08933141816,323632.78221498296,341827.23152884154,324021.0180041724
2353,280000.0,2,251994.51792762458,231530.0759831818,246150.04789574756,229830.4648064175,241177.83011120654,228630.40751869782
2354,950000.0,1,1225238.551384543,1126577.548989969,1204667.113429382,1127089.980993169,1164105.1950363086,1107721.3060080423
2355,540000.0,4,520158.3006531187,474268.7147380226,508659.11849865754,471562.9091120808,496321.88774521515,467623.6489857418
2356,160000.0,1,177618.5815539896,163316.03836334604,176016.99373375153,164682.0004549566,171476.00647819272,163170.49924267599
